"source","characterid","stateid","description","entity","entitylabel","entityid","quality","qualitylabel","qualityid","qualitynegated","qualitynegatedlabel","qnparentlabel","qnparentid","qualitymodifier","qualitymodifierlabel","qualitymodifierid","entitylocator","entitylocatorlabel","entitylocatorid","countt"
"Swartz 2012.xml_states537.xml","states537","state542","one unpaired","ectopterygoid","ectopterygoid","UBERON:2000656","1","count","PATO:0000070","","","","","","","","ectopterygoid","ectopterygoid","UBERON:2000656","1"
"Swartz 2012.xml_states537.xml","states537","state542","one unpaired","ectopterygoid","ectopterygoid","UBERON:2000656","unpaired","","","","","","","","","","ectopterygoid","ectopterygoid","UBERON:2000656",""
"Swartz 2012.xml_states543.xml","states543","state545","present","ectopterygoid row 3","ectopterygoid","UBERON:2000656","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states543.xml","states543","state545","present","tooth","calcareous tooth","UBERON:0001091","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states543.xml","states543","state546","absent","ectopterygoid row 3","ectopterygoid","UBERON:2000656","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states543.xml","states543","state546","absent","tooth","calcareous tooth","UBERON:0001091","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states547.xml","states547","state549","absent","subterminal mouth","mouth","UBERON:0000165","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states547.xml","states547","state550","present","subterminal mouth","mouth","UBERON:0000165","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states551.xml","states551","state553","many","nasal","nasal bone","UBERON:0001681","many","","","","","","","","","","","","",""
"Swartz 2012.xml_states551.xml","states551","state554","one or two","nasal","nasal bone","UBERON:0001681","1 or 2","count","PATO:0000070","","","","","","","","","","","1 or 2"
"Swartz 2012.xml_states555.xml","states555","state557","anterior tectal external bone dorsal to nostril","external bone","bone","UBERON:0001474","dorsal to","dorsal to","PATO:0001233","","","","","nostril","external naris","UBERON:0005928","","","",""
"Swartz 2012.xml_states555.xml","states555","state558","septomaxilla external or internal bone posterior to nostril","bone","bone","UBERON:0001474","position list external","","","","","","","nostril","external naris","UBERON:0005928","","","",""
"Swartz 2012.xml_states555.xml","states555","state558","septomaxilla external or internal bone posterior to nostril","bone","bone","UBERON:0001474","internal","","","","","","","nostril","external naris","UBERON:0005928","","","",""
"Swartz 2012.xml_states555.xml","states555","state559","absent","anterior tectal septomaxilla","septomaxilla bone","UBERON:0011167","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states564.xml","states564","state566","absent postrostral mosaic","postrostral","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states564.xml","states564","state566","absent postrostral mosaic","postrostral","","","mosaic","","","","","","","","","","","","",""
"Swartz 2012.xml_states564.xml","states564","state567","present","median postrostral","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states564.xml","states564","state568","absent nasals meet in midline","nasal","nasal bone","UBERON:0001681","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states569.xml","states569","state571","absent","dorsal fontanelle","fontanelle","UBERON:0002221","absent","absent","PATO:0000462","","","","","","","","snout","snout","UBERON:0006333",""
"Swartz 2012.xml_states569.xml","states569","state571","absent","snout","snout","UBERON:0006333","absent","absent","PATO:0000462","","","","","","","","snout","snout","UBERON:0006333",""
"Swartz 2012.xml_states569.xml","states569","state572","present","dorsal fontanelle","fontanelle","UBERON:0002221","present","present","PATO:0000467","","","","","","","","snout","snout","UBERON:0006333",""
"Swartz 2012.xml_states569.xml","states569","state572","present","snout","snout","UBERON:0006333","present","present","PATO:0000467","","","","","","","","snout","snout","UBERON:0006333",""
"Swartz 2012.xml_states573.xml","states573","state575","undifferentiated","internasal pit","","","undifferentiated","","","","","","","","","","","","",""
"Swartz 2012.xml_states573.xml","states573","state576","strong midline ridge but shallow pits","midline ridge","axis","UBERON:2000092","strong","non-fragile","PATO:0001716","","","","","","","","","","",""
"Swartz 2012.xml_states573.xml","states573","state576","strong midline ridge but shallow pits","pit","","","shallow","decreased depth","PATO:0001472","","","","","","","","","","",""
"Swartz 2012.xml_states573.xml","states573","state577","deep pearshaped pits","pearshaped pit","","","deep","increased depth","PATO:0001596","","","","","","","","","","",""
"Swartz 2012.xml_states578.xml","states578","state580","two pairs","pair","","","2","count","PATO:0000070","","","","","","","","","","","2"
"Swartz 2012.xml_states578.xml","states578","state581","one pair","pair","","","1","count","PATO:0000070","","","","","","","","","","","1"
"Swartz 2012.xml_states582.xml","states582","state584","broadly","premaxilla","premaxilla","UBERON:0002244","broadly","","","","","","","part,choanal margin",",anatomical margin",",BSPO:0000006","choanal margin","anatomical margin","BSPO:0000006",""
"Swartz 2012.xml_states582.xml","states582","state584","broadly","part","","","broadly","","","","","","","","","","choanal margin","","",""
"Swartz 2012.xml_states582.xml","states582","state584","broadly","choanal margin","anatomical margin","BSPO:0000006","broadly","","","","","","","","","","choanal margin",",anatomical margin",",BSPO:0000006",""
"Swartz 2012.xml_states582.xml","states582","state586","not excluded by vomer","premaxilla","premaxilla","UBERON:0002244","not excluded by","","","not excluded by","","","","vomer","vomer","UBERON:0002396","choanal margin","anatomical margin","BSPO:0000006",""
"Swartz 2012.xml_states582.xml","states582","state586","not excluded by vomer","premaxilla","premaxilla","UBERON:0002244","forms","","","","","","","part,choanal margin",",anatomical margin",",BSPO:0000006","choanal margin","anatomical margin","BSPO:0000006",""
"Swartz 2012.xml_states587.xml","states587","state589","facial","anterior external nostril","external naris","UBERON:0005928","facial","","","","","","","","","","","","",""
"Swartz 2012.xml_states591.xml","states591","state593","contributes to orbital margin","lacrimal","lacrimal","UBERON:3010146","contributes to","","","","","","","orbital margin","anatomical margin","BSPO:0000006","","","",""
"Swartz 2012.xml_states591.xml","states591","state594","excluded from margin","lacrimal","lacrimal","UBERON:3010146","excluded from margin","","","","","","","","","","","","",""
"Swartz 2012.xml_states595.xml","states595","state597","absent","between lacrimal","lacrimal","UBERON:3010146","absent","absent","PATO:0000462","","","","","posterior supraorbital postfrontal","","","","","",""
"Swartz 2012.xml_states595.xml","states595","state597","absent","lacrimal","lacrimal","UBERON:3010146","absent","absent","PATO:0000462","","","","","","","","between lacrimal,posterior supraorbital postfrontal","lacrimal,","UBERON:3010146,",""
"Swartz 2012.xml_states595.xml","states595","state597","absent","posterior supraorbital postfrontal","","","absent","absent","PATO:0000462","","","","","","","","between lacrimal,posterior supraorbital postfrontal","","",""
"Swartz 2012.xml_states595.xml","states595","state598","present","between lacrimal","lacrimal","UBERON:3010146","present","present","PATO:0000467","","","","","posterior supraorbital postfrontal","","","","","",""
"Swartz 2012.xml_states595.xml","states595","state598","present","lacrimal","lacrimal","UBERON:3010146","present","present","PATO:0000467","","","","","","","","between lacrimal,posterior supraorbital postfrontal","lacrimal,","UBERON:3010146,",""
"Swartz 2012.xml_states595.xml","states595","state598","present","posterior supraorbital postfrontal","","","present","present","PATO:0000467","","","","","","","","between lacrimal,posterior supraorbital postfrontal","","",""
"Swartz 2012.xml_states599.xml","states599","state601","does not extend anterior to orbit","jugal","zygomatic bone","UBERON:0001683","does not extend anterior to orbit","","","","","","","","","","","","",""
"Swartz 2012.xml_states599.xml","states599","state602","extends anterior to orbit","jugal","zygomatic bone","UBERON:0001683","extends","","","","","","","orbit","orbit","UBERON:2001967","","","",""
"Swartz 2012.xml_states603.xml","states603","state605","no","jugal","zygomatic bone","UBERON:0001683","","","","not extends ","","","","","","","","","",""
"Swartz 2012.xml_states603.xml","states603","state606","yes","jugal","zygomatic bone","UBERON:0001683","extends","","","","","","","","","","","","",""
"Swartz 2012.xml_states607.xml","states607","state609","absent","jugal quadratojugal contact","quadratojugal bone","UBERON:0011267","absent","absent","PATO:0000462","","","","","","","","","zygomatic bone","UBERON:0001683",""
"Swartz 2012.xml_states607.xml","states607","state610","present","jugal quadratojugal contact","quadratojugal bone","UBERON:0011267","present","present","PATO:0000467","","","","","","","","","zygomatic bone","UBERON:0001683",""
"Swartz 2012.xml_states611.xml","states611","state613","lateral and widely separated","orbit","orbit","UBERON:2001967","lateral","lateral to","PATO:0001193","","","","","","","","","","",""
"Swartz 2012.xml_states611.xml","states611","state613","lateral and widely separated","orbit","orbit","UBERON:2001967","separated widely","","","","","","","","","","","","",""
"Swartz 2012.xml_states611.xml","states611","state614","dorsal and close together","orbit","orbit","UBERON:2001967","dorsal","dorsal to","PATO:0001233","","","","","","","","","","",""
"Swartz 2012.xml_states611.xml","states611","state614","dorsal and close together","orbit","orbit","UBERON:2001967","close together","","","","","","","","","","","","",""
"Swartz 2012.xml_states615.xml","states615","state617","contributes to orbital margin","postorbital bone","postorbital bone","UBERON:0011169","contributes to","","","","","","","orbital margin","anatomical margin","BSPO:0000006","","","",""
"Swartz 2012.xml_states615.xml","states615","state618","excluded from orbital margin","postorbital bone","postorbital bone","UBERON:0011169","excluded from orbital margin","","","","","","","","","","","","",""
"Swartz 2012.xml_states619.xml","states619","state621","absent","between postorbital","","","absent","absent","PATO:0000462","","","","","lacrimal","lacrimal","UBERON:3010146","","","",""
"Swartz 2012.xml_states619.xml","states619","state621","absent","postorbital","lacrimal","UBERON:3010146","absent","absent","PATO:0000462","","","","","","","","between postorbital, lacrimal","","",""
"Swartz 2012.xml_states619.xml","states619","state621","absent","lacrimal","lacrimal","UBERON:3010146","absent","absent","PATO:0000462","","","","","","","","between postorbital, lacrimal",",lacrimal",",UBERON:3010146",""
"Swartz 2012.xml_states619.xml","states619","state622","present","between postorbital","","","present","present","PATO:0000467","","","","","lacrimal","lacrimal","UBERON:3010146","","","",""
"Swartz 2012.xml_states619.xml","states619","state622","present","postorbital","lacrimal","UBERON:3010146","present","present","PATO:0000467","","","","","","","","between postorbital, lacrimal","","",""
"Swartz 2012.xml_states619.xml","states619","state622","present","lacrimal","lacrimal","UBERON:3010146","present","present","PATO:0000467","","","","","","","","between postorbital, lacrimal",",lacrimal",",UBERON:3010146",""
"Swartz 2012.xml_states623.xml","states623","state625","no","quadratojugal squamosal","squamous part of temporal bone","UBERON:0001695","","","","not preopercular","","","","","","","","quadratojugal bone","UBERON:0011267",""
"Swartz 2012.xml_states623.xml","states623","state626","yes","quadratojugal squamosal","squamous part of temporal bone","UBERON:0001695","preopercular","","","","","","","","","","","quadratojugal bone","UBERON:0011267",""
"Swartz 2012.xml_states627.xml","states627","state629","absent","subsquamosal","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states627.xml","states627","state630","present","subsquamosal","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states631.xml","states631","state633","absent","preoperculosubmandibular","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states631.xml","states631","state634","present","preoperculosubmandibular","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states635.xml","states635","state637","greater or equal to 80percent","ethmoid relative","tetrapod parietal bone","UBERON:0000210","greater","increased size","PATO:0000586","","","","","80percent","","","parietal","","",""
"Swartz 2012.xml_states635.xml","states635","state637","greater or equal to 80percent","ethmoid relative","tetrapod parietal bone","UBERON:0000210","equal to 80percent","count","PATO:0000070","","","","","80percent","","","parietal","","","equal to 80percent"
"Swartz 2012.xml_states635.xml","states635","state637","greater or equal to 80percent","snout tip","nose tip","UBERON:0012128","greater","increased size","PATO:0000586","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210",""
"Swartz 2012.xml_states635.xml","states635","state637","greater or equal to 80percent","snout tip","nose tip","UBERON:0012128","equal to 80percent","count","PATO:0000070","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210","equal to 80percent"
"Swartz 2012.xml_states635.xml","states635","state637","greater or equal to 80percent","posterior margin","posterior margin","BSPO:0000672","greater","increased size","PATO:0000586","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210",""
"Swartz 2012.xml_states635.xml","states635","state637","greater or equal to 80percent","posterior margin","posterior margin","BSPO:0000672","equal to 80percent","count","PATO:0000070","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210","equal to 80percent"
"Swartz 2012.xml_states635.xml","states635","state637","greater or equal to 80percent","parietal","tetrapod parietal bone","UBERON:0000210","greater","increased size","PATO:0000586","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210",""
"Swartz 2012.xml_states635.xml","states635","state637","greater or equal to 80percent","parietal","tetrapod parietal bone","UBERON:0000210","equal to 80percent","count","PATO:0000070","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210","equal to 80percent"
"Swartz 2012.xml_states635.xml","states635","state638","75 to 45 percent","ethmoid relative","tetrapod parietal bone","UBERON:0000210","75-45","count","PATO:0000070","","","","","","","","parietal","","","75-45"
"Swartz 2012.xml_states635.xml","states635","state638","75 to 45 percent","snout tip","nose tip","UBERON:0012128","75-45","count","PATO:0000070","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210","75-45"
"Swartz 2012.xml_states635.xml","states635","state638","75 to 45 percent","posterior margin","posterior margin","BSPO:0000672","75-45","count","PATO:0000070","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210","75-45"
"Swartz 2012.xml_states635.xml","states635","state638","75 to 45 percent","parietal","tetrapod parietal bone","UBERON:0000210","75-45","count","PATO:0000070","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210","75-45"
"Swartz 2012.xml_states635.xml","states635","state639","less than or equal to 35 percent","ethmoid relative","tetrapod parietal bone","UBERON:0000210","35 percent","count","PATO:0000070","","","","","","","","parietal","","","35 percent"
"Swartz 2012.xml_states635.xml","states635","state639","less than or equal to 35 percent","snout tip","nose tip","UBERON:0012128","35 percent","count","PATO:0000070","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210","35 percent"
"Swartz 2012.xml_states635.xml","states635","state639","less than or equal to 35 percent","posterior margin","posterior margin","BSPO:0000672","35 percent","count","PATO:0000070","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210","35 percent"
"Swartz 2012.xml_states635.xml","states635","state639","less than or equal to 35 percent","parietal","tetrapod parietal bone","UBERON:0000210","35 percent","count","PATO:0000070","","","","","","","","parietal","tetrapod parietal bone","UBERON:0000210","35 percent"
"Swartz 2012.xml_states640.xml","states640","state642","20 to 30percent","skull roof","dermatocranium","UBERON:0003113","20 to 30percent","count","PATO:0000070","","","","","tip,snout","tip,snout","UBERON:3010277,UBERON:0006333","postparietal","interparietal bone","UBERON:0002229","20 to 30percent"
"Swartz 2012.xml_states640.xml","states640","state642","20 to 30percent","tip","nose tip","UBERON:0012128","20 to 30percent","count","PATO:0000070","","","","","","","","snout,postparietal","interparietal bone","UBERON:0002229","20 to 30percent"
"Swartz 2012.xml_states640.xml","states640","state642","20 to 30percent","snout","snout","UBERON:0006333","20 to 30percent","count","PATO:0000070","","","","","","","","postparietal","interparietal bone","UBERON:0002229","20 to 30percent"
"Swartz 2012.xml_states640.xml","states640","state642","20 to 30percent","posterior margin","posterior margin","BSPO:0000672","20 to 30percent","count","PATO:0000070","","","","","","","","postparietal","interparietal bone","UBERON:0002229","20 to 30percent"
"Swartz 2012.xml_states640.xml","states640","state642","20 to 30percent","postparietal","interparietal bone","UBERON:0002229","20 to 30percent","count","PATO:0000070","","","","","","","","postparietal","interparietal bone","UBERON:0002229","20 to 30percent"
"Swartz 2012.xml_states640.xml","states640","state642","20 to 30percent","orbit","orbit","UBERON:2001967","20 to 30percent","count","PATO:0000070","","","","","","","","postparietal","interparietal bone","UBERON:0002229","20 to 30percent"
"Swartz 2012.xml_states640.xml","states640","state643","33 to 40percent","skull roof","dermatocranium","UBERON:0003113","33 to 40percent","count","PATO:0000070","","","","","tip,snout","tip,snout","UBERON:3010277,UBERON:0006333","postparietal","interparietal bone","UBERON:0002229","33 to 40percent"
"Swartz 2012.xml_states640.xml","states640","state643","33 to 40percent","tip","nose tip","UBERON:0012128","33 to 40percent","count","PATO:0000070","","","","","","","","snout,postparietal","interparietal bone","UBERON:0002229","33 to 40percent"
"Swartz 2012.xml_states640.xml","states640","state643","33 to 40percent","snout","snout","UBERON:0006333","33 to 40percent","count","PATO:0000070","","","","","","","","postparietal","interparietal bone","UBERON:0002229","33 to 40percent"
"Swartz 2012.xml_states640.xml","states640","state643","33 to 40percent","posterior margin","posterior margin","BSPO:0000672","33 to 40percent","count","PATO:0000070","","","","","","","","postparietal","interparietal bone","UBERON:0002229","33 to 40percent"
"Swartz 2012.xml_states640.xml","states640","state643","33 to 40percent","postparietal","interparietal bone","UBERON:0002229","33 to 40percent","count","PATO:0000070","","","","","","","","postparietal","interparietal bone","UBERON:0002229","33 to 40percent"
"Swartz 2012.xml_states640.xml","states640","state643","33 to 40percent","orbit","orbit","UBERON:2001967","33 to 40percent","count","PATO:0000070","","","","","","","","postparietal","interparietal bone","UBERON:0002229","33 to 40percent"
"Swartz 2012.xml_states640.xml","states640","state644","45 to 48 percent","skull roof","dermatocranium","UBERON:0003113","45-48","count","PATO:0000070","","","","","tip,snout","tip,snout","UBERON:3010277,UBERON:0006333","postparietal","interparietal bone","UBERON:0002229","45-48"
"Swartz 2012.xml_states640.xml","states640","state644","45 to 48 percent","tip","nose tip","UBERON:0012128","45-48","count","PATO:0000070","","","","","","","","snout,postparietal","interparietal bone","UBERON:0002229","45-48"
"Swartz 2012.xml_states640.xml","states640","state644","45 to 48 percent","snout","snout","UBERON:0006333","45-48","count","PATO:0000070","","","","","","","","postparietal","interparietal bone","UBERON:0002229","45-48"
"Swartz 2012.xml_states640.xml","states640","state644","45 to 48 percent","posterior margin","posterior margin","BSPO:0000672","45-48","count","PATO:0000070","","","","","","","","postparietal","interparietal bone","UBERON:0002229","45-48"
"Swartz 2012.xml_states640.xml","states640","state644","45 to 48 percent","postparietal","interparietal bone","UBERON:0002229","45-48","count","PATO:0000070","","","","","","","","postparietal","interparietal bone","UBERON:0002229","45-48"
"Swartz 2012.xml_states640.xml","states640","state644","45 to 48 percent","orbit","orbit","UBERON:2001967","45-48","count","PATO:0000070","","","","","","","","postparietal","interparietal bone","UBERON:0002229","45-48"
"Swartz 2012.xml_states640.xml","states640","state645","greater than 53 percent","skull roof","dermatocranium","UBERON:0003113","53 greater than","count","PATO:0000070","","","","","tip,snout","tip,snout","UBERON:3010277,UBERON:0006333","postparietal","interparietal bone","UBERON:0002229","53 greater than"
"Swartz 2012.xml_states640.xml","states640","state645","greater than 53 percent","tip","nose tip","UBERON:0012128","53 greater than","count","PATO:0000070","","","","","","","","snout,postparietal","interparietal bone","UBERON:0002229","53 greater than"
"Swartz 2012.xml_states640.xml","states640","state645","greater than 53 percent","snout","snout","UBERON:0006333","53 greater than","count","PATO:0000070","","","","","","","","postparietal","interparietal bone","UBERON:0002229","53 greater than"
"Swartz 2012.xml_states640.xml","states640","state645","greater than 53 percent","posterior margin","posterior margin","BSPO:0000672","53 greater than","count","PATO:0000070","","","","","","","","postparietal","interparietal bone","UBERON:0002229","53 greater than"
"Swartz 2012.xml_states640.xml","states640","state645","greater than 53 percent","postparietal","interparietal bone","UBERON:0002229","53 greater than","count","PATO:0000070","","","","","","","","postparietal","interparietal bone","UBERON:0002229","53 greater than"
"Swartz 2012.xml_states640.xml","states640","state645","greater than 53 percent","orbit","orbit","UBERON:2001967","53 greater than","count","PATO:0000070","","","","","","","","postparietal","interparietal bone","UBERON:0002229","53 greater than"
"Swartz 2012.xml_states646.xml","states646","state648","absent","bone","bone","UBERON:0001474","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states646.xml","states646","state649","present","bone","bone","UBERON:0001474","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states650.xml","states650","state652","twice as long as broad or less","prefrontal","prefrontal bone","UBERON:0010750","broad 2 times","count","PATO:0000070","","","","","","","","","","","broad 2 times"
"Swartz 2012.xml_states650.xml","states650","state652","twice as long as broad or less","prefrontal","prefrontal bone","UBERON:0010750","broad 2 times;less","count","PATO:0000070","","","","","","","","","","","broad 2 times;less"
"Swartz 2012.xml_states650.xml","states650","state652","twice as long as broad or less","anterior supraorbital","","","broad 2 times","count","PATO:0000070","","","","","","","","","","","broad 2 times"
"Swartz 2012.xml_states650.xml","states650","state652","twice as long as broad or less","anterior supraorbital","","","broad 2 times;less","count","PATO:0000070","","","","","","","","","","","broad 2 times;less"
"Swartz 2012.xml_states650.xml","states650","state653","three times as long as broad","prefrontal","prefrontal bone","UBERON:0010750","broad 3 times","count","PATO:0000070","","","","","","","","","","","broad 3 times"
"Swartz 2012.xml_states650.xml","states650","state653","three times as long as broad","anterior supraorbital","","","broad 3 times","count","PATO:0000070","","","","","","","","","","","broad 3 times"
"Swartz 2012.xml_states654.xml","states654","state657","tapers to point anteriorly","prefrontal","prefrontal bone","UBERON:0010750","tapers","","","","","","","","","","","","",""
"Swartz 2012.xml_states654.xml","states654","state657","tapers to point anteriorly","anterior supraorbital","","","tapers","","","","","","","","","","","","",""
"Swartz 2012.xml_states658.xml","states658","state661","prefrontal much bigger","prefrontal","prefrontal bone","UBERON:0010750","bigger much","increased size","PATO:0000586","","","","","","","","","","",""
"Swartz 2012.xml_states666.xml","states666","state668","posterior process shorter than orbital margin","posterior region","posterior region","BSPO:0000072","shorter","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","orbital margin","anatomical margin","BSPO:0000006","process,","","",""
"Swartz 2012.xml_states666.xml","states666","state669","posterior process much longer than orbital margin","posterior region","posterior region","BSPO:0000072","longer much","increased length","PATO:0000573","","","","","orbital margin","anatomical margin","BSPO:0000006","process,","","",""
"Swartz 2012.xml_states670.xml","states670","state672","present","between intertemporal","intertemporal bone","UBERON:0011630","present","present","PATO:0000467","","","","","postfrontal posterior supraorbital","","","","","",""
"Swartz 2012.xml_states670.xml","states670","state672","present","intertemporal","intertemporal bone","UBERON:0011630","present","present","PATO:0000467","","","","","","","","between intertemporal,postfrontal posterior supraorbital","intertemporal bone,","UBERON:0011630,",""
"Swartz 2012.xml_states670.xml","states670","state672","present","postfrontal posterior supraorbital","","","present","present","PATO:0000467","","","","","","","","between intertemporal,postfrontal posterior supraorbital","","",""
"Swartz 2012.xml_states670.xml","states670","state673","absent","between intertemporal","intertemporal bone","UBERON:0011630","absent","absent","PATO:0000462","","","","","postfrontal posterior supraorbital","","","","","",""
"Swartz 2012.xml_states670.xml","states670","state673","absent","intertemporal","intertemporal bone","UBERON:0011630","absent","absent","PATO:0000462","","","","","","","","between intertemporal,postfrontal posterior supraorbital","intertemporal bone,","UBERON:0011630,",""
"Swartz 2012.xml_states670.xml","states670","state673","absent","postfrontal posterior supraorbital","","","absent","absent","PATO:0000462","","","","","","","","between intertemporal,postfrontal posterior supraorbital","","",""
"Swartz 2012.xml_states674.xml","states674","state676","present","between parietal","tetrapod parietal bone","UBERON:0000210","present","present","PATO:0000467","","","","","postfrontal posterior supraorbital","","","","","",""
"Swartz 2012.xml_states674.xml","states674","state676","present","parietal","tetrapod parietal bone","UBERON:0000210","present","present","PATO:0000467","","","","","","","","between parietal,postfrontal posterior supraorbital","tetrapod parietal bone,","UBERON:0000210,",""
"Swartz 2012.xml_states674.xml","states674","state676","present","postfrontal posterior supraorbital","","","present","present","PATO:0000467","","","","","","","","between parietal,postfrontal posterior supraorbital","","",""
"Swartz 2012.xml_states674.xml","states674","state677","absent","between parietal","tetrapod parietal bone","UBERON:0000210","absent","absent","PATO:0000462","","","","","postfrontal posterior supraorbital","","","","","",""
"Swartz 2012.xml_states674.xml","states674","state677","absent","parietal","tetrapod parietal bone","UBERON:0000210","absent","absent","PATO:0000462","","","","","","","","between parietal,postfrontal posterior supraorbital","tetrapod parietal bone,","UBERON:0000210,",""
"Swartz 2012.xml_states674.xml","states674","state677","absent","postfrontal posterior supraorbital","","","absent","absent","PATO:0000462","","","","","","","","between parietal,postfrontal posterior supraorbital","","",""
"Swartz 2012.xml_states678.xml","states678","state680","absent","frontal","tetrapod frontal bone","UBERON:0000209","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states678.xml","states678","state681","present","frontal","tetrapod frontal bone","UBERON:0000209","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states682.xml","states682","state684","yes","parietal","tetrapod parietal bone","UBERON:0000210","surround","","","","","","","pineal foramen eminence","pineal foramen","UBERON:3000433","","","",""
"Swartz 2012.xml_states682.xml","states682","state685","no","parietal","tetrapod parietal bone","UBERON:0000210","","","","not surround","","","","pineal foramen eminence","pineal foramen","UBERON:3000433","","","",""
"Swartz 2012.xml_states686.xml","states686","state688","present","pineal foramen","pineal foramen","UBERON:3000433","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states686.xml","states686","state689","absent","pineal foramen","pineal foramen","UBERON:3000433","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states690.xml","states690","state693","well posterior to orbits","pineal foramen eminence","pineal foramen","UBERON:3000433","posterior to","posterior to","PATO:0001633","","","","","orbit","orbit","UBERON:2001967","","","",""
"Swartz 2012.xml_states694.xml","states694","state696","round or oval","pineal series","pineal body","UBERON:0001905","round","circular","PATO:0000411","","","","","","","","","","",""
"Swartz 2012.xml_states694.xml","states694","state696","round or oval","pineal series","pineal body","UBERON:0001905","oval","ovate;elliptic","PATO:0001891;PATO:0000947","","","","","","","","","","",""
"Swartz 2012.xml_states694.xml","states694","state697","kiteshaped with distinct posterior corner non-applicable for Kenichthys","posterior corner","","","distinct","conspicuous","PATO:0000463","","","","","kenichthy","","","kiteshaped","","",""
"Swartz 2012.xml_states698.xml","states698","state700","present","intemporal","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states698.xml","states698","state701","absent","intemporal","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states702.xml","states702","state704","present","dermal intracranial joint","","","present","present","PATO:0000467","","","","","","","","","","",""
"Swartz 2012.xml_states702.xml","states702","state705","absent","dermal intracranial joint","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Swartz 2012.xml_states706.xml","states706","state708","no","postparietal","interparietal bone","UBERON:0002229","","","","not narrow to","","","","point","","","","","",""
"Swartz 2012.xml_states706.xml","states706","state709","yes","postparietal","interparietal bone","UBERON:0002229","narrow to","","","","","","","point","","","","","",""
"Swartz 2012.xml_states710.xml","states710","state712","not extremely wide posteriorly","proportion","interparietal bone","UBERON:0002229","not wide  extremely;posteriorly","size","PATO:0000117","not wide [ extremely;posteriorly]","","","","","","","postparietal","","",""
"Swartz 2012.xml_states710.xml","states710","state712","not extremely wide posteriorly","postparietal","interparietal bone","UBERON:0002229","not wide  extremely;posteriorly","size","PATO:0000117","not wide [ extremely;posteriorly]","","","","","","","postparietal","interparietal bone","UBERON:0002229",""
"Swartz 2012.xml_states710.xml","states710","state713","extremely wide posteriorly","proportion","interparietal bone","UBERON:0002229","wide extremely;posteriorly","size","PATO:0000117","","","","","","","","postparietal","","",""
"Swartz 2012.xml_states710.xml","states710","state713","extremely wide posteriorly","postparietal","interparietal bone","UBERON:0002229","wide extremely;posteriorly","size","PATO:0000117","","","","","","","","postparietal","interparietal bone","UBERON:0002229",""
"Swartz 2012.xml_states714.xml","states714","state716","recognizable as a distinct bone","bone","bone","UBERON:0001474","distinct","conspicuous","PATO:0000463","","","","","","","","","","",""
"Swartz 2012.xml_states714.xml","states714","state716","recognizable as a distinct bone","Supratemporal","","","recognizable","","","","","","","bone","bone","UBERON:0001474","","","",""
"Swartz 2012.xml_states714.xml","states714","state717","fused with postparietal","Supratemporal","","","fused","fused with","PATO:0000642","","","","","postparietal","interparietal bone","UBERON:0002229","","","",""
