?matrix_file	?character_number	?character_text	?state_symbol	?state_text	?entity_id	?entity_name	?quality_id	?quality_name	?related_entity_id	?related_entity_name	?attributes
Chen_1994.xml	40	Head-to-tail connection of mental barbels	1	tip (tail) of posterior limb of inner mental barbel on one side fused with tip (head) of anterior limb of outer mental barbel on same side. This fusion pattern, called head-to-tail connection, present	http://purl.obolibrary.org/obo/UBERON_2001969	inner mental barbel	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001968	outer mental barbel	structure
Chen_1994.xml	40	Head-to-tail connection of mental barbels	0	head to tail fusion pattern absent	http://purl.obolibrary.org/obo/UBERON_2001969	inner mental barbel	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001968	outer mental barbel	structure
Fink_Fink_1981+1996.xml	24	Ectopterygoid	1	extends anteriorly over the ventral surface of the autopalatine	http://purl.obolibrary.org/obo/UBERON_0011634	ectopterygoid bone	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2000620	autopalatine	structure
Fink_Fink_1981+1996.xml	24	Ectopterygoid	0	does not overlap the palatine anteriorly, permitting mobility of the palatine relative to the rest of the suspensorium (Fig. 9)	http://purl.obolibrary.org/obo/UBERON_0011634	ectopterygoid bone	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2000620	autopalatine	structure
OConnor_etal.xml	165	Minor metacarpal (III) projecting distally more than the major metacarpal (II)	0	absent	http://purl.org/phenoscape/uuid/b85bd0f4-8c6c-482f-a168-e8f363e0afc9	[distal region and (part_of some metacarpal bone of digit 3)]	http://purl.obolibrary.org/obo/PATO_0002463	extends to	http://purl.org/phenoscape/uuid/6f463f5b-a23c-4561-afb2-b7afead4f89a	[distal region and (part_of some metacarpal bone of digit 2)]	position
Grande_Poyato_1999.xml	51	Opercular borders	1	partially or almost completely connected to side of head with skin	http://purl.org/phenoscape/uuid/516e3b95-f577-4327-b1a8-466edd5b0784	[anatomical margin and (part_of some opercle)]	http://purl.obolibrary.org/obo/PATO_0001667	attached to	http://purl.obolibrary.org/obo/UBERON_0000033	head	structure
dePinna_1993.xml	109	Lateral-line canal of catfishes	0	a straight system situated along the horizontal myoseptum	http://purl.obolibrary.org/obo/UBERON_2001617	trunk sensory canal	http://purl.obolibrary.org/obo/PATO_0002259	adjacent to	http://purl.obolibrary.org/obo/UBERON_0003901	horizontal septum	position
Anderson_2007.xml	145	Sacral parapophysis	0	on centrum	http://purl.org/phenoscape/uuid/591c03fa-abd4-4fc3-918a-1c7ce1d06f4d	[parapophysis and (part_of some sacral vertebra)]	http://purl.obolibrary.org/obo/PATO_0001668	associated with	http://purl.obolibrary.org/obo/UBERON_0001075	vertebral centrum	structure
Nesbitt_2011.xml	363	Astragalus, tibial articular surface:	0	continuous articular surface	http://purl.obolibrary.org/obo/UBERON_4200130	tibial facet of astragalus	http://purl.obolibrary.org/obo/PATO_0001961	in contact with	http://purl.obolibrary.org/obo/UBERON_4200130	tibial facet of astragalus	structure
Royero_1999.xml	11	Lateral border of frontal	0	continuous with sphenotic	http://purl.org/phenoscape/uuid/2065a149-5df1-40fe-9cc2-065ef8b0ce65	[lateral margin and (part_of some actinopterygian frontal bone)]	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_2000587	sphenotic	position
Armbruster_2004.xml	207	Fleshy tentacles on snout (ordered)	2	sheath long and well separated from odontode	http://purl.org/phenoscape/uuid/fc17438b-34bd-490b-a890-0810c6d9716d	[anatomical projection and (part_of some snout)]	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001622	odontode	structure
dePinna_1996.xml	68	Parapophysis of fifth vertebra	0	tightly united with the Weberian lamina in numerous members of the ingroup	http://purl.org/phenoscape/uuid/c6157214-f2ff-41b7-b335-2685e0a35b32	[parapophysis and (part_of some vertebral element 5)]	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0006860	swim bladder	structure
Otero_2004.xml	24	Hypurals	1	hypurals 3 and 4 fused to the pseudurostylar complex	http://purl.obolibrary.org/obo/UBERON_2001562	hypural 3	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_2001583	preural centrum 1+ ural centrum 1	structure
Otero_2004.xml	24	Hypurals	2	hypurals 2, 3 and 4 fused to the pseudurostylar complex	http://purl.obolibrary.org/obo/UBERON_2001562	hypural 3	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_2001583	preural centrum 1+ ural centrum 1	structure
Chanet_2003.xml	16	Orientation of the first neural spine	1	bent on the dorsal margin of the cranium	http://purl.obolibrary.org/obo/UBERON_2001885	neural spine 1	http://purl.obolibrary.org/obo/PATO_0001961	in contact with	http://purl.org/phenoscape/uuid/def922d4-4ed1-4bf1-85d3-d63f148a06ed	[dorsal margin and (part_of some cranial skeletal system)]	structure
Schaefer_1991.xml	15	Hyomandibular-metapterygoid suture	1	suture is restricted and not elongate; the bones do not closely approximate one another dorsal to the suture	http://purl.obolibrary.org/obo/UBERON_0011606	hyomandibular bone	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2000240	metapterygoid	structure
Schaefer_1991.xml	15	Hyomandibular-metapterygoid suture	0	portions of the hyomandibula and metapterygoid make contact or at least closely approximate one another dorsal to the suture between these bones	http://purl.obolibrary.org/obo/UBERON_0011606	hyomandibular bone	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2000240	metapterygoid	structure
Heimberg_etal_2010.xml	147	Tail shape	1	ventral lobe much larger than dorsal	http://purl.obolibrary.org/obo/UBERON_2001594	caudal fin lower lobe	http://purl.obolibrary.org/obo/PATO_0000586	increased size	http://purl.obolibrary.org/obo/UBERON_2001593	caudal fin upper lobe	size
Nesbitt_2011.xml	336	Tibia, posterior side of the distal portion:	1	dorsoventrally oriented groove or gap	http://purl.org/phenoscape/uuid/d7b5f4e1-6063-449f-96e4-b246a46ce88f	[posterior region and (part_of some (distal region and (part_of some tibia)))]	http://purl.obolibrary.org/obo/PATO_0001505	separated from	http://purl.org/phenoscape/uuid/abadc552-4d6d-4abf-973c-476ccd2f868a	[posterior region and (part_of some distal region) and (part_of some tibia)]	structure
Ruta_2011.xml	90	Dorsal iliac process	2	present and with dorsalmost part oriented vertically with anterior half of iliac neck	http://purl.obolibrary.org/obo/UBERON_4200079	dorsal iliac process	http://purl.obolibrary.org/obo/PATO_0002523	vertical to	http://purl.org/phenoscape/uuid/87173a17-e3ff-4b77-bc0f-f3f4146b42c8	[anterior region and (part_of some iliac neck)]	position
Ruta_2011.xml	90	Dorsal iliac process	1	present and with dorsalmost part oriented vertically with posteror half of iliac neck	http://purl.obolibrary.org/obo/UBERON_4200079	dorsal iliac process	http://purl.obolibrary.org/obo/PATO_0002523	vertical to	http://purl.org/phenoscape/uuid/3f583073-9d2c-4e1c-b98c-2097066f0c48	[posterior region and (part_of some iliac neck)]	position
Knudsen_etal_2007.xml	63	Haemal spine: Fused/not fused to preural centrum 2	0	not fused	http://purl.obolibrary.org/obo/UBERON_2001364	hemal spine	http://purl.obolibrary.org/obo/PATO_0000651	unfused from	http://purl.obolibrary.org/obo/UBERON_2000586	preural 2 vertebra	structure
Albert_2001.xml	192	Dorsal organ length	1	dorsal organ extends along entire dorsal margin of body, from nape to caudal peduncle	http://purl.obolibrary.org/obo/UBERON_2002133	dorsal organ	http://purl.obolibrary.org/obo/PATO_0000122	length	http://purl.obolibrary.org/obo/UBERON_0000468	multi-cellular organism	size
Albert_2001.xml	192	Dorsal organ length	0	dorsal organ extending along dorsal margin posterior to midlength of body	http://purl.obolibrary.org/obo/UBERON_2002133	dorsal organ	http://purl.obolibrary.org/obo/PATO_0000122	length	http://purl.obolibrary.org/obo/UBERON_0000468	multi-cellular organism	size
Bornbusch_1995.xml	41	Integument of the anal fin	1	integument thickened over approximately one-half or less of fin depth. In most siluriforms, the anal-fin integument is thickened over one-half or less of the anal fin’s depth.	http://purl.org/phenoscape/uuid/12a6589d-e6e6-4d19-913f-646238a7a72b	[integument and (part_of some anal fin)]	http://purl.obolibrary.org/obo/PATO_0000117	size	http://purl.obolibrary.org/obo/UBERON_4000163	anal fin	size
Bornbusch_1995.xml	54	Conditions of the coracoid-cleithrum suture	1	coracoid and cleithrum joined by a dentate suture	http://purl.obolibrary.org/obo/UBERON_0004743	coracoid bone	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0004741	cleithrum	structure
Bornbusch_1995.xml	54	Conditions of the coracoid-cleithrum suture	0	coracoid and cleithrum joined by a straight suture with no elaboration	http://purl.obolibrary.org/obo/UBERON_0004743	coracoid bone	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0004741	cleithrum	structure
Scott_2005.xml	21	Clavicle, orientation	1	straight and pointing roughly perpendicular to body axis, not more than 30?? angled forwards	http://purl.obolibrary.org/obo/UBERON_0001105	clavicle	http://purl.obolibrary.org/obo/PATO_0002434	perpendicular to	http://purl.obolibrary.org/obo/BSPO_0000013	anterior-posterior axis	position
OLeary_et_al_2013.xml	3379	Tibia, length relative to femur	2	tibia longer than femur	http://purl.obolibrary.org/obo/UBERON_0000979	tibia	http://purl.obolibrary.org/obo/PATO_0000573	increased length	http://purl.obolibrary.org/obo/UBERON_0000981	femur	size
Poyato_Ariza_1996.xml	39	Second abdominal centrum	1	shorter	http://purl.obolibrary.org/obo/UBERON_2001984	centrum 2	http://purl.obolibrary.org/obo/PATO_0000117	size	http://purl.obolibrary.org/obo/UBERON_2001983	centrum 1	size
OLeary_et_al_2013.xml	3379	Tibia, length relative to femur	0	tibia shorter than femur	http://purl.obolibrary.org/obo/UBERON_0000979	tibia	http://purl.obolibrary.org/obo/PATO_0000574	decreased length	http://purl.obolibrary.org/obo/UBERON_0000981	femur	size
Royero_1999.xml	52	Internal process of epiotic	1	connected to parapophysis of sixth vertebra	http://purl.org/phenoscape/uuid/6ca517d4-0c14-412c-a725-c2e804368cb5	[anatomical projection and (part_of some epiotic)]	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.org/phenoscape/uuid/a0d9d914-9bc8-48ea-b07f-422886ce2f02	[parapophysis and (part_of some vertebral element 6)]	structure
dePinna_1993.xml	154	Fourth epibranchial	1	as narrow as those anterior to it	http://purl.obolibrary.org/obo/UBERON_2001245	epibranchial 4 bone	http://purl.obolibrary.org/obo/PATO_0000117	size	http://purl.obolibrary.org/obo/UBERON_2001247	epibranchial 3 bone	size
Nesbitt_2011.xml	290	Ischium, medial contact with antimere:	1	extensive contact but the dorsal margins are separated	http://purl.obolibrary.org/obo/UBERON_0001274	ischium	http://purl.obolibrary.org/obo/PATO_0001961	in contact with	http://purl.org/phenoscape/uuid/2ebfb4d9-bc66-445d-95d9-31ffd9e9a753	[antimere and (not (dorsal margin and (part_of some antimere)))]	structure
Bornbusch_1995.xml	38	Pattern of these shifts from anterior to posterior	0	fifth through seventh and often eighth and ninth processes attach above the middles of centra, near bases of neural arches	http://purl.obolibrary.org/obo/UBERON_0003109	parapophysis	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0002412	vertebra	position
Bornbusch_1995.xml	38	Pattern of these shifts from anterior to posterior	1	fifth transverse process attaches above the middle of centrum, the sixth transverse process attaches at middle of centrum and more posterior transverse processes attach below middles of centra	http://purl.obolibrary.org/obo/UBERON_0003109	parapophysis	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0002412	vertebra	position
Nesbitt_2011.xml	290	Ischium, medial contact with antimere:	0	restricted to the medial edge	http://purl.obolibrary.org/obo/UBERON_0001274	ischium	http://purl.obolibrary.org/obo/PATO_0001961	in contact with	http://purl.org/phenoscape/uuid/43e791ad-49a7-4e7b-b3ee-22e0656ec701	[medial region and (part_of some antimere)]	structure
Bornbusch_1995.xml	38	Pattern of these shifts from anterior to posterior	2	fifth transverse process and more posterior ones attach at or below middles of centra, and have a posteroventral inclination	http://purl.obolibrary.org/obo/UBERON_0003109	parapophysis	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0002412	vertebra	position
Nesbitt_2011.xml	290	Ischium, medial contact with antimere:	2	extensive contact and the dorsal margins contact each other	http://purl.obolibrary.org/obo/UBERON_0001274	ischium	http://purl.obolibrary.org/obo/PATO_0001961	in contact with	http://purl.obolibrary.org/obo/UBERON_4200134	antimere	structure
Chang_2004.xml	125	Relative size of epichordal and hypochordal lepidotrichia	0	epichordals less developed than hypochordals	http://purl.obolibrary.org/obo/UBERON_4200062	epichordal lepidotrichium	http://purl.obolibrary.org/obo/PATO_0000587	decreased size	http://purl.obolibrary.org/obo/UBERON_4200009	hypochordal lepidotrichium	size
Chang_2004.xml	125	Relative size of epichordal and hypochordal lepidotrichia	2	epichordals more developed than hypochordals	http://purl.obolibrary.org/obo/UBERON_4200062	epichordal lepidotrichium	http://purl.obolibrary.org/obo/PATO_0000586	increased size	http://purl.obolibrary.org/obo/UBERON_4200009	hypochordal lepidotrichium	size
Zanata_Vari_2005.xml	4	Continuity of orbital ring	0	incomplete, with lateral margin of frontal forming portion of dorsal margin of orbital rim	http://purl.org/phenoscape/uuid/c3f36f2a-c686-448e-8421-cbe0afda6858	[dorsal margin and (part_of some orbit)]	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0004866	actinopterygian frontal bone	structure
OConnor_etal.xml	176	Pelvic elements in adults, at the level of the acetabulum	0	unfused or partial fusion	http://purl.obolibrary.org/obo/UBERON_0001269	acetabular part of hip bone	http://purl.obolibrary.org/obo/PATO_0000651	unfused from	http://purl.obolibrary.org/obo/UBERON_0001269	acetabular part of hip bone	structure
dePinna_etal_2007.xml	71	Form of anterior portion of third epibranchial and of articulation of third epibranchial with third and fourth pharyngobranchials	0	anterior portion of third epibranchial relatively straight and articulating equally with both third and fourth pharyngobranchials	http://purl.obolibrary.org/obo/UBERON_2001247	epibranchial 3 bone	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001252	pharyngobranchial 3 bone	structure
dePinna_etal_2007.xml	71	Form of anterior portion of third epibranchial and of articulation of third epibranchial with third and fourth pharyngobranchials	0	anterior portion of third epibranchial relatively straight and articulating equally with both third and fourth pharyngobranchials	http://purl.obolibrary.org/obo/UBERON_2001247	epibranchial 3 bone	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001636	pharyngobranchial 4 bone	structure
Ruta_2003.xml	255	RAD 1 - Radius	1	shorter than humerus	http://purl.obolibrary.org/obo/UBERON_0001423	radius bone	http://purl.obolibrary.org/obo/PATO_0000574	decreased length	http://purl.obolibrary.org/obo/UBERON_0000976	humerus	size
dePinna_etal_2007.xml	71	Form of anterior portion of third epibranchial and of articulation of third epibranchial with third and fourth pharyngobranchials	1	anterior portion of third epibranchial anteriorly curved and associated more closely with third than with fourth pharyngobranchial	http://purl.obolibrary.org/obo/UBERON_2001247	epibranchial 3 bone	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001252	pharyngobranchial 3 bone	structure
dePinna_etal_2007.xml	71	Form of anterior portion of third epibranchial and of articulation of third epibranchial with third and fourth pharyngobranchials	1	anterior portion of third epibranchial anteriorly curved and associated more closely with third than with fourth pharyngobranchial	http://purl.obolibrary.org/obo/UBERON_2001247	epibranchial 3 bone	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_2001636	pharyngobranchial 4 bone	structure
Ruta_2003.xml	255	RAD 1 - Radius	0	longer than humerus	http://purl.obolibrary.org/obo/UBERON_0001423	radius bone	http://purl.obolibrary.org/obo/PATO_0000573	increased length	http://purl.obolibrary.org/obo/UBERON_0000976	humerus	size
OLeary_et_al_2013.xml	3092	Ulna, Distal extent compared to radius	1	tapers and shorter than radius (does not reach to manus)	http://purl.org/phenoscape/uuid/7c52b04d-bd06-4c48-a31b-8467a84fc319	[distal region and (part_of some ulna)]	http://purl.obolibrary.org/obo/PATO_0000574	decreased length	http://purl.obolibrary.org/obo/UBERON_0001423	radius bone	size
Poyato_Ariza_1996.xml	39	Second abdominal centrum	0	as long as, or longer, than the first one	http://purl.obolibrary.org/obo/UBERON_2001984	centrum 2	http://purl.obolibrary.org/obo/PATO_0000117	size	http://purl.obolibrary.org/obo/UBERON_2001983	centrum 1	size
OConnor_etal.xml	175	Intermembral index = (length of humerus + ulna)/(length of femur + tibiotarsus)	0	less than 0.7, flightless	http://purl.org/phenoscape/uuid/2907bb8d-a6e3-4306-adae-23bb5d5f23ea	[length and (inheres_in some humerus) and (inheres_in some ulna)]	http://purl.obolibrary.org/obo/PATO_0001470	proportionality to	http://purl.org/phenoscape/uuid/d93aa810-c48a-4cf1-97a8-655405eb48bd	[length and (inheres_in some femur) and (inheres_in some tibiotarsus)]	
Imamura_etal_2005.xml	27	Urostyle and upper hypural plate	A	states 0 and 1	http://purl.obolibrary.org/obo/UBERON_0003106	urostyle	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_2002067	upper hypural set	structure
Mabee et al_2011.xml	58	Hypobranchial 3 element process position at midline	0	Closely apposed or fused	http://purl.org/phenoscape/uuid/05d69403-b5f5-46b7-bb83-4c1a5a66a8fb	[anatomical projection and (part_of some hypobranchial 3 element) and (in_right_side_of some multi-cellular organism)]	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.org/phenoscape/uuid/5c8a3cf6-efe7-437a-8264-84758a399f7a	[anatomical projection and (part_of some hypobranchial 3 element) and (in_left_side_of some multi-cellular organism)]	structure
DiDario_1999.xml	1	Borda posterior da maxila	1	alcançando ou ultrapassando a margem posterior do pré-opérculo	http://purl.org/phenoscape/uuid/366e9744-8220-48b6-a76f-66c39a8cbf2a	[posterior margin and (part_of some maxilla)]	http://purl.obolibrary.org/obo/PATO_0001633	posterior to	http://purl.org/phenoscape/uuid/c003e93d-d0c7-46e8-a4a4-9c1c2055de1c	[posterior margin and (part_of some preopercle)]	position
Ruta_and_Coates_2007.xml	263	Humerus 16	0	Portion of humerus shaft length proximal to entepicondyle smaller than humerus head width	http://purl.org/phenoscape/uuid/fda73935-c635-4fe8-bd98-5a24782c22a5	[humerus diaphysis and (proximal_to some entepicondyle of humerus)]	http://purl.obolibrary.org/obo/PATO_0000574	decreased length	http://purl.org/phenoscape/uuid/db615727-5e00-4cd8-9b93-314ad0499546	[width and (inheres_in some proximal epiphysis of humerus)]	size
Sidlauskas_Vari_2008.xml	17	Presence or absence of ventromedial plate-like process of mesethmoid	1	distinct ventromedial plate-like process of mesethmoid extends ventrally and posteriorly towards vomer	http://purl.org/phenoscape/uuid/cf478938-df51-44b0-ba16-c91fec111a48	[anatomical projection and (part_of some mesethmoid bone)]	http://purl.obolibrary.org/obo/PATO_0001918	posteroventral to	http://purl.obolibrary.org/obo/UBERON_0002396	vomer	position
Martinez_2011.xml	137	Metatarsal 5, length relative to metatarsal 3	0	35-50%	http://purl.obolibrary.org/obo/UBERON_0003654	metatarsal bone of digit 5	http://purl.obolibrary.org/obo/PATO_0000587	decreased size	http://purl.obolibrary.org/obo/UBERON_0003652	metatarsal bone of digit 3	size
Martinez_2011.xml	137	Metatarsal 5, length relative to metatarsal 3	1	less than 25%	http://purl.obolibrary.org/obo/UBERON_0003654	metatarsal bone of digit 5	http://purl.obolibrary.org/obo/PATO_0000587	decreased size	http://purl.obolibrary.org/obo/UBERON_0003652	metatarsal bone of digit 3	size
Arratia_1999.xml	5	Supraoccipital bone	1	confined to occipital region	http://purl.obolibrary.org/obo/UBERON_0004747	supraoccipital bone	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0005902	occipital region	position
Arratia_1999.xml	5	Supraoccipital bone	2	extending forward in roof of otic region	http://purl.obolibrary.org/obo/UBERON_0004747	supraoccipital bone	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0005902	occipital region	position
Arratia_1999.xml	5	Supraoccipital bone	2	extending forward in roof of otic region	http://purl.obolibrary.org/obo/UBERON_0004747	supraoccipital bone	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0003110	otic region	position
DiDario_1999.xml	57	Comprimento da parapófise da vértebra 3	1	maior que o comprimento da vértebra 3	http://purl.org/phenoscape/uuid/76bdfe6e-ad2d-4277-971e-212f899a72cc	[parapophysis and (adjacent to some vertebral element 3)]	http://purl.obolibrary.org/obo/PATO_0000573	increased length	http://purl.obolibrary.org/obo/UBERON_2001169	vertebral element 3	size
Tyler_Santini_2005.xml	51	Parhypural, articulation of the proximal end to the urostylar centrum	0	strongly embraces the centrum	http://purl.org/phenoscape/uuid/12fab4fa-8676-45e8-8c10-8efbfc39d66a	[proximal region and (part_of some parhypural)]	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.org/phenoscape/uuid/950d5da2-3b8b-4f41-a52a-6bdbecaa1d99	[vertebral centrum and (part_of some urostyle)]	structure
dePinna_1993.xml	116	Mandibular branch of the latero-sensory canal system in siluromorphs	2	the canal portion corresponds to approximately half of the depth of the lower jaw	http://purl.obolibrary.org/obo/UBERON_2001814	mandibular sensory canal	http://purl.obolibrary.org/obo/PATO_0000117	size	http://purl.obolibrary.org/obo/UBERON_0003278	skeleton of lower jaw	size
Anderson_2001.xml	168	pelvis	0	fused	http://purl.obolibrary.org/obo/UBERON_0001273	ilium	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_0001275	pubis	structure
Anderson_2001.xml	168	pelvis	0	fused	http://purl.obolibrary.org/obo/UBERON_0001273	ilium	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.obolibrary.org/obo/UBERON_0001274	ischium	structure
Coburn_Cavender_1992.xml	109	Coracoid anteriorly	1	coracoid do not contact cleithrum anteriorly	http://purl.obolibrary.org/obo/UBERON_0004743	coracoid bone	http://purl.obolibrary.org/obo/PATO_0001505	separated from	http://purl.obolibrary.org/obo/UBERON_0004741	cleithrum	structure
dePinna_1993.xml	116	Mandibular branch of the latero-sensory canal system in siluromorphs	0	narrow compared to the rest of the lower jaw	http://purl.obolibrary.org/obo/UBERON_2001814	mandibular sensory canal	http://purl.obolibrary.org/obo/PATO_0000117	size	http://purl.obolibrary.org/obo/UBERON_0003278	skeleton of lower jaw	size
Albert_2001.xml	230	Hypaxial electric organs length	0	electric organ extending from anus to tip of tail, along ventral margin of hypaxial musculature	http://purl.obolibrary.org/obo/BSPO_0000672	posterior margin	http://purl.obolibrary.org/obo/PATO_0002259	adjacent to	http://purl.org/phenoscape/uuid/6fa968ca-2ef4-4abd-a9c6-258827a906c2	[posterior margin and (part_of some caudal fin)]	position
Sawada_1982.xml	0	Distal ends of premaxillary ascending processes	1	fused	http://purl.org/phenoscape/uuid/a501ea2e-0093-40c0-a25d-949b8887309a	[distal region and (part_of some premaxilla ascending process)]	http://purl.obolibrary.org/obo/PATO_0000642	fused with	http://purl.org/phenoscape/uuid/84ccf20a-111c-455a-a819-e2086240f7d9	[distal region and (part_of some (premaxilla ascending process and (part_of some (contralateral side and (part_of some multi-cellular organism)))))]	structure
dePinna_1993.xml	116	Mandibular branch of the latero-sensory canal system in siluromorphs	1	the canal is enlarged to occupy approximately one-third of the average lateral depth of the lower jaw	http://purl.obolibrary.org/obo/UBERON_2001814	mandibular sensory canal	http://purl.obolibrary.org/obo/PATO_0000117	size	http://purl.obolibrary.org/obo/UBERON_0003278	skeleton of lower jaw	size
Grande_etal_2004.xml	24	Fusion of epineural to base of neural arch	1	v1–v2	http://purl.obolibrary.org/obo/UBERON_2000507	epineural	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0003861	neural arch	structure
Grande_etal_2004.xml	24	Fusion of epineural to base of neural arch	2	v1–v3/v4	http://purl.obolibrary.org/obo/UBERON_2000507	epineural	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0003861	neural arch	structure
Baldwin_Johnson_1996.xml	93	Position of Pectoral and Pelvic Fins	0	Pectoral fins set high on body, pelvics sub-thoracic	http://purl.obolibrary.org/obo/UBERON_0000152	pelvic fin	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0002100	trunk	position
Baldwin_Johnson_1996.xml	26	Third Hypobranchials Fused Ventrally	1	Third hypobranchials fused ventrally	http://purl.org/phenoscape/uuid/977ede83-a9f8-46ae-9d5a-d94304de701d	[hypobranchial 3 element and (in_right_side_of some multi-cellular organism)]	http://purl.obolibrary.org/obo/PATO_0001505	separated from	http://purl.org/phenoscape/uuid/fcafba35-c7a0-4e08-82ef-3190e1cb76dc	[hypobranchial 3 element and (in_left_side_of some multi-cellular organism)]	structure
Scott_2005.xml	31	If metasternum ossified, shape	2	long, narrow and tapering markedly anteriorly to posteriorly, length more than 4 times maximum width	http://purl.org/phenoscape/uuid/9cdb86a9-2ab8-4c7e-83c8-f389cd8cec6f	[xiphoid process and (bearer of some ossified)]	http://purl.obolibrary.org/obo/PATO_0000573	increased length	http://purl.org/phenoscape/uuid/34f1842f-e1e7-4cb2-978b-d20c69e580b5	[width and (inheres_in some xiphoid process)]	size
Armbruster_2004.xml	68	Angle of dentaries	1	acute or right angle	http://purl.obolibrary.org/obo/UBERON_0004742	dentary	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.org/phenoscape/uuid/6e494090-f4eb-4db4-87c0-e937f5de9f54	[contralateral side and (part_of some dentary)]	position
Armbruster_2004.xml	68	Angle of dentaries	0	oblique	http://purl.obolibrary.org/obo/UBERON_0004742	dentary	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.org/phenoscape/uuid/8fe3c200-abd0-4d57-ba94-a2b9e0b3cac5	[contralateral side and (part_of some dentary)]	position
Lundberg_1992.xml	75	Scar on opercle for levator operculi muscle	1	moderately flattened	http://purl.obolibrary.org/obo/UBERON_2000250	opercle	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0011649	levator operculi	structure
Lundberg_1992.xml	75	Scar on opercle for levator operculi muscle	2	very flat	http://purl.obolibrary.org/obo/UBERON_2000250	opercle	http://purl.obolibrary.org/obo/PATO_0000141	structure	http://purl.obolibrary.org/obo/UBERON_0011649	levator operculi	structure
Arratia_1999.xml	169	Symplectic	1	does not articulate with lower jaw	http://purl.obolibrary.org/obo/UBERON_2000692	symplectic	http://purl.obolibrary.org/obo/PATO_0001505	separated from	http://purl.obolibrary.org/obo/UBERON_0003278	skeleton of lower jaw	structure
Armbruster_2004.xml	27	Interhyal	0	ventral: the interhyal is located at or below the ventral margin of the hyomandibula	http://purl.obolibrary.org/obo/UBERON_2001892	interhyal element	http://purl.obolibrary.org/obo/PATO_0000140	position	http://purl.obolibrary.org/obo/UBERON_0011606	hyomandibular bone	position
Anderson_2007.xml	116	Trunk neural arch to centrum	0	loosely articulated	http://purl.org/phenoscape/uuid/455e6c91-a7e4-4583-9b52-5fdea32aef00	[neural arch and (part_of some trunk vertebra)]	http://purl.obolibrary.org/obo/PATO_0002278	articulated with	http://purl.obolibrary.org/obo/UBERON_0001075	vertebral centrum	structure
