"id","source","characterID","stateID","description","entity","entitylabel","entityid","quality","qualitylabel","qualityid","qualitynegated","qualitynegatedlabel","qnparentlabel","qnparentid","qualitymodifier","qualitymodifierlabel","qualitymodifierid","entitylocator","entitylocatorlabel","entitylocatorid","countt","CharDescrip"
331,"Swartz_2012.xml_7cefb878-ada3-4722-bbc1-f3daf6dc0597.xml","7cefb878-ada3-4722-bbc1-f3daf6dc0597","3a257ff8-1b78-44c4-a7c8-0b24a55c8bf6","absent","gular","","","absent","absent","PATO:0000462","","","","","","","","","","","","Submandibulars and gulars"
332,"Swartz_2012.xml_7cefb878-ada3-4722-bbc1-f3daf6dc0597.xml","7cefb878-ada3-4722-bbc1-f3daf6dc0597","9a5ee006-ec0a-4435-a6e6-1d2a7e8b0171","present","submandibular","","","present","present","PATO:0000467","","","","","","","","","","","","Submandibulars and gulars"
333,"Swartz_2012.xml_7cefb878-ada3-4722-bbc1-f3daf6dc0597.xml","7cefb878-ada3-4722-bbc1-f3daf6dc0597","9a5ee006-ec0a-4435-a6e6-1d2a7e8b0171","present","gular","","","present","present","PATO:0000467","","","","","","","","","","","","Submandibulars and gulars"
334,"Swartz_2012.xml_7e3b02ff-18c2-40e3-848c-5e091eb2087e.xml","7e3b02ff-18c2-40e3-848c-5e091eb2087e","1e85fc2f-1049-4b43-b931-fc6effc86420","present","dermal intracranial joint","skeletal joint","http://purl.obolibrary.org/obo/UBERON:0000982","present","present","PATO:0000467","","","","","","","","","","","","Dermal intracranial joint"
335,"Swartz_2012.xml_7e3b02ff-18c2-40e3-848c-5e091eb2087e.xml","7e3b02ff-18c2-40e3-848c-5e091eb2087e","eae32d06-ee97-4dcb-98b6-20993ebb125b","absent","dermal intracranial joint","skeletal joint","http://purl.obolibrary.org/obo/UBERON:0000982","absent","absent","PATO:0000462","","","","","","","","","","","","Dermal intracranial joint"
336,"Swartz_2012.xml_7ea4e9c7-ae95-4201-b010-ad8777521769.xml","7ea4e9c7-ae95-4201-b010-ad8777521769","5fe6e151-f70f-490d-902a-150e7d9df5f3","round","body scale","scale","http://purl.obolibrary.org/obo/UBERON:0002542","round","circular","PATO:0000411","","","","","","","","","multi-cellular organism","http://purl.obolibrary.org/obo/UBERON:0000468","","Body scale morphology"
337,"Swartz_2012.xml_7fc56e50-6273-4a65-88f7-27108716e906.xml","7fc56e50-6273-4a65-88f7-27108716e906","0e0220da-52f6-4aba-ba5a-e97c35e273d2","small and concealed (unornamented )or absent","interclavicle","interclavicle","http://purl.obolibrary.org/obo/UBERON:0011655","small","decreased size","PATO:0000587","","","","","","","","","","","","Interclavicle"
338,"Swartz_2012.xml_7fc56e50-6273-4a65-88f7-27108716e906.xml","7fc56e50-6273-4a65-88f7-27108716e906","0e0220da-52f6-4aba-ba5a-e97c35e273d2","small and concealed (unornamented )or absent","interclavicle","interclavicle","http://purl.obolibrary.org/obo/UBERON:0011655","concealed","","","","","","","","","","","","","","Interclavicle"
339,"Swartz_2012.xml_7fc56e50-6273-4a65-88f7-27108716e906.xml","7fc56e50-6273-4a65-88f7-27108716e906","0e0220da-52f6-4aba-ba5a-e97c35e273d2","small and concealed (unornamented )or absent","interclavicle","interclavicle","http://purl.obolibrary.org/obo/UBERON:0011655","absent","absent","PATO:0000462","","","","","","","","","","","","Interclavicle"
340,"Swartz_2012.xml_7fc56e50-6273-4a65-88f7-27108716e906.xml","7fc56e50-6273-4a65-88f7-27108716e906","dbd68603-4f13-473c-8c5c-b6456b01e20d","large and exposed (ornamented )","interclavicle","interclavicle","http://purl.obolibrary.org/obo/UBERON:0011655","large","increased size","PATO:0000586","","","","","","","","","","","","Interclavicle"
341,"Swartz_2012.xml_7fc56e50-6273-4a65-88f7-27108716e906.xml","7fc56e50-6273-4a65-88f7-27108716e906","dbd68603-4f13-473c-8c5c-b6456b01e20d","large and exposed (ornamented )","interclavicle","interclavicle","http://purl.obolibrary.org/obo/UBERON:0011655","exposed","protruding out of","PATO:0001646","","","","","","","","","","","","Interclavicle"
342,"Swartz_2012.xml_8137de24-3f57-4893-90a8-3fce27db56b1.xml","8137de24-3f57-4893-90a8-3fce27db56b1","0eb433b0-12f5-4f3f-9865-0c0f2f01f9c8","angulated:","cleithrum","cleithrum","http://purl.obolibrary.org/obo/UBERON:0004741","angulated","","","","","","","","","","","","","","Orientation of cleithrum"
343,"Swartz_2012.xml_8137de24-3f57-4893-90a8-3fce27db56b1.xml","8137de24-3f57-4893-90a8-3fce27db56b1","0eb433b0-12f5-4f3f-9865-0c0f2f01f9c8","tilted over 10 degrees caudally","cleithrum","cleithrum","http://purl.obolibrary.org/obo/UBERON:0004741","tilted over 10","count","PATO:0000070","","","","","","","","","","","tilted over 10","Orientation of cleithrum"
344,"Swartz_2012.xml_8137de24-3f57-4893-90a8-3fce27db56b1.xml","8137de24-3f57-4893-90a8-3fce27db56b1","0eb433b0-12f5-4f3f-9865-0c0f2f01f9c8","tilted over 10 degrees caudally","cleithrum","cleithrum","http://purl.obolibrary.org/obo/UBERON:0004741","degrees [caudally]","","","","","","","","","","","","","","Orientation of cleithrum"
345,"Swartz_2012.xml_8137de24-3f57-4893-90a8-3fce27db56b1.xml","8137de24-3f57-4893-90a8-3fce27db56b1","7c96fb82-16a8-40d9-83d6-1af4858bbe88","vertically oriented:","cleithrum","cleithrum","http://purl.obolibrary.org/obo/UBERON:0004741","oriented [vertically]","oriented","PATO:0000614","","","","","","","","","","","","Orientation of cleithrum"
346,"Swartz_2012.xml_8137de24-3f57-4893-90a8-3fce27db56b1.xml","8137de24-3f57-4893-90a8-3fce27db56b1","7c96fb82-16a8-40d9-83d6-1af4858bbe88","tilted less than 10 degrees caudally","cleithrum","cleithrum","http://purl.obolibrary.org/obo/UBERON:0004741","tilted less than 10","count","PATO:0000070","","","","","","","","","","","tilted less than 10","Orientation of cleithrum"
347,"Swartz_2012.xml_8137de24-3f57-4893-90a8-3fce27db56b1.xml","8137de24-3f57-4893-90a8-3fce27db56b1","7c96fb82-16a8-40d9-83d6-1af4858bbe88","tilted less than 10 degrees caudally","cleithrum","cleithrum","http://purl.obolibrary.org/obo/UBERON:0004741","degrees [caudally]","","","","","","","","","","","","","","Orientation of cleithrum"
348,"Swartz_2012.xml_81caffe5-ee99-4f2d-9607-53f1e90048b8.xml","81caffe5-ee99-4f2d-9607-53f1e90048b8","caa6ad97-65c8-4d84-a115-21f2b275d323","has some ventrally directed component","component","","","some","","","","","","","","","","radial facet","","","","Radial facet"
349,"Swartz_2012.xml_81caffe5-ee99-4f2d-9607-53f1e90048b8.xml","81caffe5-ee99-4f2d-9607-53f1e90048b8","caa6ad97-65c8-4d84-a115-21f2b275d323","has some ventrally directed component","component","","","directed [ventrally]","","","","","","","","","","radial facet","","","","Radial facet"
350,"Swartz_2012.xml_86821b48-eee3-40fe-9675-11291aa3673a.xml","86821b48-eee3-40fe-9675-11291aa3673a","c4c7b692-fd66-41d4-83da-879d8c7555be","absent","extrascapular bone","extrascapula","http://purl.obolibrary.org/obo/UBERON:2000663","absent","absent","PATO:0000462","","","","","","","","","","","","Extrascapular bones"
351,"Swartz_2012.xml_86821b48-eee3-40fe-9675-11291aa3673a.xml","86821b48-eee3-40fe-9675-11291aa3673a","e7e9462c-c5ed-49a6-b628-c898cb147139","present","extrascapular bone","extrascapula","http://purl.obolibrary.org/obo/UBERON:2000663","present","present","PATO:0000467","","","","","","","","","","","","Extrascapular bones"
352,"Swartz_2012.xml_8777f4ea-5e70-4bec-9550-7f32ddf78499.xml","8777f4ea-5e70-4bec-9550-7f32ddf78499","2ff3dd8e-1dde-4807-b246-2db12c378d6a","yes","posterior coronoid","coronoid","http://purl.obolibrary.org/obo/UBERON:3000103","longer","increased length","PATO:0000573","","","","","","","","","","","","Posterior coronoid longer than more anterior coronoids"
353,"Swartz_2012.xml_8777f4ea-5e70-4bec-9550-7f32ddf78499.xml","8777f4ea-5e70-4bec-9550-7f32ddf78499","2ff3dd8e-1dde-4807-b246-2db12c378d6a","yes","anterior coronoid","coronoid","http://purl.obolibrary.org/obo/UBERON:3000103","more","","","","","","","","","","","","","","Posterior coronoid longer than more anterior coronoids"
354,"Swartz_2012.xml_8777f4ea-5e70-4bec-9550-7f32ddf78499.xml","8777f4ea-5e70-4bec-9550-7f32ddf78499","4a5b9995-096e-4152-aec2-afbcdfda80ca","no","posterior coronoid","coronoid","http://purl.obolibrary.org/obo/UBERON:3000103","","","","not longer","","","","","","","","","","","Posterior coronoid longer than more anterior coronoids"
355,"Swartz_2012.xml_8777f4ea-5e70-4bec-9550-7f32ddf78499.xml","8777f4ea-5e70-4bec-9550-7f32ddf78499","4a5b9995-096e-4152-aec2-afbcdfda80ca","no","anterior coronoid","coronoid","http://purl.obolibrary.org/obo/UBERON:3000103","","","","not more","","","","","","","","","","","Posterior coronoid longer than more anterior coronoids"
356,"Swartz_2012.xml_87e6828b-17d8-4341-a8f9-3ea87c4d63c7.xml","87e6828b-17d8-4341-a8f9-3ea87c4d63c7","58ef89c7-28c2-4e22-a4b6-02af432366b2","absent","foramen","anatomical conduit;cranial conduit","http://purl.obolibrary.org/obo/UBERON:0004111;http://purl.obolibrary.org/obo/UBERON:0005744","absent","absent","PATO:0000462","","","","","","","","cheekplate","","","","Foramina (similar to infradentary foramina) on cheekplate"
357,"Swartz_2012.xml_87e6828b-17d8-4341-a8f9-3ea87c4d63c7.xml","87e6828b-17d8-4341-a8f9-3ea87c4d63c7","58ef89c7-28c2-4e22-a4b6-02af432366b2","absent","cheekplate","","","absent","absent","PATO:0000462","","","","","","","","cheekplate","","","","Foramina (similar to infradentary foramina) on cheekplate"
358,"Swartz_2012.xml_87e6828b-17d8-4341-a8f9-3ea87c4d63c7.xml","87e6828b-17d8-4341-a8f9-3ea87c4d63c7","ce3ab409-05d7-436c-b6af-28e94d50a27d","present","foramen","anatomical conduit;cranial conduit","http://purl.obolibrary.org/obo/UBERON:0004111;http://purl.obolibrary.org/obo/UBERON:0005744","present","present","PATO:0000467","","","","","","","","cheekplate","","","","Foramina (similar to infradentary foramina) on cheekplate"
359,"Swartz_2012.xml_87e6828b-17d8-4341-a8f9-3ea87c4d63c7.xml","87e6828b-17d8-4341-a8f9-3ea87c4d63c7","ce3ab409-05d7-436c-b6af-28e94d50a27d","present","cheekplate","","","present","present","PATO:0000467","","","","","","","","cheekplate","","","","Foramina (similar to infradentary foramina) on cheekplate"
360,"Swartz_2012.xml_89073e49-aab8-4ebf-9b67-b4c51e05ad6b.xml","89073e49-aab8-4ebf-9b67-b4c51e05ad6b","096d0e4e-4af9-4cba-8254-59816b7c73a9","some or all flare distally","rib","rib","http://purl.obolibrary.org/obo/UBERON:0002228","some","","","","","","","","","","","","","","Ribs, trunk"
361,"Swartz_2012.xml_89073e49-aab8-4ebf-9b67-b4c51e05ad6b.xml","89073e49-aab8-4ebf-9b67-b4c51e05ad6b","096d0e4e-4af9-4cba-8254-59816b7c73a9","some or all flare distally","rib","rib","http://purl.obolibrary.org/obo/UBERON:0002228","flare [distally]","","","","","","","","","","","","","","Ribs, trunk"
362,"Swartz_2012.xml_89073e49-aab8-4ebf-9b67-b4c51e05ad6b.xml","89073e49-aab8-4ebf-9b67-b4c51e05ad6b","096d0e4e-4af9-4cba-8254-59816b7c73a9","some or all flare distally","trunk","trunk","http://purl.obolibrary.org/obo/UBERON:0002100","some","","","","","","","","","","","","","","Ribs, trunk"
363,"Swartz_2012.xml_89073e49-aab8-4ebf-9b67-b4c51e05ad6b.xml","89073e49-aab8-4ebf-9b67-b4c51e05ad6b","096d0e4e-4af9-4cba-8254-59816b7c73a9","some or all flare distally","trunk","trunk","http://purl.obolibrary.org/obo/UBERON:0002100","flare [distally]","","","","","","","","","","","","","","Ribs, trunk"
364,"Swartz_2012.xml_89073e49-aab8-4ebf-9b67-b4c51e05ad6b.xml","89073e49-aab8-4ebf-9b67-b4c51e05ad6b","a54f1e81-8644-47fa-bf96-49aec66a1f4b","all cylindrical","rib","rib","http://purl.obolibrary.org/obo/UBERON:0002228","cylindrical","cylindrical","PATO:0001873","","","","","","","","","","","","Ribs, trunk"
365,"Swartz_2012.xml_89073e49-aab8-4ebf-9b67-b4c51e05ad6b.xml","89073e49-aab8-4ebf-9b67-b4c51e05ad6b","a54f1e81-8644-47fa-bf96-49aec66a1f4b","all cylindrical","trunk","trunk","http://purl.obolibrary.org/obo/UBERON:0002100","cylindrical","cylindrical","PATO:0001873","","","","","","","","","","","","Ribs, trunk"
366,"Swartz_2012.xml_89073e49-aab8-4ebf-9b67-b4c51e05ad6b.xml","89073e49-aab8-4ebf-9b67-b4c51e05ad6b","d7176606-0ab4-4173-ab23-e360de36aa74","some or all bear flanges from posterior margin which narrow distally","bear flange","process","VAO:0000180","from","","","","","","","posterior margin","posterior margin","BSPO:0000672","","","","","Ribs, trunk"
367,"Swartz_2012.xml_89073e49-aab8-4ebf-9b67-b4c51e05ad6b.xml","89073e49-aab8-4ebf-9b67-b4c51e05ad6b","d7176606-0ab4-4173-ab23-e360de36aa74","some or all bear flanges from posterior margin which narrow distally","rib","rib","http://purl.obolibrary.org/obo/UBERON:0002228","some","","","","","","","","","","","","","","Ribs, trunk"
368,"Swartz_2012.xml_89073e49-aab8-4ebf-9b67-b4c51e05ad6b.xml","89073e49-aab8-4ebf-9b67-b4c51e05ad6b","d7176606-0ab4-4173-ab23-e360de36aa74","some or all bear flanges from posterior margin which narrow distally","rib","rib","http://purl.obolibrary.org/obo/UBERON:0002228","bear flanges","","","","","","","","","","","","","","Ribs, trunk"
369,"Swartz_2012.xml_89073e49-aab8-4ebf-9b67-b4c51e05ad6b.xml","89073e49-aab8-4ebf-9b67-b4c51e05ad6b","d7176606-0ab4-4173-ab23-e360de36aa74","some or all bear flanges from posterior margin which narrow distally","trunk","trunk","http://purl.obolibrary.org/obo/UBERON:0002100","some","","","","","","","","","","","","","","Ribs, trunk"
370,"Swartz_2012.xml_89073e49-aab8-4ebf-9b67-b4c51e05ad6b.xml","89073e49-aab8-4ebf-9b67-b4c51e05ad6b","d7176606-0ab4-4173-ab23-e360de36aa74","some or all bear flanges from posterior margin which narrow distally","trunk","trunk","http://purl.obolibrary.org/obo/UBERON:0002100","bear flanges","","","","","","","","","","","","","","Ribs, trunk"
371,"Swartz_2012.xml_8c05b9c6-3606-4072-8d9e-d05a8b5bfef9.xml","8c05b9c6-3606-4072-8d9e-d05a8b5bfef9","b9161468-fa23-4c99-810f-1c546923a3b8","extends anterior to orbit","jugal","zygomatic bone","http://purl.obolibrary.org/obo/UBERON:0001683","extends","","","","","","","orbit","orbit","http://purl.obolibrary.org/obo/UBERON:2001967","","","","","Jugal"
372,"Swartz_2012.xml_8c05b9c6-3606-4072-8d9e-d05a8b5bfef9.xml","8c05b9c6-3606-4072-8d9e-d05a8b5bfef9","f94ef950-f761-43c8-8e8d-9416e90e95b6","does not extend anterior to orbit","jugal","zygomatic bone","http://purl.obolibrary.org/obo/UBERON:0001683","does not extend anterior to orbit","","","","","","","","","","","","","","Jugal"
373,"Swartz_2012.xml_8c2bac5a-3c48-448a-a6f6-50c110279115.xml","8c2bac5a-3c48-448a-a6f6-50c110279115","85c97392-0e7b-4c7c-87da-f8ceec78f5a7","absent","Preopercular","","","absent","absent","PATO:0000462","","","","","","","","","","","","Preopercular"
374,"Swartz_2012.xml_8c2bac5a-3c48-448a-a6f6-50c110279115.xml","8c2bac5a-3c48-448a-a6f6-50c110279115","f3063650-ea0f-43ce-89c8-fb3b7d0ae677","present","Preopercular","","","present","present","PATO:0000467","","","","","","","","","","","","Preopercular"
375,"Swartz_2012.xml_8d4db505-8e03-418b-b51d-216d083758a0.xml","8d4db505-8e03-418b-b51d-216d083758a0","44ae5a7f-7786-4efb-a80e-5e007dd0c782","absent","interentopterygoid vacuity","","","absent","absent","PATO:0000462","","","","","","","","","","","","Interentopterygoid vacuities"
376,"Swartz_2012.xml_8d4db505-8e03-418b-b51d-216d083758a0.xml","8d4db505-8e03-418b-b51d-216d083758a0","78e11fdb-ff47-4480-82b1-8675ed660430","at least 2 x longer than wide","interentopterygoid vacuity","","","2 [at-least]","count","PATO:0000070","","","","","","","","","","","2","Interentopterygoid vacuities"
377,"Swartz_2012.xml_8d4db505-8e03-418b-b51d-216d083758a0.xml","8d4db505-8e03-418b-b51d-216d083758a0","78e11fdb-ff47-4480-82b1-8675ed660430","at least 2 x longer than wide","interentopterygoid vacuity","","","longer than wide","increased length","PATO:0000573","","","","","","","","","","","","Interentopterygoid vacuities"
378,"Swartz_2012.xml_8d4db505-8e03-418b-b51d-216d083758a0.xml","8d4db505-8e03-418b-b51d-216d083758a0","d6d11552-03d0-434a-894a-96dd50078805","less than 2 x longer than wide","interentopterygoid vacuity","","","2 [less than]","count","PATO:0000070","","","","","","","","","","","2","Interentopterygoid vacuities"
379,"Swartz_2012.xml_8e4002f7-26ce-4acd-ab1f-424ac1a10a81.xml","8e4002f7-26ce-4acd-ab1f-424ac1a10a81","13a1335c-6617-4600-9907-c522ee7c4e4c","absent","epichordal radial","radial","http://purl.obolibrary.org/obo/UBERON:2000271","absent","absent","PATO:0000462","","","","","","","","caudal fin","epichordal,caudal fin","http://purl.obolibrary.org/obo/UBERON:3000713,http://purl.obolibrary.org/obo/UBERON:2001058","","Epichordal radials in caudal fin"
380,"Swartz_2012.xml_8e4002f7-26ce-4acd-ab1f-424ac1a10a81.xml","8e4002f7-26ce-4acd-ab1f-424ac1a10a81","13a1335c-6617-4600-9907-c522ee7c4e4c","absent","caudal fin","caudal fin","http://purl.obolibrary.org/obo/UBERON:2001058","absent","absent","PATO:0000462","","","","","","","","caudal fin","caudal fin","http://purl.obolibrary.org/obo/UBERON:2001058","","Epichordal radials in caudal fin"
381,"Swartz_2012.xml_8e4002f7-26ce-4acd-ab1f-424ac1a10a81.xml","8e4002f7-26ce-4acd-ab1f-424ac1a10a81","72ff1546-6edc-4c61-83ab-18d6debb90e0","present","epichordal radial","radial","http://purl.obolibrary.org/obo/UBERON:2000271","present","present","PATO:0000467","","","","","","","","caudal fin","epichordal,caudal fin","http://purl.obolibrary.org/obo/UBERON:3000713,http://purl.obolibrary.org/obo/UBERON:2001058","","Epichordal radials in caudal fin"
382,"Swartz_2012.xml_8e4002f7-26ce-4acd-ab1f-424ac1a10a81.xml","8e4002f7-26ce-4acd-ab1f-424ac1a10a81","72ff1546-6edc-4c61-83ab-18d6debb90e0","present","caudal fin","caudal fin","http://purl.obolibrary.org/obo/UBERON:2001058","present","present","PATO:0000467","","","","","","","","caudal fin","caudal fin","http://purl.obolibrary.org/obo/UBERON:2001058","","Epichordal radials in caudal fin"
383,"Swartz_2012.xml_90e8c603-a8dd-47b5-bfe2-980baf379de8.xml","90e8c603-a8dd-47b5-bfe2-980baf379de8","4e22b399-77c1-4993-a753-92ca36ad08c3","present","westoll line","","","present","present","PATO:0000467","","","","","","","","","","","","Westoll lines"
384,"Swartz_2012.xml_90e8c603-a8dd-47b5-bfe2-980baf379de8.xml","90e8c603-a8dd-47b5-bfe2-980baf379de8","cd03825d-64e3-4ceb-a521-29f8393e1e54","absent","westoll line","","","absent","absent","PATO:0000462","","","","","","","","","","","","Westoll lines"
385,"Swartz_2012.xml_954060a1-73b9-4793-a618-692b7b643922.xml","954060a1-73b9-4793-a618-692b7b643922","4674e6ca-6557-45ac-ab76-8946f8080dc8","yes","posterodorsal process","process","VAO:0000180","visible","","","","","","","","","","","","","","Coronoid (posterior) posterodorsal process visible in lateral view"
386,"Swartz_2012.xml_954060a1-73b9-4793-a618-692b7b643922.xml","954060a1-73b9-4793-a618-692b7b643922","c0aedc60-c7a8-4392-b9fe-f0d970b4d202","no","posterodorsal process","process","VAO:0000180","","","","not visible","","","","","","","","","","","Coronoid (posterior) posterodorsal process visible in lateral view"
387,"Swartz_2012.xml_960dee2d-db9f-4021-86c6-6116ab442e73.xml","960dee2d-db9f-4021-86c6-6116ab442e73","49bbb184-5efa-4b78-8599-525ecfad7ec7","posteroventral, distally terminating near jaw joint","hyomandibula","hyomandibula","http://purl.obolibrary.org/obo/UBERON:2000672","posteroventral","","","","","","","","","","","","","","Hyomandibula orientation"
388,"Swartz_2012.xml_960dee2d-db9f-4021-86c6-6116ab442e73.xml","960dee2d-db9f-4021-86c6-6116ab442e73","49bbb184-5efa-4b78-8599-525ecfad7ec7","posteroventral, distally terminating near jaw joint","hyomandibula","hyomandibula","http://purl.obolibrary.org/obo/UBERON:2000672","terminating [distally]","","","","","","","jaw joint","jaw joint","http://purl.obolibrary.org/obo/UBERON:0011171","","","","","Hyomandibula orientation"
389,"Swartz_2012.xml_960dee2d-db9f-4021-86c6-6116ab442e73.xml","960dee2d-db9f-4021-86c6-6116ab442e73","5b09e72f-abb9-4399-98e3-7bb4bedb6f8f","almost horizontal orientation, opercular process high up dorsally","opercular process","process","VAO:0000180","high [dorsally]","high","PATO:0000469","","","","","","","","","","","","Hyomandibula orientation"
390,"Swartz_2012.xml_960dee2d-db9f-4021-86c6-6116ab442e73.xml","960dee2d-db9f-4021-86c6-6116ab442e73","5b09e72f-abb9-4399-98e3-7bb4bedb6f8f","almost horizontal orientation, opercular process high up dorsally","hyomandibula","hyomandibula","http://purl.obolibrary.org/obo/UBERON:2000672","horizontal [almost]","horizontal","PATO:0001855","","","","","","","","","","","","Hyomandibula orientation"
391,"Swartz_2012.xml_960dee2d-db9f-4021-86c6-6116ab442e73.xml","960dee2d-db9f-4021-86c6-6116ab442e73","5b09e72f-abb9-4399-98e3-7bb4bedb6f8f","almost horizontal orientation, opercular process high up dorsally","hyomandibula","hyomandibula","http://purl.obolibrary.org/obo/UBERON:2000672","orientation","orientation","PATO:0000133","","","","","","","","","","","","Hyomandibula orientation"
392,"Swartz_2012.xml_960dee2d-db9f-4021-86c6-6116ab442e73.xml","960dee2d-db9f-4021-86c6-6116ab442e73","93022c5c-4d8d-4dc5-8f30-13112523b63a","very short, laterally directed","hyomandibula","hyomandibula","http://purl.obolibrary.org/obo/UBERON:2000672","short [very]","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","","","","","","","","Hyomandibula orientation"
393,"Swartz_2012.xml_960dee2d-db9f-4021-86c6-6116ab442e73.xml","960dee2d-db9f-4021-86c6-6116ab442e73","93022c5c-4d8d-4dc5-8f30-13112523b63a","very short, laterally directed","hyomandibula","hyomandibula","http://purl.obolibrary.org/obo/UBERON:2000672","directed [laterally]","","","","","","","","","","","","","","Hyomandibula orientation"
394,"Swartz_2012.xml_96f7a9d4-f08a-4e61-b2a4-92921fce8d7b.xml","96f7a9d4-f08a-4e61-b2a4-92921fce8d7b","9a59a60d-a7a3-4fd1-9e10-b53f17a6831d","forked","prearticular","prearticular","http://purl.obolibrary.org/obo/UBERON:3000458","forked","bifid;bifurcated;split","PATO:0001572;PATO:0001784;PATO:0001786","","","","","","","","","","","","Prearticular"
395,"Swartz_2012.xml_96f7a9d4-f08a-4e61-b2a4-92921fce8d7b.xml","96f7a9d4-f08a-4e61-b2a4-92921fce8d7b","d18ff13d-4df2-469a-92f3-d558efedf575","not forked","prearticular","prearticular","http://purl.obolibrary.org/obo/UBERON:3000458","","","PATO:0001572;PATO:0001784;PATO:0001786","not forked","not(bifid;bifurcated;split)","","","","","","","","","","Prearticular"
396,"Swartz_2012.xml_98be6e7e-4abc-43b9-81a7-812b331a65fc.xml","98be6e7e-4abc-43b9-81a7-812b331a65fc","1ea6465c-1dae-4b6e-8dfd-ec48f4bf43f1","entirely open","mandibular canal exposure","mandibular canal","http://purl.obolibrary.org/obo/UBERON:0006673","open [entirely]","open","PATO:0000610","","","","","","","","","","","","Mandibular canal exposure"
397,"Swartz_2012.xml_98be6e7e-4abc-43b9-81a7-812b331a65fc.xml","98be6e7e-4abc-43b9-81a7-812b331a65fc","87767be2-0bd9-4096-b8cb-db4cedbf4020","entirely enclosed, opens through lines of pores","mandibular canal exposure","mandibular canal","http://purl.obolibrary.org/obo/UBERON:0006673","enclosed [entirely]","","","","","","","","","","","","","","Mandibular canal exposure"
398,"Swartz_2012.xml_98be6e7e-4abc-43b9-81a7-812b331a65fc.xml","98be6e7e-4abc-43b9-81a7-812b331a65fc","87767be2-0bd9-4096-b8cb-db4cedbf4020","entirely enclosed, opens through lines of pores","mandibular canal exposure","mandibular canal","http://purl.obolibrary.org/obo/UBERON:0006673","opens","","","","","","","line,pore",",pore",",http://purl.obolibrary.org/obo/UBERON:0008915","","","","","Mandibular canal exposure"
399,"Swartz_2012.xml_98be6e7e-4abc-43b9-81a7-812b331a65fc.xml","98be6e7e-4abc-43b9-81a7-812b331a65fc","c231caed-3fbd-4e0f-897e-c88828bdf4d0","mostly enclosed, short sections of open grooves","section","anatomical section","BSPO:0000400","short","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","","","","groove","groove","http://purl.obolibrary.org/obo/UBERON:0006846","","Mandibular canal exposure"
400,"Swartz_2012.xml_98be6e7e-4abc-43b9-81a7-812b331a65fc.xml","98be6e7e-4abc-43b9-81a7-812b331a65fc","c231caed-3fbd-4e0f-897e-c88828bdf4d0","mostly enclosed, short sections of open grooves","groove","groove","http://purl.obolibrary.org/obo/UBERON:0006846","open","open","PATO:0000610","","","","","","","","","","","","Mandibular canal exposure"
401,"Swartz_2012.xml_98be6e7e-4abc-43b9-81a7-812b331a65fc.xml","98be6e7e-4abc-43b9-81a7-812b331a65fc","c231caed-3fbd-4e0f-897e-c88828bdf4d0","mostly enclosed, short sections of open grooves","mandibular canal exposure","mandibular canal","http://purl.obolibrary.org/obo/UBERON:0006673","enclosed [mostly]","","","","","","","","","","","","","","Mandibular canal exposure"
402,"Swartz_2012.xml_98be6e7e-4abc-43b9-81a7-812b331a65fc.xml","98be6e7e-4abc-43b9-81a7-812b331a65fc","e2a3cd05-31ee-46a8-949f-be3f60ef44a5","mostly open, short sections with lines of pores","section","anatomical section","BSPO:0000400","short","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","","","","","","","","Mandibular canal exposure"
403,"Swartz_2012.xml_98be6e7e-4abc-43b9-81a7-812b331a65fc.xml","98be6e7e-4abc-43b9-81a7-812b331a65fc","e2a3cd05-31ee-46a8-949f-be3f60ef44a5","mostly open, short sections with lines of pores","mandibular canal exposure","mandibular canal","http://purl.obolibrary.org/obo/UBERON:0006673","open [mostly]","open","PATO:0000610","","","","","","","","","","","","Mandibular canal exposure"
404,"Swartz_2012.xml_998b92f8-b009-4777-9849-86c77de3bfe0.xml","998b92f8-b009-4777-9849-86c77de3bfe0","0af136dc-60b9-48e8-8736-974170b8c602","long","anterior margin","anterior margin","BSPO:0000671","long","size","PATO:0000117","","","","","","","","median extrascapular","extrascapula","http://purl.obolibrary.org/obo/UBERON:2000663","","Anterior margin of median extrascapular"
405,"Swartz_2012.xml_998b92f8-b009-4777-9849-86c77de3bfe0.xml","998b92f8-b009-4777-9849-86c77de3bfe0","0af136dc-60b9-48e8-8736-974170b8c602","long","median extrascapular","extrascapula","http://purl.obolibrary.org/obo/UBERON:2000663","long","size","PATO:0000117","","","","","","","","median extrascapular","extrascapula","http://purl.obolibrary.org/obo/UBERON:2000663","","Anterior margin of median extrascapular"
406,"Swartz_2012.xml_998b92f8-b009-4777-9849-86c77de3bfe0.xml","998b92f8-b009-4777-9849-86c77de3bfe0","dc137b7d-ead3-4b76-bc9e-05320a8b622b","very short","anterior margin","anterior margin","BSPO:0000671","short [very]","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","","","","median extrascapular","extrascapula","http://purl.obolibrary.org/obo/UBERON:2000663","","Anterior margin of median extrascapular"
