File	Character Number	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label	Related Entity ID	Related Entity Label
Chapleau_1993.xml	22	Teeth on third epibranchial	0	present	UBERON_0001091 and (BFO_0000050 some UBERON_2001907)	calcareous tooth and (part of some epibranchial 3 element)	PATO_0000467	present			
Chapleau_1993.xml	22	Teeth on third epibranchial	1	absent	UBERON_0001091 and (BFO_0000050 some UBERON_2001907)	calcareous tooth and (part of some epibranchial 3 element)	PATO_0000462	absent			
Chapleau_1993.xml	23	Shape of anteriormost proximal pterygiophore of anal fin	0	short proximal pterygiophores with one fin ray	UBERON_2001420	anal fin pterygiophore	PATO_0000052	shape			
Chapleau_1993.xml	23	Shape of anteriormost proximal pterygiophore of anal fin	1	anteriormost pterygiophore is elongated (reaches hemal spine of corresponding vertebrae and supports two anal fin rays	UBERON_2001420	anal fin pterygiophore	PATO_0000052	shape			
Chapleau_1993.xml	24	Spine in pelvic fin	0	present	UBERON_2002270	pelvic fin spine	PATO_0000467	present			
Chapleau_1993.xml	24	Spine in pelvic fin	1	absent	UBERON_2002270	pelvic fin spine	PATO_0000462	absent			
Chapleau_1993.xml	25	Neural arch and spine on first precaudal vertebra	0	neural arch and neural spine on first precaudal centrum	UBERON_2001885	neural spine 1	PATO_0000467	present			
Chapleau_1993.xml	25	Neural arch and spine on first precaudal vertebra	0	neural arch and neural spine on first precaudal centrum	UBERON_2001877	neural arch 1	PATO_0000467	present			
Chapleau_1993.xml	25	Neural arch and spine on first precaudal vertebra	1	absence of neural spine on neural arch	UBERON_2001877	neural arch 1	PATO_0000467	present			
Chapleau_1993.xml	25	Neural arch and spine on first precaudal vertebra	1	absence of neural spine on neural arch	UBERON_2001885	neural spine 1	PATO_0000462	absent			
Chapleau_1993.xml	25	Neural arch and spine on first precaudal vertebra	2	incomplete (or absent) neural arch	UBERON_2001877	neural arch 1	PATO_0000467	present			
Chapleau_1993.xml	25	Neural arch and spine on first precaudal vertebra	2	incomplete (or absent) neural arch	UBERON_2001877	neural arch 1	PATO_0000141	structure			
Chapleau_1993.xml	25	Neural arch and spine on first precaudal vertebra	2	incomplete (or absent) neural arch	UBERON_2001877	neural arch 1	PATO_0000462	absent			
Chapleau_1993.xml	25	Neural arch and spine on first precaudal vertebra	2	incomplete (or absent) neural arch	UBERON_2001885	neural spine 1	PATO_0000462	absent			
Chapleau_1993.xml	26	Fusion of hypural plates	0	no fusion of hypural plates	UBERON_2000364	hypural	PATO_0001505	separated from	UBERON_2000364	hypural	
Chapleau_1993.xml	26	Fusion of hypural plates	1	hypurals 3 and 4 fused and hypurals 1 and 2 fused	UBERON_2001560	hypural 1	PATO_0000642	fused with	UBERON_2001561	hypural 2	
Chapleau_1993.xml	26	Fusion of hypural plates	1	hypurals 3 and 4 fused and hypurals 1 and 2 fused	UBERON_2001562	hypural 3	PATO_0000642	fused with	UBERON_2001563	hypural 4	
Chapleau_1993.xml	27	Articulation of hypurals 1 and 2 to PU1	0	hypural 1 and 2 in (or without) contact with PU1 but without a large articulatory surface with PU1	UBERON_2001560	hypural 1	PATO_0001961	in contact with	UBERON_2000557	preural 1 vertebra	
Chapleau_1993.xml	27	Articulation of hypurals 1 and 2 to PU1	0	hypural 1 and 2 in (or without) contact with PU1 but without a large articulatory surface with PU1	UBERON_2001561	hypural 2	PATO_0001961	in contact with	UBERON_2000557	preural 1 vertebra	
Chapleau_1993.xml	27	Articulation of hypurals 1 and 2 to PU1	0	hypural 1 and 2 in (or without) contact with PU1 but without a large articulatory surface with PU1	UBERON_2001560	hypural 1	PATO_0001505	separated from	UBERON_2000557	preural 1 vertebra	
Chapleau_1993.xml	27	Articulation of hypurals 1 and 2 to PU1	0	hypural 1 and 2 in (or without) contact with PU1 but without a large articulatory surface with PU1	UBERON_2001561	hypural 2	PATO_0001505	separated from	UBERON_2000557	preural 1 vertebra	
Chapleau_1993.xml	27	Articulation of hypurals 1 and 2 to PU1	1	a tight and wide articulatory surface between hypural plate and PU1, resembling a baIl-and-socket arrangement	UBERON_2001560	hypural 1	PATO_0001961	in contact with	UBERON_2000557	preural 1 vertebra	
Chapleau_1993.xml	27	Articulation of hypurals 1 and 2 to PU1	1	a tight and wide articulatory surface between hypural plate and PU1, resembling a baIl-and-socket arrangement	UBERON_2001561	hypural 2	PATO_0001961	in contact with	UBERON_2000557	preural 1 vertebra	
Chapleau_1993.xml	27	Articulation of hypurals 1 and 2 to PU1	1	a tight and wide articulatory surface between hypural plate and PU1, resembling a baIl-and-socket arrangement	UBERON_2002078	hypural plate	PATO_0000141	structure	UBERON_2000557	preural 1 vertebra	
Chapleau_1993.xml	28	Relation of hypural plates with PU1	0	absence of fusion	UBERON_2002078	hypural plate	PATO_0001505	separated from	UBERON_2000557	preural 1 vertebra	
Chapleau_1993.xml	28	Relation of hypural plates with PU1	1	fusion of hypurals 3 and 4 to the centrum of PU1	UBERON_2001562	hypural 3	PATO_0000642	fused with	UBERON_2000557	preural 1 vertebra	
Chapleau_1993.xml	28	Relation of hypural plates with PU1	1	fusion of hypurals 3 and 4 to the centrum of PU1	UBERON_2001563	hypural 4	PATO_0000642	fused with	UBERON_2000557	preural 1 vertebra	
Chapleau_1993.xml	29	Fusion of proximal tip of hypurals to PU1	0	four hypurals articulating but not fused to PU1	UBERON_2002078	hypural plate	PATO_0002278	articulated with	UBERON_2000557	preural 1 vertebra	
Chapleau_1993.xml	29	Fusion of proximal tip of hypurals to PU1	1	fusion of the proximal tip of hypural plates to PU1	BSPO_0000061 and (BFO_0000050 some (UBERON_2001840 and (BFO_0000050 some UBERON_2002078)))	proximal side and (part of some (tip and (part of some hypural plate)))	PATO_0000642	fused with	UBERON_2000557	preural 1 vertebra	
Chapleau_1993.xml	30	Edge of preopercle	0	posterior and ventral edge of preopercle partly visible	BSPO_0000672 and (BFO_0000050 some UBERON_2000264)	posterior margin and (part of some preopercle)	PATO_0000463	conspicuous			
Chapleau_1993.xml	30	Edge of preopercle	0	posterior and ventral edge of preopercle partly visible	BSPO_0000684 and (BFO_0000050 some UBERON_2000264)	ventral margin and (part of some preopercle)	PATO_0000463	conspicuous			
Chapleau_1993.xml	30	Edge of preopercle	1	posterior and ventral edge of preopercle entirely concealed by scales and skin	BSPO_0000672 and (BFO_0000050 some UBERON_2000264)	posterior margin and (part of some preopercle)	PATO_0001804	scaly			
Chapleau_1993.xml	30	Edge of preopercle	1	posterior and ventral edge of preopercle entirely concealed by scales and skin	BSPO_0000684 and (BFO_0000050 some UBERON_2000264)	ventral margin and (part of some preopercle)	PATO_0001804	scaly			
Chapleau_1993.xml	30	Edge of preopercle	1	posterior and ventral edge of preopercle entirely concealed by scales and skin	BSPO_0000672 and (BFO_0000050 some UBERON_2000264)	posterior margin and (part of some preopercle)	PATO_0000464	inconspicuous			
Chapleau_1993.xml	30	Edge of preopercle	1	posterior and ventral edge of preopercle entirely concealed by scales and skin	BSPO_0000684 and (BFO_0000050 some UBERON_2000264)	ventral margin and (part of some preopercle)	PATO_0000464	inconspicuous			
Chapleau_1993.xml	31	Eyed-side mesopterygoid	0	present	UBERON_2000657 and (BFO_0000050 some UBERON_2002255)	entopterygoid and (part of some ocular side)	PATO_0000467	present			
Chapleau_1993.xml	31	Eyed-side mesopterygoid	1	absent	UBERON_2000657 and (BFO_0000050 some UBERON_2002255)	entopterygoid and (part of some ocular side)	PATO_0000462	absent			
Chapleau_1993.xml	32	Indentation of opercular series	0	absent	UBERON_2001875	opercular series	PATO_0000052 and (PHENOSCAPE_complement_of some PATO_0002311)	shape and (PHENOSCAPE_complement_of some fimbriated)			
Chapleau_1993.xml	32	Indentation of opercular series	1	deep fimbriation pattern of opercular bones (except preopercle)	UBERON_2001875	opercular series	PATO_0002311	fimbriated			
Chapleau_1993.xml	33	Shape of blind-side dentary	0	portion of blind-side dentary anterior to anguloarticular not markedly convex and nearly equal in length and deepness on both sides of the head	UBERON_0004742 and (BFO_0000050 some UBERON_2002256)	dentary and (part of some blind side)	PATO_0000052	shape			
Chapleau_1993.xml	33	Shape of blind-side dentary	1	portion of blind side dentary anterior to anguloarticular is convex and is shorter and deeper than the eyed-side dentary	UBERON_0004742 and (BFO_0000050 some UBERON_2002256)	dentary and (part of some blind side)	PATO_0000052	shape			
Chapleau_1993.xml	34	Hemal arch on PU2	0	hemal arch not fused to centrum of PU2	UBERON_0006065	hemal arch	PATO_0001505	separated from	UBERON_2000586	preural 2 vertebra	
Chapleau_1993.xml	34	Hemal arch on PU2	1	hemal arch fused to the centrum	UBERON_0006065	hemal arch	PATO_0000642	fused with	UBERON_2000586	preural 2 vertebra	
Chapleau_1993.xml	35	Parhypural and centrum of PU1	0	parhypural articulating with centrum of PU1	UBERON_2000438	parhypural	PATO_0000141	structure	UBERON_2000557	preural 1 vertebra	
Chapleau_1993.xml	35	Parhypural and centrum of PU1	1	parhypural forms a plate totally free from PU1	UBERON_2000438	parhypural	PATO_0001505	separated from	UBERON_2000557	preural 1 vertebra	
Chapleau_1993.xml	36	Branchiostegal membranes	0	branchiostegal membranes separate	UBERON_2000319	branchiostegal membrane	PATO_0001505	separated from	UBERON_2000319	branchiostegal membrane	
Chapleau_1993.xml	36	Branchiostegal membranes	1	membranes fused medially, with anteriormost branchiostegals attached to each other	BSPO_0000083 and (BFO_0000050 some UBERON_2000319)	medial region and (part of some branchiostegal membrane)	PATO_0000642	fused with	BSPO_0000083 and (BFO_0000050 some UBERON_2000319)	medial region and (part of some branchiostegal membrane)	
Chapleau_1993.xml	36	Branchiostegal membranes	1	membranes fused medially, with anteriormost branchiostegals attached to each other	UBERON_2000476 and (BFO_0000050 some (BSPO_0000071 and (BFO_0000050 some UBERON_0000468)))	branchiostegal ray and (part of some (anterior region and (part of some multi-cellular organism)))	PATO_0000141	structure	UBERON_2000476 and (BFO_0000050 some (BSPO_0000071 and (BFO_0000050 some UBERON_0000468)))	branchiostegal ray and (part of some (anterior region and (part of some multi-cellular organism)))	
Chapleau_1993.xml	37	Blind-side preopercular canal	0	preopercular canal opening at anteroventral tip of preopercle	UBERON_2001813 and (BFO_0000050 some UBERON_2002256)	preopercular sensory canal and (part of some blind side)	PATO_0000141	structure			
Chapleau_1993.xml	37	Blind-side preopercular canal	1	opening (where present) along ventral margin of bone	UBERON_2001813 and (BFO_0000050 some UBERON_2002256)	preopercular sensory canal and (part of some blind side)	PATO_0000141	structure			
Chapleau_1993.xml	38	Contribution of blind-side lateral ethmoid and blind-side frontal to margin of upper orbit	0	important contribution (40% or more) of blind-side frontal forming blind side bony orbit	BSPO_0000031 and (BFO_0000050 some UBERON_2001967)	upper region and (part of some orbit)	PATO_0000141	structure			
Chapleau_1993.xml	38	Contribution of blind-side lateral ethmoid and blind-side frontal to margin of upper orbit	0	important contribution (40% or more) of blind-side frontal forming blind side bony orbit	BSPO_0000031 and (BFO_0000050 some UBERON_2001967)	upper region and (part of some orbit)	PATO_0001505	separated from	UBERON_0004866	actinopterygian frontal bone	
Chapleau_1993.xml	38	Contribution of blind-side lateral ethmoid and blind-side frontal to margin of upper orbit	1	blind side lateral ethmoid forming most of the blind side margin of the upper orbit (blind side frontal contribution being minimal)	BSPO_0000031 and (BFO_0000050 some UBERON_2001967)	upper region and (part of some orbit)	PATO_0000141	structure			
Chapleau_1993.xml	38	Contribution of blind-side lateral ethmoid and blind-side frontal to margin of upper orbit	2	blind side lateral ethmoid forming most of the blind side margin of the upper orbit (blind side frontal contribution being nil)	BSPO_0000031 and (BFO_0000050 some UBERON_2001967)	upper region and (part of some orbit)	PATO_0000141	structure			
Chapleau_1993.xml	39	Skin on lowerjaw and interopercle	0	skin covering not continuous ventrally	UBERON_0002199 and (BFO_0000050 some UBERON_0003278) and (BFO_0000050 some UBERON_2000674)	integument and (part of some skeleton of lower jaw) and (part of some interopercle)	PATO_0000690	discontinuous			
Chapleau_1993.xml	39	Skin on lowerjaw and interopercle	1	skin is continuous and covering isthmus and branchiostegals	UBERON_0002199 and (BFO_0000050 some UBERON_0003278) and (BFO_0000050 some UBERON_2000674)	integument and (part of some skeleton of lower jaw) and (part of some interopercle)	PATO_0000689	continuous			
Grande_etal_2004.xml	1	Mandibular canal	0	absent	UBERON_2001814	mandibular sensory canal	PATO_0000462	absent			
Grande_etal_2004.xml	1	Mandibular canal	1	present	UBERON_2001814	mandibular sensory canal	PATO_0000467	present			
Grande_etal_2004.xml	2	Number of mandibular canal pores	0	0–2	UBERON_0008915 and (BFO_0000050 some UBERON_2001814)	pore and (part of some mandibular sensory canal)	PATO_0000070	count			
Grande_etal_2004.xml	2	Number of mandibular canal pores	1	4	UBERON_0008915 and (BFO_0000050 some UBERON_2001814)	pore and (part of some mandibular sensory canal)	PATO_0000070	count			
Grande_etal_2004.xml	2	Number of mandibular canal pores	2	5	UBERON_0008915 and (BFO_0000050 some UBERON_2001814)	pore and (part of some mandibular sensory canal)	PATO_0000070	count			
Grande_etal_2004.xml	2	Number of mandibular canal pores	3	8-9	UBERON_0008915 and (BFO_0000050 some UBERON_2001814)	pore and (part of some mandibular sensory canal)	PATO_0000070	count			
Grande_etal_2004.xml	3	Preopercular canal pores	0	3–4	UBERON_0008915 and (BFO_0000050 some UBERON_2001813)	pore and (part of some preopercular sensory canal)	PATO_0000070	count			
Grande_etal_2004.xml	3	Preopercular canal pores	1	5	UBERON_0008915 and (BFO_0000050 some UBERON_2001813)	pore and (part of some preopercular sensory canal)	PATO_0000070	count			
Grande_etal_2004.xml	3	Preopercular canal pores	2	6	UBERON_0008915 and (BFO_0000050 some UBERON_2001813)	pore and (part of some preopercular sensory canal)	PATO_0000070	count			
Grande_etal_2004.xml	4	Infraorbital canal	0	incomplete/reduced	UBERON_2001811	infraorbital sensory canal	PATO_0000587	decreased size			
Grande_etal_2004.xml	4	Infraorbital canal	0	incomplete/reduced	UBERON_2001811	infraorbital sensory canal	PATO_0000141	structure			
Grande_etal_2004.xml	4	Infraorbital canal	1	continuous and complete	UBERON_2001811	infraorbital sensory canal	PATO_0000141	structure			
Grande_etal_2004.xml	4	Infraorbital canal	2	discontinuous but complete	UBERON_2001811	infraorbital sensory canal	PATO_0000141	structure			
Grande_etal_2004.xml	5	Temporal canal pores	0	2	UBERON_0008915 and (BFO_0000050 some UBERON_2001619)	pore and (part of some post-otic sensory canal)	PATO_0000070	count			
Grande_etal_2004.xml	5	Temporal canal pores	1	3	UBERON_0008915 and (BFO_0000050 some UBERON_2001619)	pore and (part of some post-otic sensory canal)	PATO_0000070	count			
Grande_etal_2004.xml	6	Posttemporal canal	0	absent	UBERON_2001612 and (BFO_0000050 some UBERON_2000549)	sensory canal and (part of some posttemporal)	PATO_0000462	absent			
Grande_etal_2004.xml	6	Posttemporal canal	1	present	UBERON_2001612 and (BFO_0000050 some UBERON_2000549)	sensory canal and (part of some posttemporal)	PATO_0000467	present			
Grande_etal_2004.xml	7	Extrascapular canal	0	absent	UBERON_2001612 and (BFO_0000050 some UBERON_2000663)	sensory canal and (part of some extrascapula)	PATO_0000462	absent			
Grande_etal_2004.xml	7	Extrascapular canal	1	present	UBERON_2001612 and (BFO_0000050 some UBERON_2000663)	sensory canal and (part of some extrascapula)	PATO_0000467	present			
Grande_etal_2004.xml	8	Posterior tip of maxillae	0	maxillae do not reach or extend beyond the midpoint of the orbit	BSPO_0000672 and (BFO_0000050 some UBERON_0002397)	posterior margin and (part of some maxilla)	PATO_0001632	anterior to	BSPO_0000075 and (BFO_0000050 some UBERON_2001967)	central region and (part of some orbit)	
Grande_etal_2004.xml	8	Posterior tip of maxillae	1	maxillae extend beyond the midpoint of the orbit	BSPO_0000672 and (BFO_0000050 some UBERON_0002397)	posterior margin and (part of some maxilla)	PATO_0001633	posterior to	BSPO_0000075 and (BFO_0000050 some UBERON_2001967)	central region and (part of some orbit)	
Grande_etal_2004.xml	9	Palatine/premaxilla articulation	0	anterior part of palatine does not articulate with the premaxilla	UBERON_2000620	autopalatine	PATO_0001505	separated from	UBERON_0002244	premaxilla	
Grande_etal_2004.xml	9	Palatine/premaxilla articulation	1	anterior part of the palatine articulates with the premaxilla to form a toothed biting surface of the upper jaw	UBERON_2000620	autopalatine	PATO_0001961	in contact with	UBERON_0002244	premaxilla	
Grande_etal_2004.xml	10	Mandibular length/head length ratio	0	16–37%	UBERON_0003278	skeleton of lower jaw	PATO_0000117	size	UBERON_0000033	head	
Grande_etal_2004.xml	10	Mandibular length/head length ratio	1	52–70%	UBERON_0003278	skeleton of lower jaw	PATO_0000117	size	UBERON_0000033	head	
Grande_etal_2004.xml	11	Palatine with maxillary articulation process	0	absent	UBERON_0004529 and (BFO_0000050 some UBERON_2000620)	anatomical projection and (part of some autopalatine)	PATO_0000462	absent			
Grande_etal_2004.xml	11	Palatine with maxillary articulation process	1	present	UBERON_0004529 and (BFO_0000050 some UBERON_2000620)	anatomical projection and (part of some autopalatine)	PATO_0000467	present			
Grande_etal_2004.xml	12	Parietals	0	separated by supraoccipital and not in contact with each other	UBERON_0004865	actinopterygian parietal bone	PATO_0001505	separated from	BSPO_0000060 and (BFO_0000050 some UBERON_0004865)	contralateral side and (part of some actinopterygian parietal bone)	
Grande_etal_2004.xml	12	Parietals	1	positioned in front of the supraoccipital and in contact with each other	UBERON_0004865	actinopterygian parietal bone	PATO_0001961	in contact with	BSPO_0000060 and (BFO_0000050 some UBERON_0004865)	contralateral side and (part of some actinopterygian parietal bone)	
Grande_etal_2004.xml	13	Posttemporal fossa covered by parietals	0	absent	UBERON_2001753	posttemporal fossa	PATO_0000140	position	UBERON_0004865	actinopterygian parietal bone	
Grande_etal_2004.xml	13	Posttemporal fossa covered by parietals	1	present	UBERON_2001753	posttemporal fossa	PATO_0000140	position	UBERON_0004865	actinopterygian parietal bone	
Grande_etal_2004.xml	14	Length of vomer/length of parasphenoid	0	vomer less than or equal to 50% of parasphenoid length	UBERON_0002396	vomer	PATO_0000117	size	UBERON_0004745	parasphenoid	
Grande_etal_2004.xml	14	Length of vomer/length of parasphenoid	1	vomer greater that 50% of parasphenoid length	UBERON_0002396	vomer	PATO_0000117	size	UBERON_0004745	parasphenoid	
Grande_etal_2004.xml	15	Depressible tooth morphology	0	absent	UBERON_0001091	calcareous tooth	PATO_0000052	shape			
Grande_etal_2004.xml	15	Depressible tooth morphology	1	present	UBERON_0001091	calcareous tooth	PATO_0000052	shape			
Grande_etal_2004.xml	16	Vomerine teeth	0	vomerine tooth patch small and with a few teeth	UBERON_0004767	vomerine tooth	PATO_0000070	count			
Grande_etal_2004.xml	16	Vomerine teeth	0	vomerine tooth patch small and with a few teeth	UBERON_0004767	vomerine tooth	PATO_0000140	position			
Grande_etal_2004.xml	16	Vomerine teeth	1	tooth patch less than 50% of vomer length, consisting of small patch of anterior teeth and few teeth along the neck of vomer	UBERON_0004767	vomerine tooth	PATO_0000070	count			
Grande_etal_2004.xml	16	Vomerine teeth	1	tooth patch less than 50% of vomer length, consisting of small patch of anterior teeth and few teeth along the neck of vomer	UBERON_0004767	vomerine tooth	PATO_0000140	position			
Grande_etal_2004.xml	16	Vomerine teeth	2	tooth patch more than 50% of length of vomer with anterior teeth of same size	UBERON_0004767	vomerine tooth	PATO_0000070	count			
Grande_etal_2004.xml	16	Vomerine teeth	2	tooth patch more than 50% of length of vomer with anterior teeth of same size	UBERON_0004767	vomerine tooth	PATO_0000140	position			
Grande_etal_2004.xml	16	Vomerine teeth	2	tooth patch more than 50% of length of vomer with anterior teeth of same size	UBERON_0004767	vomerine tooth	PATO_0000117	size			
Grande_etal_2004.xml	16	Vomerine teeth	3	tooth patch with a few anterior teeth including large canines that narrow to a single lateral row	UBERON_0004767	vomerine tooth	PATO_0000070	count			
Grande_etal_2004.xml	16	Vomerine teeth	3	tooth patch with a few anterior teeth including large canines that narrow to a single lateral row	UBERON_0004767	vomerine tooth	PATO_0000140	position			
Grande_etal_2004.xml	16	Vomerine teeth	3	tooth patch with a few anterior teeth including large canines that narrow to a single lateral row	UBERON_0004767	vomerine tooth	PATO_0000117	size			
Grande_etal_2004.xml	17	Toothplates on basibranchials 1 and 2	0	absent	UBERON_0001091 and (BFO_0000050 some UBERON_2001223)	calcareous tooth and (part of some basibranchial 1 bone)	PATO_0000462	absent			
Grande_etal_2004.xml	17	Toothplates on basibranchials 1 and 2	0	absent	UBERON_2001664	basibranchial 2 tooth plate	PATO_0000462	absent			
Grande_etal_2004.xml	17	Toothplates on basibranchials 1 and 2	1	present	UBERON_0001091 and (BFO_0000050 some UBERON_2001223)	calcareous tooth and (part of some basibranchial 1 bone)	PATO_0000467	present			
Grande_etal_2004.xml	17	Toothplates on basibranchials 1 and 2	1	present	UBERON_2001664	basibranchial 2 tooth plate	PATO_0000467	present			
Grande_etal_2004.xml	18	Branchiostegal rays	0	4–5 	UBERON_2000476	branchiostegal ray	PATO_0000070	count			
Grande_etal_2004.xml	18	Branchiostegal rays	1	8 	UBERON_2000476	branchiostegal ray	PATO_0000070	count			
Grande_etal_2004.xml	18	Branchiostegal rays	2	mean: 12 (range: 11–13)	UBERON_2000476	branchiostegal ray	PATO_0000070	count			
Grande_etal_2004.xml	18	Branchiostegal rays	3	mean: 14 (range: 13–17)	UBERON_2000476	branchiostegal ray	PATO_0000070	count			
Grande_etal_2004.xml	18	Branchiostegal rays	4	mean: 17 (range: 16–19)	UBERON_2000476	branchiostegal ray	PATO_0000070	count			
Grande_etal_2004.xml	19	Predorsal length/preanal length ratio	0	less than 1.00	UBERON_0000468	multi-cellular organism	PATO_0000117	size			
Grande_etal_2004.xml	19	Predorsal length/preanal length ratio	1	1.00	UBERON_0000468	multi-cellular organism	PATO_0000117	size			
Grande_etal_2004.xml	20	Cleithra shape	0	inner ridge straight with straight dorsal spine	UBERON_0004741	cleithrum	PATO_0000052	shape			
Grande_etal_2004.xml	20	Cleithra shape	1	curvature of inner ridge and posterior indentation of dorsal spine	UBERON_0004741	cleithrum	PATO_0000052	shape			
Grande_etal_2004.xml	21	Total vertebrae	0	34-38	UBERON_0002412	vertebra	PATO_0000070	count			
Grande_etal_2004.xml	21	Total vertebrae	1	mean: 50 (range: 46–55)	UBERON_0002412	vertebra	PATO_0000070	count			
Grande_etal_2004.xml	21	Total vertebrae	2	mean: 61.5 (range: 57–66)	UBERON_0002412	vertebra	PATO_0000070	count			
Grande_etal_2004.xml	21	Total vertebrae	3	mean: 66 (range: 65–68)	UBERON_0002412	vertebra	PATO_0000070	count			
Grande_etal_2004.xml	22	Abdominal vertebrae	0	18–22	UBERON_0011677	trunk vertebra	PATO_0000070	count			
Grande_etal_2004.xml	22	Abdominal vertebrae	1	mean: 34.3 (range:32–39)	UBERON_0011677	trunk vertebra	PATO_0000070	count			
Grande_etal_2004.xml	22	Abdominal vertebrae	2	mean: 44.3 (range: 39–48)	UBERON_0011677	trunk vertebra	PATO_0000070	count			
Grande_etal_2004.xml	23	Caudal vertebrae	0	mean: 15.5 (range: 13–18)	UBERON_0001095	caudal vertebra	PATO_0000070	count			
Grande_etal_2004.xml	23	Caudal vertebrae	1	mean: 18.6 (range: 17–21)	UBERON_0001095	caudal vertebra	PATO_0000070	count			
Grande_etal_2004.xml	24	Abdominal centra	0	striated	UBERON_0001075 and (BFO_0000050 some UBERON_0011677)	vertebral centrum and (part of some trunk vertebra)	PATO_0001410	striated			
Grande_etal_2004.xml	24	Abdominal centra	1	smooth	UBERON_0001075 and (BFO_0000050 some UBERON_0011677)	vertebral centrum and (part of some trunk vertebra)	PATO_0000701	smooth			
Grande_etal_2004.xml	25	Fusion of epineural to base of neural arch	0	absent	UBERON_2000507	epineural	PATO_0001505	separated from	UBERON_0003861	neural arch	
Grande_etal_2004.xml	25	Fusion of epineural to base of neural arch	2	v1–v3/v4	UBERON_2000507	epineural	PATO_0000141	structure	UBERON_0003861	neural arch	
Grande_etal_2004.xml	25	Fusion of epineural to base of neural arch	1	v1–v2	UBERON_2000507	epineural	PATO_0000141	structure	UBERON_0003861	neural arch	
Grande_etal_2004.xml	26	Epipleural intermuscular bones	0	no association between epicentral and epineural intermuscular bones	UBERON_2000350	epipleural	PATO_0001738	dissociated from	UBERON_2000507	epineural	
Grande_etal_2004.xml	26	Epipleural intermuscular bones	1	close association between epicentral and epineural intermuscular bones	UBERON_2000350	epipleural	PATO_0001668	associated with	UBERON_2000507	epineural	
Grande_etal_2004.xml	27	Coossiﬁcation of the rib and parapophysis of the anterior vertebrae	0	absent	UBERON_0002228	rib	PATO_0000141	structure	UBERON_0003109	parapophysis	
Grande_etal_2004.xml	27	Coossiﬁcation of the rib and parapophysis of the anterior vertebrae	1	coossiﬁcation of rib and parapophysis in membrane bone of vertebra two	UBERON_0002228	rib	PATO_0000141	structure	UBERON_0003109	parapophysis	
Grande_etal_2004.xml	27	Coossiﬁcation of the rib and parapophysis of the anterior vertebrae	2	coossiﬁcations of rib and parapophysis of vertebrae 2-4	UBERON_0002228	rib	PATO_0000141	structure	UBERON_0003109	parapophysis	
Grande_etal_2004.xml	28	Expansion of the second neural arch	0	absent	UBERON_2001253	neural arch 2	PATO_0000117	size			
Grande_etal_2004.xml	28	Expansion of the second neural arch	1	present	UBERON_2001253	neural arch 2	PATO_0000117	size			
Grande_etal_2004.xml	29	Expansion of the anterior supraneural	0	absent	UBERON_2001888	supraneural 1 bone	PATO_0000117	size			
Grande_etal_2004.xml	29	Expansion of the anterior supraneural	1	present	UBERON_2001888	supraneural 1 bone	PATO_0000117	size			
Grande_etal_2004.xml	30	Epurals in the caudal ﬁn skeleton	0	1	UBERON_2000660	epural	PATO_0000070	count			
Grande_etal_2004.xml	30	Epurals in the caudal ﬁn skeleton	1	2	UBERON_2000660	epural	PATO_0000070	count			
Grande_etal_2004.xml	30	Epurals in the caudal ﬁn skeleton	2	3	UBERON_2000660	epural	PATO_0000070	count			
Grande_etal_2004.xml	31	Pelvic-ﬁn ray count	0	6–7	UBERON_4000173	pelvic fin lepidotrichium	PATO_0000070	count			
Grande_etal_2004.xml	31	Pelvic-ﬁn ray count	1	8–9	UBERON_4000173	pelvic fin lepidotrichium	PATO_0000070	count			
Grande_etal_2004.xml	31	Pelvic-ﬁn ray count	2	10–11	UBERON_4000173	pelvic fin lepidotrichium	PATO_0000070	count			
Grande_etal_2004.xml	31	Pelvic-ﬁn ray count	3	12–13	UBERON_4000173	pelvic fin lepidotrichium	PATO_0000070	count			
Grande_etal_2004.xml	32	Total lateral-line scale count	0	31–58	UBERON_2001824	lateral line scale	PATO_0000070	count			
Grande_etal_2004.xml	32	Total lateral-line scale count	1	mean: 82 (range: 78–115)	UBERON_2001824	lateral line scale	PATO_0000070	count			
Grande_etal_2004.xml	32	Total lateral-line scale count	2	mean: 125 (range: 87–139)	UBERON_2001824	lateral line scale	PATO_0000070	count			
Grande_etal_2004.xml	32	Total lateral-line scale count	3	mean: 142 (range: 130–168)	UBERON_2001824	lateral line scale	PATO_0000070	count			
Grande_etal_2004.xml	33	Notched scales along the lateral line	0	absent	UBERON_0007380	dermal scale	PATO_0000052	shape			
Grande_etal_2004.xml	33	Notched scales along the lateral line	1	present	UBERON_0007380	dermal scale	PATO_0000052	shape			
Grande_etal_2004.xml	34	Notched scales between the pelvic ﬁns	0	absent	UBERON_0007380	dermal scale	PATO_0000052	shape			
Grande_etal_2004.xml	34	Notched scales between the pelvic ﬁns	1	present	UBERON_0007380	dermal scale	PATO_0000052	shape			
Grande_etal_2004.xml	35	Cheek scale pattern	0	opercle and cheek fully scaled	UBERON_0007380 and (OBO_REL_connected_to some UBERON_0001567)	dermal scale and (OBO_REL_connected_to some cheek)	PATO_0000060	spatial pattern			
Grande_etal_2004.xml	35	Cheek scale pattern	0	opercle and cheek fully scaled	UBERON_0007380 and (OBO_REL_connected_to some UBERON_2000250)	dermal scale and (OBO_REL_connected_to some opercle)	PATO_0000060	spatial pattern			
