File	Character Number	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label	Related Entity ID	Related Entity Label
Santini_Tyler_2003.xml	100	Posterior pelvic process	1	fused or highly consolidated with its opposite member	UBERON_2001734	posterior process of basipterygium	PATO_0000642	fused with	UBERON_2001734	posterior process of basipterygium	
Santini_Tyler_2003.xml	101	Posterior pelvic process, shape of behind the pelvic fins, including rudiments, or, if the pelvic fins absent, the posterior half of the length of the pelvis	0	a short plate or process	UBERON_2001734	posterior process of basipterygium	PATO_0000574	decreased length			
Santini_Tyler_2003.xml	101	Posterior pelvic process, shape of behind the pelvic fins, including rudiments, or, if the pelvic fins absent, the posterior half of the length of the pelvis	1	long, tapering, shaft-like, roundish in cross section	UBERON_2001734	posterior process of basipterygium	PATO_0000573	increased length			
Santini_Tyler_2003.xml	101	Posterior pelvic process, shape of behind the pelvic fins, including rudiments, or, if the pelvic fins absent, the posterior half of the length of the pelvis	1	long, tapering, shaft-like, roundish in cross section	UBERON_2001734	posterior process of basipterygium	PATO_0000052	shape			
Santini_Tyler_2003.xml	101	Posterior pelvic process, shape of behind the pelvic fins, including rudiments, or, if the pelvic fins absent, the posterior half of the length of the pelvis	2	a horizontal flat basin	UBERON_2001734	posterior process of basipterygium	PATO_0001855	horizontal			
Santini_Tyler_2003.xml	101	Posterior pelvic process, shape of behind the pelvic fins, including rudiments, or, if the pelvic fins absent, the posterior half of the length of the pelvis	2	a horizontal flat basin	UBERON_2001734	posterior process of basipterygium	PATO_0000407	flat			
Santini_Tyler_2003.xml	101	Posterior pelvic process, shape of behind the pelvic fins, including rudiments, or, if the pelvic fins absent, the posterior half of the length of the pelvis	3	long to moderate, shaftlike, deeper than wide, not roundish, in contact or fused along the midline with its opposite member, usually bearing a dorsal ridge and sometimes also a ventral ridge	UBERON_2001734	posterior process of basipterygium	PATO_0000122	length			
Santini_Tyler_2003.xml	101	Posterior pelvic process, shape of behind the pelvic fins, including rudiments, or, if the pelvic fins absent, the posterior half of the length of the pelvis	3	long to moderate, shaftlike, deeper than wide, not roundish, in contact or fused along the midline with its opposite member, usually bearing a dorsal ridge and sometimes also a ventral ridge	UBERON_2001734	posterior process of basipterygium	PATO_0000052	shape			
Santini_Tyler_2003.xml	101	Posterior pelvic process, shape of behind the pelvic fins, including rudiments, or, if the pelvic fins absent, the posterior half of the length of the pelvis	3	long to moderate, shaftlike, deeper than wide, not roundish, in contact or fused along the midline with its opposite member, usually bearing a dorsal ridge and sometimes also a ventral ridge	UBERON_2001734	posterior process of basipterygium	PATO_0000642	fused with	UBERON_2001734	posterior process of basipterygium	
Santini_Tyler_2003.xml	101	Posterior pelvic process, shape of behind the pelvic fins, including rudiments, or, if the pelvic fins absent, the posterior half of the length of the pelvis	4	short or essentially absent, pelvic fins rudimentary and placed at the end of the pelvis just behind the dorsal lobe	UBERON_2001734	posterior process of basipterygium	PATO_0000574	decreased length			
Santini_Tyler_2003.xml	101	Posterior pelvic process, shape of behind the pelvic fins, including rudiments, or, if the pelvic fins absent, the posterior half of the length of the pelvis	4	short or essentially absent, pelvic fins rudimentary and placed at the end of the pelvis just behind the dorsal lobe	UBERON_2001734	posterior process of basipterygium	PATO_0000462	absent			
Santini_Tyler_2003.xml	102	Pelvis, dorsal lobe near posterior end	0	absent	UBERON_0004529 and (BFO_0000050 some UBERON_2100623)	anatomical projection and (part of some basipterygium element)	PATO_0000462	absent			
Santini_Tyler_2003.xml	102	Pelvis, dorsal lobe near posterior end	1	present	UBERON_0004529 and (BFO_0000050 some UBERON_2100623)	anatomical projection and (part of some basipterygium element)	PATO_0000467	present			
Santini_Tyler_2003.xml	104	Pelvic fin	0	present	UBERON_0000152	pelvic fin	PATO_0000467	present			
Santini_Tyler_2003.xml	104	Pelvic fin	1	absent	UBERON_0000152	pelvic fin	PATO_0000462	absent			
Santini_Tyler_2003.xml	105	Pelvic fin	0	well-developed pelvic spine, may be followed by soft rays	UBERON_2002270	pelvic fin spine	PATO_0000586	increased size			
Santini_Tyler_2003.xml	105	Pelvic fin	1	spine absent, fin composed only of a reduced number of soft rays enclosed by a covering of modified scales	a9859863-8cae-48cf-b7eb-a002ab29326c	a9859863-8cae-48cf-b7eb-a002ab29326c	PATO_0000462	absent			
Santini_Tyler_2003.xml	105	Pelvic fin	1	spine absent, fin composed only of a reduced number of soft rays enclosed by a covering of modified scales	UBERON_2002270	pelvic fin spine	PATO_0000467	present			
Santini_Tyler_2003.xml	105	Pelvic fin	2	composed only of soft rays, neither reduced in size nor covered by modified encasing scales, spine absent	a9859863-8cae-48cf-b7eb-a002ab29326c	a9859863-8cae-48cf-b7eb-a002ab29326c	PATO_0000467	present			
Santini_Tyler_2003.xml	105	Pelvic fin	2	composed only of soft rays, neither reduced in size nor covered by modified encasing scales, spine absent	UBERON_2002270	pelvic fin spine	PATO_0000462	absent			
Santini_Tyler_2003.xml	105	Pelvic fin	3	spines from both sides fused into a single element, not encased in modified scales	UBERON_2002270	pelvic fin spine	PATO_0000642	fused with	UBERON_2002270	pelvic fin spine	
Santini_Tyler_2003.xml	106	Pelvic-fin spine	0	no flange present on the base of the spine	UBERON_0004529 and (BFO_0000050 some UBERON_2002270)	anatomical projection and (part of some pelvic fin spine)	PATO_0000462	absent			
Santini_Tyler_2003.xml	106	Pelvic-fin spine	1	presence of a large flange, associated in extant species (and presumably also in fossil species) with a locking mechanism against the pelvis	UBERON_0004529 and (BFO_0000050 some UBERON_2002270)	anatomical projection and (part of some pelvic fin spine)	PATO_0000467	present			
Santini_Tyler_2003.xml	107	Pelvic-fin spine locking mechanism	0	a rounded and less offset posterior flange	UBERON_2002270	pelvic fin spine	PATO_0000141	structure			
Santini_Tyler_2003.xml	107	Pelvic-fin spine locking mechanism	1	a rectilinear and more offset posterior flange	UBERON_2002270	pelvic fin spine	PATO_0000141	structure			
Santini_Tyler_2003.xml	108	Pelvis, lateral surface of, behind the pelvic spine	0	no crest and no grooves, in extant taxa (and presumably also in fossil species) if a locking mechanism is present, there is a single position of locking	UBERON_0004529 and (BFO_0000050 some UBERON_2100623)	anatomical projection and (part of some basipterygium element)	PATO_0000462	absent			
Santini_Tyler_2003.xml	108	Pelvis, lateral surface of, behind the pelvic spine	1	a single horizontal crest, allowing for locking in two positions	UBERON_0004529 and (BFO_0000050 some UBERON_2100623)	anatomical projection and (part of some basipterygium element)	PATO_0000467	present			
Santini_Tyler_2003.xml	109	Pelvis, ventrolateral region at the base of the pelvic-fin spine	0	side of pelvis and the base of the pelvic spine both with a foramen, forming a ring-link articulation	UBERON_0004111 and (BFO_0000050 some UBERON_2100623)	anatomical conduit and (part of some basipterygium element)	PATO_0000467	present			
Santini_Tyler_2003.xml	109	Pelvis, ventrolateral region at the base of the pelvic-fin spine	0	side of pelvis and the base of the pelvic spine both with a foramen, forming a ring-link articulation	UBERON_0004111 and (BFO_0000050 some UBERON_2002270)	anatomical conduit and (part of some pelvic fin spine)	PATO_0000467	present			
Santini_Tyler_2003.xml	109	Pelvis, ventrolateral region at the base of the pelvic-fin spine	1	without a foramen in the side of the pelvis, and the pelvic spine without a foramen through its base, and thus no ring-link articulation	UBERON_0004111 and (BFO_0000050 some UBERON_2100623)	anatomical conduit and (part of some basipterygium element)	PATO_0000462	absent			
Santini_Tyler_2003.xml	109	Pelvis, ventrolateral region at the base of the pelvic-fin spine	1	without a foramen in the side of the pelvis, and the pelvic spine without a foramen through its base, and thus no ring-link articulation	UBERON_0004111 and (BFO_0000050 some UBERON_2002270)	anatomical conduit and (part of some pelvic fin spine)	PATO_0000462	absent			
Santini_Tyler_2003.xml	111	Actinosts	0	not sutured to the scapula or coracoid or to each other, except sometimes basally	UBERON_2101586	pectoral fin radial element	PATO_0000141 and (PHENOSCAPE_complement_of some PATO_0002469)	structure and (PHENOSCAPE_complement_of some sutured to)	UBERON_0006849	scapula	
Santini_Tyler_2003.xml	111	Actinosts	0	not sutured to the scapula or coracoid or to each other, except sometimes basally	UBERON_2101586	pectoral fin radial element	PATO_0000141 and (PHENOSCAPE_complement_of some PATO_0002469)	structure and (PHENOSCAPE_complement_of some sutured to)	UBERON_0004743	coracoid bone	
Santini_Tyler_2003.xml	111	Actinosts	1	immovably sutured to the scapula or coracoid and to each other along most of their length	UBERON_2101586	pectoral fin radial element	PATO_0002469	sutured to	UBERON_0006849	scapula	
Santini_Tyler_2003.xml	111	Actinosts	1	immovably sutured to the scapula or coracoid and to each other along most of their length	UBERON_2101586	pectoral fin radial element	PATO_0002469	sutured to	UBERON_0004743	coracoid bone	
Santini_Tyler_2003.xml	111	Actinosts	1	immovably sutured to the scapula or coracoid and to each other along most of their length	UBERON_2101586	pectoral fin radial element	PATO_0002469	sutured to	UBERON_2101586	pectoral fin radial element	
Santini_Tyler_2003.xml	111	Actinosts	2	slightly sutured to each other basally, and sometimes distally, the first two often sutured to the scapula but none of them sutured to the coracoid 	UBERON_2101586	pectoral fin radial element	PATO_0000141 and (PHENOSCAPE_complement_of some PATO_0002469)	structure and (PHENOSCAPE_complement_of some sutured to)	UBERON_0004743	coracoid bone	
Santini_Tyler_2003.xml	111	Actinosts	2	slightly sutured to each other basally, and sometimes distally, the first two often sutured to the scapula but none of them sutured to the coracoid 	UBERON_2101586	pectoral fin radial element	PATO_0002469	sutured to	UBERON_2101586	pectoral fin radial element	
Santini_Tyler_2003.xml	111	Actinosts	2	slightly sutured to each other basally, and sometimes distally, the first two often sutured to the scapula but none of them sutured to the coracoid 	UBERON_2101586	pectoral fin radial element	PATO_0002469	sutured to	UBERON_0006849	scapula	
Santini_Tyler_2003.xml	112	Scapula foramen	0	completely enclosed within the scapula	UBERON_2001735	scapular foramen	PATO_0000141	structure	UBERON_0006849	scapula	
Santini_Tyler_2003.xml	112	Scapula foramen	1	incomplete, closed through bony contact with the cleithrum, sometimes only a connective tissue sheet	UBERON_2001735	scapular foramen	PATO_0000141	structure	UBERON_0004741	cleithrum	
Santini_Tyler_2003.xml	113	Scapula	0	outer edge with a knob or crest, often concave distally, for particular articulation with the uppermost pectoral-fin ray	UBERON_0004529 and (BFO_0000050 some UBERON_0006849)	anatomical projection and (part of some scapula)	PATO_0002005	concavity			
Santini_Tyler_2003.xml	113	Scapula	0	outer edge with a knob or crest, often concave distally, for particular articulation with the uppermost pectoral-fin ray	UBERON_0004529 and (BFO_0000050 some UBERON_0006849)	anatomical projection and (part of some scapula)	PATO_0002278	articulated with	UBERON_4000175	pectoral fin lepidotrichium	
Santini_Tyler_2003.xml	113	Scapula	1	outer edge relatively straight or curved, and without a knob or crest for particular articulation with the uppermost pectoral-fin ray	UBERON_0004529 and (BFO_0000050 some UBERON_0006849)	anatomical projection and (part of some scapula)	PATO_0000462	absent			
Santini_Tyler_2003.xml	114	Cleithrum, anteroventral flange of	0	absent	UBERON_0004529 and (BFO_0000050 some (BSPO_0000027 and (BFO_0000050 some UBERON_0004741)))	anatomical projection and (part of some (antero-ventral region and (part of some cleithrum)))	PATO_0000462	absent			
Santini_Tyler_2003.xml	114	Cleithrum, anteroventral flange of	1	present	UBERON_0004529 and (BFO_0000050 some (BSPO_0000027 and (BFO_0000050 some UBERON_0004741)))	anatomical projection and (part of some (antero-ventral region and (part of some cleithrum)))	PATO_0000467	present			
Santini_Tyler_2003.xml	115	Cleithrum, shape of anterior edge of	0	relatively straight, or only slightly concave to convex	BSPO_0000671 and (BFO_0000050 some UBERON_0004741)	anterior margin and (part of some cleithrum)	PATO_0000052	shape			
Santini_Tyler_2003.xml	115	Cleithrum, shape of anterior edge of	1	strongly concave, with a long forward extension beyond its contact with the coracoid	BSPO_0000671 and (BFO_0000050 some UBERON_0004741)	anterior margin and (part of some cleithrum)	PATO_0001857	concave			
Santini_Tyler_2003.xml	116	Cleithrum, anterior surface of	0	not greatly expanded laterally	BSPO_0000371 and (BFO_0000050 some UBERON_0004741)	anterior surface and (part of some cleithrum)	PATO_0000117	size			
Santini_Tyler_2003.xml	116	Cleithrum, anterior surface of	1	greatly expanded laterally for one-half or more of its length to help form a deep basin for the pectoral muscles	BSPO_0000371 and (BFO_0000050 some UBERON_0004741)	anterior surface and (part of some cleithrum)	PATO_0000586	increased size			
Santini_Tyler_2003.xml	116	Cleithrum, anterior surface of	1	greatly expanded laterally for one-half or more of its length to help form a deep basin for the pectoral muscles	BSPO_0000371 and (BFO_0000050 some UBERON_0004741)	anterior surface and (part of some cleithrum)	PATO_0000052	shape			
Santini_Tyler_2003.xml	117	Cleithrum, posterior surface of	0	not broadly expanded	BSPO_0000372 and (BFO_0000050 some UBERON_0004741)	posterior surface and (part of some cleithrum)	PATO_0000921	width			
Santini_Tyler_2003.xml	117	Cleithrum, posterior surface of	1	broadly expanded anteroposteriorly	BSPO_0000372 and (BFO_0000050 some UBERON_0004741)	posterior surface and (part of some cleithrum)	PATO_0000600	increased width			
Santini_Tyler_2003.xml	118	Cleithrum, percentage of contact with the supracleithrum	0	one-third to one-half of the inner surface of the supracleithrum free from contact	UBERON_0004741	cleithrum	PATO_0000141	structure	UBERON_2000594	supracleithrum	
Santini_Tyler_2003.xml	118	Cleithrum, percentage of contact with the supracleithrum	1	most of the inner surface of the supracleithrum in contact with the outer surface of the cleithrum	UBERON_0004741	cleithrum	PATO_0000141	structure	UBERON_2000594	supracleithrum	
Santini_Tyler_2003.xml	119	Coracoid	0	narrower ventrally than dorsally and without a lateral flange, or with only a narrow flange 	UBERON_0004743	coracoid bone	PATO_0000117	size			
Santini_Tyler_2003.xml	119	Coracoid	1	large (as deep as the cleithrum below the level of the scapula) and expanded ventrally, as wide or wider there than dorsally, with a prominent broad lateral flange along its anterior edge	UBERON_0004743	coracoid bone	PATO_0000117	size			
Santini_Tyler_2003.xml	119	Coracoid	2	small (much less deep than the cleithrum below the level of the scapula) and expanded ventrally, as wide or wider there than dorsally, without a broad flange along its posterior edge	UBERON_0004743	coracoid bone	PATO_0000117	size			
Santini_Tyler_2003.xml	119	Coracoid	3	large (as deep as the cleithrum below the level of the scapula) and expanded ventrally, as wide or wider there than dorsally, without a broad flange along its anterior edge	UBERON_0004743	coracoid bone	PATO_0000117	size			
Santini_Tyler_2003.xml	120	Coracoid, upper region of posterior edge	0	with a distinct posterior prong below the lower actinost, or with a short process of the posterodorsal edge sutured to the lowermost actinost	UBERON_0004529 and (BFO_0000050 some (BSPO_0000687 and (BFO_0000050 some UBERON_0004743)))	anatomical projection and (part of some (postero-dorsal margin and (part of some coracoid bone)))	PATO_0000467	present			
Santini_Tyler_2003.xml	120	Coracoid, upper region of posterior edge	1	without a posterodorsal prong below the lower actinost and not connected to the lowermost actinost	UBERON_0004529 and (BFO_0000050 some (BSPO_0000687 and (BFO_0000050 some UBERON_0004743)))	anatomical projection and (part of some (postero-dorsal margin and (part of some coracoid bone)))	PATO_0000462	absent			
Santini_Tyler_2003.xml	121	Supracleithrum	0	not very elongate, only its extreme proximal end articulated directly with the pterotic region	UBERON_2000594	supracleithrum	PATO_0000122	length			
Santini_Tyler_2003.xml	121	Supracleithrum	1	extremely elongate, broadly articulated over the anterior one-third to one-half of its length with the pterotic region 	UBERON_2000594	supracleithrum	PATO_0000573	increased length			
Santini_Tyler_2003.xml	122	Supracleithrum	0	positioned vertically to slightly oblique (15∞ or less) to the body axis	UBERON_2000594	supracleithrum	PATO_0001854	vertical			
Santini_Tyler_2003.xml	122	Supracleithrum	1	distinctly oblique (25∞ or more) to almost parallel to the body axis 	UBERON_2000594	supracleithrum	PATO_0002481	oblique orientation			
Santini_Tyler_2003.xml	123	Postcleithrum, number of separate bony elements	0	one	UBERON_2000410	postcleithrum	PATO_0000070	count			
Santini_Tyler_2003.xml	123	Postcleithrum, number of separate bony elements	1	two	UBERON_2000410	postcleithrum	PATO_0000070	count			
Santini_Tyler_2003.xml	124	Postcleithrum complex, ventral half of (whether one piece or two)	0	a long oblique posteroventrally directed strut, slender or stout, extending well below or behind the pectoral-fin base	BSPO_0000084 and (BFO_0000050 some UBERON_2000410)	ventral region and (part of some postcleithrum)	PATO_0000573	increased length			
Santini_Tyler_2003.xml	124	Postcleithrum complex, ventral half of (whether one piece or two)	0	a long oblique posteroventrally directed strut, slender or stout, extending well below or behind the pectoral-fin base	BSPO_0000084 and (BFO_0000050 some UBERON_2000410)	ventral region and (part of some postcleithrum)	PATO_0000140	position			
Santini_Tyler_2003.xml	124	Postcleithrum complex, ventral half of (whether one piece or two)	0	a long oblique posteroventrally directed strut, slender or stout, extending well below or behind the pectoral-fin base	BSPO_0000084 and (BFO_0000050 some UBERON_2000410)	ventral region and (part of some postcleithrum)	PATO_0000915	thickness			
Santini_Tyler_2003.xml	124	Postcleithrum complex, ventral half of (whether one piece or two)	0	a long oblique posteroventrally directed strut, slender or stout, extending well below or behind the pectoral-fin base	BSPO_0000084 and (BFO_0000050 some UBERON_2000410)	ventral region and (part of some postcleithrum)	PATO_0000052	shape			
Santini_Tyler_2003.xml	124	Postcleithrum complex, ventral half of (whether one piece or two)	1	expanded into a thin plate, always much larger than the upper part of the postcleithrum complex	BSPO_0000084 and (BFO_0000050 some UBERON_2000410)	ventral region and (part of some postcleithrum)	PATO_0000592	decreased thickness			
Santini_Tyler_2003.xml	124	Postcleithrum complex, ventral half of (whether one piece or two)	1	expanded into a thin plate, always much larger than the upper part of the postcleithrum complex	BSPO_0000084 and (BFO_0000050 some UBERON_2000410)	ventral region and (part of some postcleithrum)	PATO_0000052	shape			
Santini_Tyler_2003.xml	124	Postcleithrum complex, ventral half of (whether one piece or two)	1	expanded into a thin plate, always much larger than the upper part of the postcleithrum complex	BSPO_0000084 and (BFO_0000050 some UBERON_2000410)	ventral region and (part of some postcleithrum)	PATO_0000117	size	BSPO_0000079 and (BFO_0000050 some UBERON_2000410)	dorsal region and (part of some postcleithrum)	
Santini_Tyler_2003.xml	124	Postcleithrum complex, ventral half of (whether one piece or two)	2	expanded into a thin plate, always much smaller than the upper part of the postcleithrum complex	BSPO_0000084 and (BFO_0000050 some UBERON_2000410)	ventral region and (part of some postcleithrum)	PATO_0000592	decreased thickness			
Santini_Tyler_2003.xml	124	Postcleithrum complex, ventral half of (whether one piece or two)	2	expanded into a thin plate, always much smaller than the upper part of the postcleithrum complex	BSPO_0000084 and (BFO_0000050 some UBERON_2000410)	ventral region and (part of some postcleithrum)	PATO_0000052	shape			
Santini_Tyler_2003.xml	124	Postcleithrum complex, ventral half of (whether one piece or two)	2	expanded into a thin plate, always much smaller than the upper part of the postcleithrum complex	BSPO_0000084 and (BFO_0000050 some UBERON_2000410)	ventral region and (part of some postcleithrum)	PATO_0000117	size	BSPO_0000079 and (BFO_0000050 some UBERON_2000410)	dorsal region and (part of some postcleithrum)	
Santini_Tyler_2003.xml	124	Postcleithrum complex, ventral half of (whether one piece or two)	3	short, oblique	BSPO_0000084 and (BFO_0000050 some UBERON_2000410)	ventral region and (part of some postcleithrum)	PATO_0000574	decreased length			
Santini_Tyler_2003.xml	124	Postcleithrum complex, ventral half of (whether one piece or two)	3	short, oblique	BSPO_0000084 and (BFO_0000050 some UBERON_2000410)	ventral region and (part of some postcleithrum)	PATO_0000140	position			
Santini_Tyler_2003.xml	125	Postcleithrum, posterior edge at region just above the pectoral-fin base	0	without a posterodorsal upwardly curved prong (and no enlarged tympanum scales)	UBERON_0004529 and (BFO_0000050 some (BSPO_0000687 and (BFO_0000050 some UBERON_2000410)))	anatomical projection and (part of some (postero-dorsal margin and (part of some postcleithrum)))	PATO_0000462	absent			
Santini_Tyler_2003.xml	125	Postcleithrum, posterior edge at region just above the pectoral-fin base	1	with a posterodorsal upwardly curved prong (and enlarged tympanum scales present)	UBERON_0004529 and (BFO_0000050 some (BSPO_0000687 and (BFO_0000050 some UBERON_2000410)))	anatomical projection and (part of some (postero-dorsal margin and (part of some postcleithrum)))	PATO_0000467	present			
Santini_Tyler_2003.xml	125	Postcleithrum, posterior edge at region just above the pectoral-fin base	1	with a posterodorsal upwardly curved prong (and enlarged tympanum scales present)	UBERON_0004529 and (BFO_0000050 some (BSPO_0000687 and (BFO_0000050 some UBERON_2000410)))	anatomical projection and (part of some (postero-dorsal margin and (part of some postcleithrum)))	PATO_0000406	curved			
Santini_Tyler_2003.xml	126	Baudelot’s ligament	0	if present not ossified	UBERON_2001683	transcapular ligament	PATO_0000462	absent			
Santini_Tyler_2003.xml	126	Baudelot’s ligament	0	if present not ossified	UBERON_2001684	ossified transcapular ligament	PATO_0000462	absent			
Santini_Tyler_2003.xml	126	Baudelot’s ligament	1	strongly ossified as a short element between the pectoral girdle and skull	UBERON_2001684	ossified transcapular ligament	PATO_0000574	decreased length			
Santini_Tyler_2003.xml	127	Anterior vertebrae	0	none greatly reduced in size (anteroposteriorly compressed) and fused to one another	UBERON_0002412 and (BFO_0000050 some (BSPO_0000071 and (BFO_0000050 some UBERON_0001130)))	vertebra and (part of some (anterior region and (part of some vertebral column)))	PATO_0000117	size			
Santini_Tyler_2003.xml	127	Anterior vertebrae	0	none greatly reduced in size (anteroposteriorly compressed) and fused to one another	UBERON_0002412 and (BFO_0000050 some (BSPO_0000071 and (BFO_0000050 some UBERON_0001130)))	vertebra and (part of some (anterior region and (part of some vertebral column)))	PATO_0000642	fused with	UBERON_0002412 and (BFO_0000050 some (BSPO_0000071 and (BFO_0000050 some UBERON_0001130)))	vertebra and (part of some (anterior region and (part of some vertebral column)))	
Santini_Tyler_2003.xml	127	Anterior vertebrae	1	2-5 reduced in size (anteroposteriorly compressed) and fused to one another and to the rear of the skull	UBERON_0001093	vertebral bone 2	PATO_0000587	decreased size			
Santini_Tyler_2003.xml	127	Anterior vertebrae	1	2-5 reduced in size (anteroposteriorly compressed) and fused to one another and to the rear of the skull	UBERON_0001093	vertebral bone 2	PATO_0000642	fused with	UBERON_2001169	vertebral element 3	
Santini_Tyler_2003.xml	127	Anterior vertebrae	1	2-5 reduced in size (anteroposteriorly compressed) and fused to one another and to the rear of the skull	UBERON_0002412 and (BFO_0000050 some (BSPO_0000071 and (BFO_0000050 some UBERON_0001130)))	vertebra and (part of some (anterior region and (part of some vertebral column)))	PATO_0000642	fused with	BSPO_0000072 and (BFO_0000050 some UBERON_0010323)	posterior region and (part of some cranial skeletal system)	
Santini_Tyler_2003.xml	127	Anterior vertebrae	1	2-5 reduced in size (anteroposteriorly compressed) and fused to one another and to the rear of the skull	UBERON_2001169	vertebral element 3	PATO_0000587	decreased size			
Santini_Tyler_2003.xml	127	Anterior vertebrae	1	2-5 reduced in size (anteroposteriorly compressed) and fused to one another and to the rear of the skull	UBERON_2001170	vertebral element 4	PATO_0000587	decreased size			
Santini_Tyler_2003.xml	127	Anterior vertebrae	1	2-5 reduced in size (anteroposteriorly compressed) and fused to one another and to the rear of the skull	UBERON_2001732	vertebral element 5	PATO_0000587	decreased size			
Santini_Tyler_2003.xml	127	Anterior vertebrae	1	2-5 reduced in size (anteroposteriorly compressed) and fused to one another and to the rear of the skull	UBERON_2001169	vertebral element 3	PATO_0000642	fused with	UBERON_2001170	vertebral element 4	
Santini_Tyler_2003.xml	127	Anterior vertebrae	1	2-5 reduced in size (anteroposteriorly compressed) and fused to one another and to the rear of the skull	UBERON_2001170	vertebral element 4	PATO_0000642	fused with	UBERON_2001732	vertebral element 5	
Santini_Tyler_2003.xml	128	Anterior vertebrae fusion	0	first two vertebrae fused	UBERON_0001092	vertebral bone 1	PATO_0000642	fused with	UBERON_0001093	vertebral bone 2	
Santini_Tyler_2003.xml	128	Anterior vertebrae fusion	1	first four to five fused	UBERON_2001170	vertebral element 4	PATO_0000642	fused with	UBERON_2001732	vertebral element 5	
Santini_Tyler_2003.xml	128	Anterior vertebrae fusion	1	first four to five fused	UBERON_0001092	vertebral bone 1	PATO_0000642	fused with	UBERON_0001093	vertebral bone 2	
Santini_Tyler_2003.xml	128	Anterior vertebrae fusion	1	first four to five fused	UBERON_0001093	vertebral bone 2	PATO_0000642	fused with	UBERON_2001169	vertebral element 3	
Santini_Tyler_2003.xml	128	Anterior vertebrae fusion	1	first four to five fused	UBERON_2001169	vertebral element 3	PATO_0000642	fused with	UBERON_2001170	vertebral element 4	
Santini_Tyler_2003.xml	129	Posterior abdominal vertebrae and anterior caudal vertebrae	0	no suturing between any of the vertebrae and/or their neural arches	UBERON_0011677 and (BFO_0000050 some (BSPO_0000072 and (BFO_0000050 some UBERON_0000468)))	trunk vertebra and (part of some (posterior region and (part of some multi-cellular organism)))	PATO_0000141	structure	UBERON_0001095 and (BFO_0000050 some (BSPO_0000071 and (BFO_0000050 some UBERON_0000468)))	caudal vertebra and (part of some (anterior region and (part of some multi-cellular organism)))	
Santini_Tyler_2003.xml	129	Posterior abdominal vertebrae and anterior caudal vertebrae	0	no suturing between any of the vertebrae and/or their neural arches	UBERON_0003861 and (BFO_0000050 some (UBERON_0011677 and (BFO_0000050 some (BSPO_0000072 and (BFO_0000050 some UBERON_0000468)))))	neural arch and (part of some (trunk vertebra and (part of some (posterior region and (part of some multi-cellular organism)))))	PATO_0000141	structure	UBERON_0003861 and (BFO_0000050 some (UBERON_0001095 and (BFO_0000050 some (BSPO_0000071 and (BFO_0000050 some UBERON_0000468)))))	neural arch and (part of some (caudal vertebra and (part of some (anterior region and (part of some multi-cellular organism)))))	
Santini_Tyler_2003.xml	129	Posterior abdominal vertebrae and anterior caudal vertebrae	1	suturing present	UBERON_0011677 and (BFO_0000050 some (BSPO_0000072 and (BFO_0000050 some UBERON_0000468)))	trunk vertebra and (part of some (posterior region and (part of some multi-cellular organism)))	PATO_0000141	structure	UBERON_0001095 and (BFO_0000050 some (BSPO_0000071 and (BFO_0000050 some UBERON_0000468)))	caudal vertebra and (part of some (anterior region and (part of some multi-cellular organism)))	
Santini_Tyler_2003.xml	130	Neural arch and spine of first vertebra	0	not meeting in the midline above the neural canal and not forming in conjunction with the exoccipitals a fully enclosed bony region, with a bony bottom, for the shaft-like ventral end of the first spiny dorsal pterygiophore	UBERON_2001877	neural arch 1	PATO_0000140	position	UBERON_2001885	neural spine 1	
Santini_Tyler_2003.xml	130	Neural arch and spine of first vertebra	0	not meeting in the midline above the neural canal and not forming in conjunction with the exoccipitals a fully enclosed bony region, with a bony bottom, for the shaft-like ventral end of the first spiny dorsal pterygiophore	UBERON_0001092	vertebral bone 1	PATO_0000052	shape	UBERON_0001693	exoccipital bone	
Santini_Tyler_2003.xml	130	Neural arch and spine of first vertebra	0	not meeting in the midline above the neural canal and not forming in conjunction with the exoccipitals a fully enclosed bony region, with a bony bottom, for the shaft-like ventral end of the first spiny dorsal pterygiophore	UBERON_0001092	vertebral bone 1	PATO_0000140	position	UBERON_2002094	dorsal fin pterygiophore 1	
Santini_Tyler_2003.xml	130	Neural arch and spine of first vertebra	0	not meeting in the midline above the neural canal and not forming in conjunction with the exoccipitals a fully enclosed bony region, with a bony bottom, for the shaft-like ventral end of the first spiny dorsal pterygiophore	UBERON_0001693	exoccipital bone	PATO_0000140	position	UBERON_2002094	dorsal fin pterygiophore 1	
Santini_Tyler_2003.xml	130	Neural arch and spine of first vertebra	1	meeting and suturing in the midline above the neural canal, forming with the exoccipitals a completely enclosed bony well, with a bony bottom, in which the shaft-like ventral end of the first spiny dorsal pterygiophore is held	UBERON_2001877	neural arch 1	PATO_0000140	position	UBERON_2001885	neural spine 1	
Santini_Tyler_2003.xml	130	Neural arch and spine of first vertebra	1	meeting and suturing in the midline above the neural canal, forming with the exoccipitals a completely enclosed bony well, with a bony bottom, in which the shaft-like ventral end of the first spiny dorsal pterygiophore is held	UBERON_2001877	neural arch 1	PATO_0000141	structure	UBERON_2001885	neural spine 1	
