"source","characterid","stateid","description","entity","entitylabel","entityid","quality","qualitylabel","qualityid","qualitynegated","qualitynegatedlabel","qnparentlabel","qnparentid","qualitymodifier","qualitymodifierlabel","qualitymodifierid","entitylocator","entitylocatorlabel","entitylocatorid","countt"
"Anderson_2007.xml_4ff297e7-ff8d-4af2-90b4-7a1816d89a57.xml","u4ff297e7-ff8d-4af2-90b4-7a1816d89a57","u0a05ea10-d06f-486e-8262-70e11cbd7c53","absent","palatal pterygoid","pterygoid bone;pterygoid muscle","UBERON:0010389;UBERON:0006720","absent","absent","PATO:0000462","","","","","","","","palatal pterygoid","palate bone,pterygoid bone;pterygoid muscle","UBERON:0012071,UBERON:0010389;UBERON:0006720",""
"Anderson_2007.xml_5157bbe9-eed5-40b7-a81a-3b515b789c71.xml","u5157bbe9-eed5-40b7-a81a-3b515b789c71","u2711c249-749f-4e3b-af1b-cfddbc6fa770","present","ectopterygoid","ectopterygoid bone","UBERON:0011634","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_5157bbe9-eed5-40b7-a81a-3b515b789c71.xml","u5157bbe9-eed5-40b7-a81a-3b515b789c71","c282a893-831a-4b63-b083-12e4e3c9368c","absent","ectopterygoid","ectopterygoid bone","UBERON:0011634","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_52243cea-166b-494e-b8db-e932d928930d.xml","u52243cea-166b-494e-b8db-e932d928930d","u639c8594-7004-45f5-b358-936cca773ae7","multiple ranodm","palatal tooth","palatal tooth","UBERON:0012070","multiple","multiple","PATO:0002118","","","","","","","","","","",""
"Anderson_2007.xml_52243cea-166b-494e-b8db-e932d928930d.xml","u52243cea-166b-494e-b8db-e932d928930d","b77ffeba-69cf-4308-8913-31c307c0f775","single pit-pairs","pit-pair","","","single","","","","","","","","","","","","",""
"Anderson_2007.xml_52243cea-166b-494e-b8db-e932d928930d.xml","u52243cea-166b-494e-b8db-e932d928930d","de7b7aeb-839e-477f-a4f0-63fcce8bdfd1","multiple in rows","palatal tooth","palatal tooth","UBERON:0012070","multiple","multiple","PATO:0002118","","","","","row","","","","","",""
"Anderson_2007.xml_52625515-3856-4539-a1a5-e04d1fc43057.xml","u52625515-3856-4539-a1a5-e04d1fc43057","u793c6397-b6f7-4e94-a7a7-1a9842313d24","present","pterygoid-vomer","","","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_52625515-3856-4539-a1a5-e04d1fc43057.xml","u52625515-3856-4539-a1a5-e04d1fc43057","afe08a62-7505-495a-856e-55631df3eabc","absent","pterygoid-vomer","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_541886ac-a3af-474b-be55-f00558460fcc.xml","u541886ac-a3af-474b-be55-f00558460fcc","u173a2d8c-ddb4-4def-8850-d77ffb6ac592","ossified","olecranon process","olecranon","UBERON:0006810","ossified","ossified","PATO:0001448","","","","","","","","","","",""
"Anderson_2007.xml_541886ac-a3af-474b-be55-f00558460fcc.xml","u541886ac-a3af-474b-be55-f00558460fcc","eb729942-3173-456e-8f63-6a5f29ee1c22","unossified","olecranon process ossification","olecranon","UBERON:0006810","unossified","","","","","","","","","","","","",""
"Anderson_2007.xml_54723e4e-0334-4e11-9e8a-d7cdbfeae320.xml","u54723e4e-0334-4e11-9e8a-d7cdbfeae320","a03cfba7-72d5-4034-a113-3c3a7a9cfc09","present","caudal process","posterior side","BSPO:0000056","present","present","PATO:0000467","","","","","","","","between depression","bone fossa","UBERON:0004704",""
"Anderson_2007.xml_54723e4e-0334-4e11-9e8a-d7cdbfeae320.xml","u54723e4e-0334-4e11-9e8a-d7cdbfeae320","a03cfba7-72d5-4034-a113-3c3a7a9cfc09","present","depression","bone fossa","UBERON:0004704","present","present","PATO:0000467","","","","","","","","between depression","bone fossa","UBERON:0004704",""
"Anderson_2007.xml_54723e4e-0334-4e11-9e8a-d7cdbfeae320.xml","u54723e4e-0334-4e11-9e8a-d7cdbfeae320","f28a1fa0-0e7c-42e2-ac3b-7fbfc249d24c","absent","caudal process","posterior side","BSPO:0000056","absent","absent","PATO:0000462","","","","","","","","between depression","bone fossa","UBERON:0004704",""
"Anderson_2007.xml_54723e4e-0334-4e11-9e8a-d7cdbfeae320.xml","u54723e4e-0334-4e11-9e8a-d7cdbfeae320","f28a1fa0-0e7c-42e2-ac3b-7fbfc249d24c","absent","depression","bone fossa","UBERON:0004704","absent","absent","PATO:0000462","","","","","","","","between depression","bone fossa","UBERON:0004704",""
"Anderson_2007.xml_56804103-45c8-415e-9c3a-a26a85a90e2d.xml","u56804103-45c8-415e-9c3a-a26a85a90e2d","u2b1347fe-2b76-46d7-9d52-91549b9466f0","no","tooth","calcareous tooth","UBERON:0001091","","","PATO:0001485;PATO:0002254","not compressed ","not(condensed;flattened)","","","","","","","","",""
"Anderson_2007.xml_56804103-45c8-415e-9c3a-a26a85a90e2d.xml","u56804103-45c8-415e-9c3a-a26a85a90e2d","u8a8d822f-60b2-476b-8f08-ff9f0fc70d1e","yes","tooth","calcareous tooth","UBERON:0001091","compressed","condensed;flattened","PATO:0001485;PATO:0002254","","","","","","","","","","",""
"Anderson_2007.xml_58ee3837-cf92-4ac6-a9b9-e2c2f969cefc.xml","u58ee3837-cf92-4ac6-a9b9-e2c2f969cefc","u6730024c-68c5-4b52-aa66-e40a4783f475","single notochordal","atlas centrum","body of vertebra","UBERON:0001075","single","","","","","","","","","","","cervical vertebra 1","UBERON:0001092",""
"Anderson_2007.xml_58ee3837-cf92-4ac6-a9b9-e2c2f969cefc.xml","u58ee3837-cf92-4ac6-a9b9-e2c2f969cefc","u9a2e8067-eb96-4551-8f98-8f5c3c981c77","single odontoid","atlas centrum","body of vertebra","UBERON:0001075","single","","","","","","","","","","","cervical vertebra 1","UBERON:0001092",""
"Anderson_2007.xml_58ee3837-cf92-4ac6-a9b9-e2c2f969cefc.xml","u58ee3837-cf92-4ac6-a9b9-e2c2f969cefc","ea7bdbad-f6ac-4335-bf1c-3b148f8b3c05","multipartite","atlas centrum","body of vertebra","UBERON:0001075","multipartite","","","","","","","","","","","cervical vertebra 1","UBERON:0001092",""
"Anderson_2007.xml_59c2ddd7-c4e3-4e3f-961b-f0a38ca88b62.xml","u59c2ddd7-c4e3-4e3f-961b-f0a38ca88b62","u1ced876e-2650-4a89-ab2f-da0571966c93","present","foramen","anatomical conduit","UBERON:0004111","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_59c2ddd7-c4e3-4e3f-961b-f0a38ca88b62.xml","u59c2ddd7-c4e3-4e3f-961b-f0a38ca88b62","d7e252ea-0dc6-40f7-8299-3e742fb961b0","absent","foramen","anatomical conduit","UBERON:0004111","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_5a3a4f40-28b8-4138-a709-fda37d86fb7b.xml","u5a3a4f40-28b8-4138-a709-fda37d86fb7b","u86801584-4a1f-48a2-855f-72e1d005207d","present","hemal arch","hemal arch","UBERON:0006065","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_5a3a4f40-28b8-4138-a709-fda37d86fb7b.xml","u5a3a4f40-28b8-4138-a709-fda37d86fb7b","d3986903-55a0-45f0-ad83-053313d9217d","absent","hemal arch","hemal arch","UBERON:0006065","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_5daf832a-6ffd-4da8-bca9-183194bce1b7.xml","u5daf832a-6ffd-4da8-bca9-183194bce1b7","u38e33bc2-dbd4-4231-8e6b-69d3d75e4244","absent","atlas-axi","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_5daf832a-6ffd-4da8-bca9-183194bce1b7.xml","u5daf832a-6ffd-4da8-bca9-183194bce1b7","u95ad6da5-7b93-4e53-ad5d-a944174f1756","present","atlas-axi","","","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_5e2a2f5d-3f2d-4407-9c9d-e68c3fe23b8c.xml","u5e2a2f5d-3f2d-4407-9c9d-e68c3fe23b8c","u2c7713c3-556b-43f7-bd81-8591ebaa4487","long (> 4 trunk centra )","humerus","humerus","UBERON:0000976","long","size","PATO:0000117","","","","","","","","","","",""
"Anderson_2007.xml_5e2a2f5d-3f2d-4407-9c9d-e68c3fe23b8c.xml","u5e2a2f5d-3f2d-4407-9c9d-e68c3fe23b8c","u9392a16f-d08d-45cb-9733-7ea3305e84e0","short","humerus","humerus","UBERON:0000976","short","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","","","","","","",""
"Anderson_2007.xml_5f4e613c-2043-4031-9d1b-9c7567c80355.xml","u5f4e613c-2043-4031-9d1b-9c7567c80355","a34e61dc-a5e4-4a5e-a77b-ec4fa2f677e9","triangluar","hemal arch","hemal arch","UBERON:0006065","triangluar","","","","","","","","","","","","",""
"Anderson_2007.xml_5f4e613c-2043-4031-9d1b-9c7567c80355.xml","u5f4e613c-2043-4031-9d1b-9c7567c80355","dea71f79-23f2-423a-b6e4-2d70a115bd61","rectangular","hemal arch","hemal arch","UBERON:0006065","rectangular","rectangular","PATO:0001867","","","","","","","","","","",""
"Anderson_2007.xml_60643edf-6f4c-4025-93ab-d78006bd75ad.xml","u60643edf-6f4c-4025-93ab-d78006bd75ad","u47700620-2979-47e4-951d-94e8384607c6","narrow","interclavicle","interclavicle","UBERON:0011655","narrow","decreased width","PATO:0000599","","","","","","","","","","",""
"Anderson_2007.xml_60643edf-6f4c-4025-93ab-d78006bd75ad.xml","u60643edf-6f4c-4025-93ab-d78006bd75ad","u47700620-2979-47e4-951d-94e8384607c6","narrow","anterior plate","","","narrow","decreased width","PATO:0000599","","","","","","","","","","",""
"Anderson_2007.xml_60643edf-6f4c-4025-93ab-d78006bd75ad.xml","u60643edf-6f4c-4025-93ab-d78006bd75ad","fa31439c-ba5e-4b83-955d-2ff458bd93be","broad","interclavicle","interclavicle","UBERON:0011655","broad","increased width","PATO:0000600","","","","","","","","","","",""
"Anderson_2007.xml_60643edf-6f4c-4025-93ab-d78006bd75ad.xml","u60643edf-6f4c-4025-93ab-d78006bd75ad","fa31439c-ba5e-4b83-955d-2ff458bd93be","broad","anterior plate","","","broad","increased width","PATO:0000600","","","","","","","","","","",""
"Anderson_2007.xml_61c6c2e1-3cb6-4bee-bd86-b0ad263d824a.xml","u61c6c2e1-3cb6-4bee-bd86-b0ad263d824a","u00e710ee-7686-4784-acac-1dea641bcd0e","two","hemal accessory articulation","articulation","UBERON:0004905","2","count","PATO:0000070","","","","","","","","","","","2"
"Anderson_2007.xml_61c6c2e1-3cb6-4bee-bd86-b0ad263d824a.xml","u61c6c2e1-3cb6-4bee-bd86-b0ad263d824a","u196bf715-0ca6-467e-8045-384c5d90dbbb","one","hemal accessory articulation","articulation","UBERON:0004905","1","count","PATO:0000070","","","","","","","","","","","1"
"Anderson_2007.xml_61c6c2e1-3cb6-4bee-bd86-b0ad263d824a.xml","u61c6c2e1-3cb6-4bee-bd86-b0ad263d824a","u80e9266f-4441-491b-9ed3-6cde3731bcb9","none","hemal accessory articulation","articulation","UBERON:0004905","0","count","PATO:0000070","","","","","","","","","","","0"
"Anderson_2007.xml_634175c6-4776-4f3b-ad3b-eb2bb182c7e0.xml","u634175c6-4776-4f3b-ad3b-eb2bb182c7e0","u744e28bb-b689-4316-b3d3-ab4c9343ad22","present","tabular horn","horn","UBERON:0006967","present","present","PATO:0000467","","","","","","","","","tabular bone","UBERON:0011631",""
"Anderson_2007.xml_634175c6-4776-4f3b-ad3b-eb2bb182c7e0.xml","u634175c6-4776-4f3b-ad3b-eb2bb182c7e0","f5c04708-274d-4a9b-8429-4a3c961b4c68","absent","tabular horn","horn","UBERON:0006967","absent","absent","PATO:0000462","","","","","","","","","tabular bone","UBERON:0011631",""
"Anderson_2007.xml_6345d307-d123-4e7f-a30c-42417ec347fe.xml","u6345d307-d123-4e7f-a30c-42417ec347fe","u36278085-86a3-47d0-98a7-0d0a957dc342","absent","lacrimal","lacrimal bone","UBERON:0001680","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_6345d307-d123-4e7f-a30c-42417ec347fe.xml","u6345d307-d123-4e7f-a30c-42417ec347fe","u50d92bca-b783-4c3c-aa62-e2cdfb8f4988","present","lacrimal","lacrimal bone","UBERON:0001680","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_6368e390-3381-40cb-9ab0-ab9f02412f79.xml","u6368e390-3381-40cb-9ab0-ab9f02412f79","u4a8fa1a1-59c3-4771-a433-94441de16e21","interdigitate","proximal clavicle blade","clavicle","UBERON:0001105","interdigitate","","","","","","","","","","","","",""
"Anderson_2007.xml_6368e390-3381-40cb-9ab0-ab9f02412f79.xml","u6368e390-3381-40cb-9ab0-ab9f02412f79","u935546aa-8c19-4d18-b6a8-0ce18bf319f2","articulate medially","proximal clavicle blade","clavicle","UBERON:0001105","articulate medially","","","","","","","","","","","","",""
"Anderson_2007.xml_6368e390-3381-40cb-9ab0-ab9f02412f79.xml","u6368e390-3381-40cb-9ab0-ab9f02412f79","b8a2abcb-c424-4aa8-a075-7a289af68967","widely separate","proximal clavicle blade","clavicle","UBERON:0001105","separate widely","","","","","","","","","","","","",""
"Anderson_2007.xml_65e833bb-577d-46cf-882a-19aa73bc32c6.xml","u65e833bb-577d-46cf-882a-19aa73bc32c6","u518eabbf-8aad-4846-afe4-4a260694b594","present","pterygoid-exoccipital","","","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_65e833bb-577d-46cf-882a-19aa73bc32c6.xml","u65e833bb-577d-46cf-882a-19aa73bc32c6","d8d0366a-95df-4731-9b9b-c8522397aa9d","absent","pterygoid-exoccipital","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_666ba1fb-c516-469c-9dce-3b39c63a0809.xml","u666ba1fb-c516-469c-9dce-3b39c63a0809","u6896d549-149e-4922-9d2c-4cc3f3b05ee3","expanded","second cervical arch","","","expanded","increased size;distended","PATO:0000586;PATO:0001602","","","","","","","","","","",""
"Anderson_2007.xml_666ba1fb-c516-469c-9dce-3b39c63a0809.xml","u666ba1fb-c516-469c-9dce-3b39c63a0809","d253bc01-0bae-4c5c-96fc-1325bc2fb337","shorter","second cervical arch","","","shorter","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","","","","","","",""
"Anderson_2007.xml_67395c04-1bd3-4fe1-a794-335d8e430993.xml","u67395c04-1bd3-4fe1-a794-335d8e430993","u6f2dc165-161f-4f18-9ea8-5bef05131bf6","only ventral","lacrimal","lacrimal bone","UBERON:0001680","ventral only","","","","","","","","","","","","",""
"Anderson_2007.xml_67395c04-1bd3-4fe1-a794-335d8e430993.xml","u67395c04-1bd3-4fe1-a794-335d8e430993","u6f2dc165-161f-4f18-9ea8-5bef05131bf6","only ventral","orbital process","","","ventral only","","","","","","","","","","","","",""
"Anderson_2007.xml_67395c04-1bd3-4fe1-a794-335d8e430993.xml","u67395c04-1bd3-4fe1-a794-335d8e430993","b538b8e5-d7ca-4792-b3c3-f310bae67453","dorsal and ventral","lacrimal","lacrimal bone","UBERON:0001680","dorsal","dorsal to","PATO:0001233","","","","","","","","","","",""
"Anderson_2007.xml_67395c04-1bd3-4fe1-a794-335d8e430993.xml","u67395c04-1bd3-4fe1-a794-335d8e430993","b538b8e5-d7ca-4792-b3c3-f310bae67453","dorsal and ventral","lacrimal","lacrimal bone","UBERON:0001680","ventral","","","","","","","","","","","","",""
"Anderson_2007.xml_67395c04-1bd3-4fe1-a794-335d8e430993.xml","u67395c04-1bd3-4fe1-a794-335d8e430993","b538b8e5-d7ca-4792-b3c3-f310bae67453","dorsal and ventral","orbital process","","","dorsal","dorsal to","PATO:0001233","","","","","","","","","","",""
"Anderson_2007.xml_67395c04-1bd3-4fe1-a794-335d8e430993.xml","u67395c04-1bd3-4fe1-a794-335d8e430993","b538b8e5-d7ca-4792-b3c3-f310bae67453","dorsal and ventral","orbital process","","","ventral","","","","","","","","","","","","",""
"Anderson_2007.xml_67395c04-1bd3-4fe1-a794-335d8e430993.xml","u67395c04-1bd3-4fe1-a794-335d8e430993","e60a443e-f41a-4f98-b337-f48bdf1d6d9a","neither present","neither","","","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_6768cbf3-7bc1-44df-b63a-90bc808025e7.xml","u6768cbf3-7bc1-44df-b63a-90bc808025e7","u375bc769-0c12-4e90-8cda-c4220d80645c","absent","tooth","calcareous tooth","UBERON:0001091","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_6768cbf3-7bc1-44df-b63a-90bc808025e7.xml","u6768cbf3-7bc1-44df-b63a-90bc808025e7","f473887f-87a0-40d6-a4da-9ce515e16514","present","tooth","calcareous tooth","UBERON:0001091","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_679b96fb-2d04-46f3-a157-c692d6f549a4.xml","u679b96fb-2d04-46f3-a157-c692d6f549a4","u04d213e3-9272-40c0-aa6b-5ce9fd1c9f78","3","sacral","sacrum","UBERON:0003690","3","count","PATO:0000070","","","","","","","","","","","3"
"Anderson_2007.xml_679b96fb-2d04-46f3-a157-c692d6f549a4.xml","u679b96fb-2d04-46f3-a157-c692d6f549a4","u4a70f44c-c08d-42e6-bf4a-87424aa7bfef","2","sacral","sacrum","UBERON:0003690","2","count","PATO:0000070","","","","","","","","","","","2"
"Anderson_2007.xml_679b96fb-2d04-46f3-a157-c692d6f549a4.xml","u679b96fb-2d04-46f3-a157-c692d6f549a4","e5b7ce76-4480-42fd-8166-126f01f89ab4","1","sacral","sacrum","UBERON:0003690","1","count","PATO:0000070","","","","","","","","","","","1"
"Anderson_2007.xml_69fe1095-e6d0-4014-b929-5ab72e2f34d5.xml","u69fe1095-e6d0-4014-b929-5ab72e2f34d5","u48293e70-2d80-42bf-ac60-1145ebe1f2b2","loose","basicranial articulation","articulation","UBERON:0004905","loose","loose","PATO:0001802","","","","","","","","","","",""
"Anderson_2007.xml_69fe1095-e6d0-4014-b929-5ab72e2f34d5.xml","u69fe1095-e6d0-4014-b929-5ab72e2f34d5","be1a44f5-dba6-4d93-a697-16af98cc28a2","sutured of fused","basicranial articulation","articulation","UBERON:0004905","sutured","","","","","","","","","","","","",""
"Anderson_2007.xml_69fe1095-e6d0-4014-b929-5ab72e2f34d5.xml","u69fe1095-e6d0-4014-b929-5ab72e2f34d5","be1a44f5-dba6-4d93-a697-16af98cc28a2","sutured of fused","basicranial articulation","articulation","UBERON:0004905","fused","fused with","PATO:0000642","","","","","","","","","","",""
"Anderson_2007.xml_6e32d20f-c2f5-44a7-8357-5886995db0b7.xml","u6e32d20f-c2f5-44a7-8357-5886995db0b7","u1e2d36d7-a6ba-42cf-a8a7-f0d35aa6e221","present","squamosal","squamous part of temporal bone","UBERON:0001695","present","present","PATO:0000467","","","","","base,tabular horn",",horn",",UBERON:0006967","tabular horn","horn","UBERON:0006967",""
"Anderson_2007.xml_6e32d20f-c2f5-44a7-8357-5886995db0b7.xml","u6e32d20f-c2f5-44a7-8357-5886995db0b7","u1e2d36d7-a6ba-42cf-a8a7-f0d35aa6e221","present","base","","","present","present","PATO:0000467","","","","","","","","tabular horn","","",""
"Anderson_2007.xml_6e32d20f-c2f5-44a7-8357-5886995db0b7.xml","u6e32d20f-c2f5-44a7-8357-5886995db0b7","u1e2d36d7-a6ba-42cf-a8a7-f0d35aa6e221","present","tabular horn","horn","UBERON:0006967","present","present","PATO:0000467","","","","","","","","tabular horn","tabular bone,horn","UBERON:0011631,UBERON:0006967",""
"Anderson_2007.xml_6e32d20f-c2f5-44a7-8357-5886995db0b7.xml","u6e32d20f-c2f5-44a7-8357-5886995db0b7","a885670c-5a8e-43d3-8d5c-bb9d8fe3a223","absent","squamosal","squamous part of temporal bone","UBERON:0001695","absent","absent","PATO:0000462","","","","","base,tabular horn",",horn",",UBERON:0006967","tabular horn","horn","UBERON:0006967",""
"Anderson_2007.xml_6e32d20f-c2f5-44a7-8357-5886995db0b7.xml","u6e32d20f-c2f5-44a7-8357-5886995db0b7","a885670c-5a8e-43d3-8d5c-bb9d8fe3a223","absent","base","","","absent","absent","PATO:0000462","","","","","","","","tabular horn","","",""
"Anderson_2007.xml_6e32d20f-c2f5-44a7-8357-5886995db0b7.xml","u6e32d20f-c2f5-44a7-8357-5886995db0b7","a885670c-5a8e-43d3-8d5c-bb9d8fe3a223","absent","tabular horn","horn","UBERON:0006967","absent","absent","PATO:0000462","","","","","","","","tabular horn","tabular bone,horn","UBERON:0011631,UBERON:0006967",""
"Anderson_2007.xml_6f74c1c2-de32-4adc-bb58-08f542591c27.xml","u6f74c1c2-de32-4adc-bb58-08f542591c27","u630522de-2890-44b2-8866-c66c822da2d4","present","lep","","","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_6f74c1c2-de32-4adc-bb58-08f542591c27.xml","u6f74c1c2-de32-4adc-bb58-08f542591c27","u6be6cbc3-7dd1-4884-a049-f884288e7bf2","absent","lep","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_709e9a71-5069-401f-a2d8-8cb6c962fd25.xml","u709e9a71-5069-401f-a2d8-8cb6c962fd25","u18929c92-1963-4236-899f-343b25be8d59","perforated stem","stem","","","perforated","","","","","","","","","","","","",""
"Anderson_2007.xml_709e9a71-5069-401f-a2d8-8cb6c962fd25.xml","u709e9a71-5069-401f-a2d8-8cb6c962fd25","u5e1d0b62-431c-4e11-8b45-ca05be27a16e","imperforate stem","stem","","","imperforate","imperforate","PATO:0001821","","","","","","","","","","",""
"Anderson_2007.xml_709e9a71-5069-401f-a2d8-8cb6c962fd25.xml","u709e9a71-5069-401f-a2d8-8cb6c962fd25","bdea0dc5-df9a-4520-bd6b-6e408962209d","no stem","stem","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_7112b43c-d83c-42c9-8758-10816739386d.xml","u7112b43c-d83c-42c9-8758-10816739386d","u0ee12465-0661-4e4e-b205-7a604ec265ed","2","coronoid","coronoid bone","UBERON:0011598","2","count","PATO:0000070","","","","","","","","","","","2"
"Anderson_2007.xml_7112b43c-d83c-42c9-8758-10816739386d.xml","u7112b43c-d83c-42c9-8758-10816739386d","u6a0a013d-af56-4b15-b4f4-44b7a3df0176","3","coronoid","coronoid bone","UBERON:0011598","3","count","PATO:0000070","","","","","","","","","","","3"
"Anderson_2007.xml_7112b43c-d83c-42c9-8758-10816739386d.xml","u7112b43c-d83c-42c9-8758-10816739386d","c0b89d6e-1597-47ec-a407-4181e7b64187","1","coronoid","coronoid bone","UBERON:0011598","1","count","PATO:0000070","","","","","","","","","","","1"
"Anderson_2007.xml_7112b43c-d83c-42c9-8758-10816739386d.xml","u7112b43c-d83c-42c9-8758-10816739386d","f892d727-2c90-4c71-980d-dc17f1bf6519","0","coronoid","coronoid bone","UBERON:0011598","0","count","PATO:0000070","","","","","","","","","","","0"
"Anderson_2007.xml_73a891db-16f1-423b-bdd9-f17a57ee6987.xml","u73a891db-16f1-423b-bdd9-f17a57ee6987","u554caba6-8d2d-4a32-99a4-5cf7f3befd84","through exoccipital","jugular foramen","jugular foramen","UBERON:0005456","through","","","","","","","exoccipital","exoccipital bone","UBERON:0001693","","","",""
"Anderson_2007.xml_744939a3-c458-4980-a45a-cf6416161e45.xml","u744939a3-c458-4980-a45a-cf6416161e45","a5dc974d-439c-494d-ad13-ce595c513ec0","long","dentary","dentary","UBERON:0004742","long","size","PATO:0000117","","","","","","","","","","",""
"Anderson_2007.xml_744939a3-c458-4980-a45a-cf6416161e45.xml","u744939a3-c458-4980-a45a-cf6416161e45","fc794322-2772-4cb6-8e88-a3b544bde732","short","dentary","dentary","UBERON:0004742","short","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","","","","","","",""
"Anderson_2007.xml_74ebca77-8aea-4110-9c3f-ff9352b48b52.xml","u74ebca77-8aea-4110-9c3f-ff9352b48b52","u2b258e6d-749b-4c69-a11d-47c35d61ecff","double","occipital condyle","occipital condyle","UBERON:0006811","double","","","","","","","","","","","","",""
"Anderson_2007.xml_74ebca77-8aea-4110-9c3f-ff9352b48b52.xml","u74ebca77-8aea-4110-9c3f-ff9352b48b52","d4d5b413-bfd3-4dbf-b6c9-2ecd0b884572","single","occipital condyle","occipital condyle","UBERON:0006811","single","","","","","","","","","","","","",""
"Anderson_2007.xml_75ec65be-9041-49b3-9e00-86c779418efa.xml","u75ec65be-9041-49b3-9e00-86c779418efa","u126f13dd-ef43-4ff4-a6bf-048edf0c678c","absent","internarial vacuity","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_75ec65be-9041-49b3-9e00-86c779418efa.xml","u75ec65be-9041-49b3-9e00-86c779418efa","cf056597-c1d6-46b9-bdaf-7e3b86651a59","present","internarial vacuity","","","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_762ae42d-04f5-40e3-8839-15bce8a14f1d.xml","u762ae42d-04f5-40e3-8839-15bce8a14f1d","u1f07d402-c6e7-47c4-ab69-5169f57897fe","2 or more","Meckelian fossae","bone fossa","UBERON:0004704","2 or more","count","PATO:0000070","","","","","","","","","","","2 or more"
"Anderson_2007.xml_762ae42d-04f5-40e3-8839-15bce8a14f1d.xml","u762ae42d-04f5-40e3-8839-15bce8a14f1d","a4072ac7-dd02-4f13-8772-e4802a10eb3b","0","Meckelian fossae","bone fossa","UBERON:0004704","0","count","PATO:0000070","","","","","","","","","","","0"
"Anderson_2007.xml_762ae42d-04f5-40e3-8839-15bce8a14f1d.xml","u762ae42d-04f5-40e3-8839-15bce8a14f1d","e95f1e86-f978-4549-bb34-04dac7f949cc","1","Meckelian fossae","bone fossa","UBERON:0004704","1","count","PATO:0000070","","","","","","","","","","","1"
"Anderson_2007.xml_78077362-d224-4f82-8e5d-47cda1ed8d68.xml","u78077362-d224-4f82-8e5d-47cda1ed8d68","u208d6a5b-2ac1-49ac-b24c-22104e8c4701","present","maxilla","maxilla","UBERON:0002397","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_78077362-d224-4f82-8e5d-47cda1ed8d68.xml","u78077362-d224-4f82-8e5d-47cda1ed8d68","u208d6a5b-2ac1-49ac-b24c-22104e8c4701","present","external naris","external naris","UBERON:0005928","present","present","PATO:0000467","","","","","","","","","","",""
"Anderson_2007.xml_78077362-d224-4f82-8e5d-47cda1ed8d68.xml","u78077362-d224-4f82-8e5d-47cda1ed8d68","u441b8272-b121-4102-9972-1b05e1ee2978","absent","maxilla","maxilla","UBERON:0002397","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_78077362-d224-4f82-8e5d-47cda1ed8d68.xml","u78077362-d224-4f82-8e5d-47cda1ed8d68","u441b8272-b121-4102-9972-1b05e1ee2978","absent","external naris","external naris","UBERON:0005928","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_7aaff1e5-e739-4a04-bce1-6ce3b7b82f3f.xml","u7aaff1e5-e739-4a04-bce1-6ce3b7b82f3f","a586f50c-523b-49e9-9c82-311b6eb564ba","middle of tooth row","Angular anterior","anterior side","BSPO:0000055","middle","","","","","","","tooth row","tooth row","UBERON:0009678","","","",""
"Anderson_2007.xml_7b80c52e-a209-4775-838f-55b62352778c.xml","u7b80c52e-a209-4775-838f-55b62352778c","u65e2a93b-7aac-4520-9d08-c6d72c552c69","absent","parietal-postorbital","","","absent","absent","PATO:0000462","","","","","","","","","","",""
"Anderson_2007.xml_7b80c52e-a209-4775-838f-55b62352778c.xml","u7b80c52e-a209-4775-838f-55b62352778c","b7f364c5-8cfd-4787-833a-dbafaa3f97b7","present","parietal-postorbital","","","present","present","PATO:0000467","","","","","","","","","","",""
