"id","source","characterID","stateID","description","entity","entitylabel","entityid","quality","qualitylabel","qualityid","qualitynegated","qualitynegatedlabel","qnparentlabel","qnparentid","qualitymodifier","qualitymodifierlabel","qualitymodifierid","entitylocator","entitylocatorlabel","entitylocatorid","countt","CharDescrip"
282,"Anderson_2007.xml_7b80c52e-a209-4775-838f-55b62352778c.xml","7b80c52e-a209-4775-838f-55b62352778c","65e2a93b-7aac-4520-9d08-c6d72c552c69","absent","parietal-postorbital","","","absent","absent","PATO:0000462","","","","","","","","","","","","Parietal-postorbital contact"
283,"Anderson_2007.xml_7b80c52e-a209-4775-838f-55b62352778c.xml","7b80c52e-a209-4775-838f-55b62352778c","b7f364c5-8cfd-4787-833a-dbafaa3f97b7","present","parietal-postorbital","","","present","present","PATO:0000467","","","","","","","","","","","","Parietal-postorbital contact"
284,"Anderson_2007.xml_7bd172f8-1ed6-48ef-a478-42f40ece24e1.xml","7bd172f8-1ed6-48ef-a478-42f40ece24e1","53e972ea-e214-4d57-940e-a177fb9d4b95","present","splenial","splenial","http://purl.obolibrary.org/obo/UBERON:3000573","present","present","PATO:0000467","","","","","","","","","","","","Splenial exposed laterally"
285,"Anderson_2007.xml_7bd172f8-1ed6-48ef-a478-42f40ece24e1.xml","7bd172f8-1ed6-48ef-a478-42f40ece24e1","b137d321-6fe0-4afc-b04e-a58449c639fb","absent","splenial","splenial","http://purl.obolibrary.org/obo/UBERON:3000573","absent","absent","PATO:0000462","","","","","","","","","","","","Splenial exposed laterally"
286,"Anderson_2007.xml_7c15249b-2e3b-4bac-8412-185aa1690aa1.xml","7c15249b-2e3b-4bac-8412-185aa1690aa1","26660827-55ac-4f3e-aedf-75ad5ce5feb2","0.7","humerus/radius","humerus","http://purl.obolibrary.org/obo/UBERON:0000976","0.7","count","PATO:0000070","","","","","","","","","","","0.7","Humerus/radius ratio"
287,"Anderson_2007.xml_7c15249b-2e3b-4bac-8412-185aa1690aa1.xml","7c15249b-2e3b-4bac-8412-185aa1690aa1","5455935a-5cf5-4bac-938e-cd4266406243","< 0.5","humerus/radius","humerus","http://purl.obolibrary.org/obo/UBERON:0000976","0.5","count","PATO:0000070","","","","","","","","","","","0.5","Humerus/radius ratio"
288,"Anderson_2007.xml_7c15249b-2e3b-4bac-8412-185aa1690aa1.xml","7c15249b-2e3b-4bac-8412-185aa1690aa1","c6be5caa-f48c-48ec-b017-9274e864aa34","0.5 - 0.7","humerus/radius","humerus","http://purl.obolibrary.org/obo/UBERON:0000976","0.5-0.7","count","PATO:0000070","","","","","","","","","","","0.5-0.7","Humerus/radius ratio"
289,"Anderson_2007.xml_7cfe7b6a-17f8-4246-a4ac-35d3bcf53c79.xml","7cfe7b6a-17f8-4246-a4ac-35d3bcf53c79","34edf726-3e05-4f42-8b1f-b2eb92b7e329","angular","ventral border","ventral region","BSPO:0000084","angular","angular","PATO:0001977","","","","","","","","meckels fossa","","","","Ventral border of Meckel's fossa"
290,"Anderson_2007.xml_7cfe7b6a-17f8-4246-a4ac-35d3bcf53c79.xml","7cfe7b6a-17f8-4246-a4ac-35d3bcf53c79","34edf726-3e05-4f42-8b1f-b2eb92b7e329","angular","meckels fossa","bone fossa","http://purl.obolibrary.org/obo/UBERON:0004704","angular","angular","PATO:0001977","","","","","","","","meckels fossa",",bone fossa",",http://purl.obolibrary.org/obo/UBERON:0004704","","Ventral border of Meckel's fossa"
291,"Anderson_2007.xml_8005ce9f-c6c4-451f-84a7-39448955ec13.xml","8005ce9f-c6c4-451f-84a7-39448955ec13","8b718374-4208-48de-9dbb-c9631ddd9d32","present","supratympanic shelf","process","VAO:0000180","present","present","PATO:0000467","","","","","","","","","","","","Supratympanic shelf"
292,"Anderson_2007.xml_8005ce9f-c6c4-451f-84a7-39448955ec13.xml","8005ce9f-c6c4-451f-84a7-39448955ec13","fbbf2dae-be35-406c-95ee-b2c0d50babb8","absent","supratympanic shelf","process","VAO:0000180","absent","absent","PATO:0000462","","","","","","","","","","","","Supratympanic shelf"
293,"Anderson_2007.xml_80428168-7aa2-4be2-b516-f40d9796b798.xml","80428168-7aa2-4be2-b516-f40d9796b798","bafdb516-9d00-4110-bce4-48a1a727cc4d","present","lacrimal-jugal","","","present","present","PATO:0000467","","","","","","","","","","","","Lacrimal-jugal contact"
294,"Anderson_2007.xml_80428168-7aa2-4be2-b516-f40d9796b798.xml","80428168-7aa2-4be2-b516-f40d9796b798","d81f6fd4-7447-4a4d-8be9-79a7ae304d6d","absent","lacrimal-jugal","","","absent","absent","PATO:0000462","","","","","","","","","","","","Lacrimal-jugal contact"
295,"Anderson_2007.xml_82553fe2-db4d-4b61-a62c-22577de90924.xml","82553fe2-db4d-4b61-a62c-22577de90924","0bd3ab2c-39e5-4207-a60a-73c54ce741a3","straight","retroarticular process","retroarticular process","http://purl.obolibrary.org/obo/UBERON:3000543","straight","straight","PATO:0002180","","","","","","","","","","","","Retroarticular process"
296,"Anderson_2007.xml_82553fe2-db4d-4b61-a62c-22577de90924.xml","82553fe2-db4d-4b61-a62c-22577de90924","23efd3da-78b2-46b9-844a-63fedef96a9a","hooked","retroarticular process","retroarticular process","http://purl.obolibrary.org/obo/UBERON:3000543","hooked","falciform","PATO:0002215","","","","","","","","","","","","Retroarticular process"
297,"Anderson_2007.xml_85712204-456c-4d18-ad8d-a4f2c9aabbe3.xml","85712204-456c-4d18-ad8d-a4f2c9aabbe3","733af366-7344-4d51-9710-1eec8307b564","smaller than marginals","palatal tooth","palatal tooth","http://purl.obolibrary.org/obo/UBERON:0012070","smaller","decreased size","PATO:0000587","","","","","marginal","","","","","","","Palatal teeth"
298,"Anderson_2007.xml_85712204-456c-4d18-ad8d-a4f2c9aabbe3.xml","85712204-456c-4d18-ad8d-a4f2c9aabbe3","a6a0c0ff-637e-463e-ae9a-da310f7e9e5e","larger than marginals","palatal tooth","palatal tooth","http://purl.obolibrary.org/obo/UBERON:0012070","larger","increased size","PATO:0000586","","","","","marginal","","","","","","","Palatal teeth"
299,"Anderson_2007.xml_85712204-456c-4d18-ad8d-a4f2c9aabbe3.xml","85712204-456c-4d18-ad8d-a4f2c9aabbe3","ae84ad0b-0e5a-436d-9aef-609a92199a7a","equal to marginals","palatal tooth","palatal tooth","http://purl.obolibrary.org/obo/UBERON:0012070","equal to","size","PATO:0000117","","","","","marginal","","","","","","","Palatal teeth"
300,"Anderson_2007.xml_864af025-1ed3-4d69-b4a5-945f4b7c0398.xml","864af025-1ed3-4d69-b4a5-945f4b7c0398","32bfc3d0-ff69-476c-b01a-be3ce9a318e0","loosely articulated","atlas","cervical vertebra 1","http://purl.obolibrary.org/obo/UBERON:0001092","articulated [loosely]","","","","","","","","","","","","","","Atlas neural arch"
301,"Anderson_2007.xml_864af025-1ed3-4d69-b4a5-945f4b7c0398.xml","864af025-1ed3-4d69-b4a5-945f4b7c0398","32bfc3d0-ff69-476c-b01a-be3ce9a318e0","loosely articulated","neural arch","neural arch","http://purl.obolibrary.org/obo/UBERON:0003861","articulated [loosely]","","","","","","","","","","","","","","Atlas neural arch"
302,"Anderson_2007.xml_864af025-1ed3-4d69-b4a5-945f4b7c0398.xml","864af025-1ed3-4d69-b4a5-945f4b7c0398","76c3e717-da48-4024-8039-6c2aa43a9353","sutured to centrum","atlas","cervical vertebra 1","http://purl.obolibrary.org/obo/UBERON:0001092","sutured","","","","","","","","","","","","","","Atlas neural arch"
303,"Anderson_2007.xml_864af025-1ed3-4d69-b4a5-945f4b7c0398.xml","864af025-1ed3-4d69-b4a5-945f4b7c0398","76c3e717-da48-4024-8039-6c2aa43a9353","sutured to centrum","neural arch","neural arch","http://purl.obolibrary.org/obo/UBERON:0003861","sutured","","","","","","","","","","","","","","Atlas neural arch"
304,"Anderson_2007.xml_864af025-1ed3-4d69-b4a5-945f4b7c0398.xml","864af025-1ed3-4d69-b4a5-945f4b7c0398","e97a7884-4966-4598-be86-e7297e51454c","fused to centrum","atlas","cervical vertebra 1","http://purl.obolibrary.org/obo/UBERON:0001092","fused","fused with","PATO:0000642","","","","","","","","","","","","Atlas neural arch"
305,"Anderson_2007.xml_864af025-1ed3-4d69-b4a5-945f4b7c0398.xml","864af025-1ed3-4d69-b4a5-945f4b7c0398","e97a7884-4966-4598-be86-e7297e51454c","fused to centrum","neural arch","neural arch","http://purl.obolibrary.org/obo/UBERON:0003861","fused","fused with","PATO:0000642","","","","","","","","","","","","Atlas neural arch"
306,"Anderson_2007.xml_87e69c8e-55af-481a-b388-cd75a6d004e9.xml","87e69c8e-55af-481a-b388-cd75a6d004e9","4bd1b125-dc90-4151-ba35-ca3dcce28212","laterally broad and sculpted","dorsal neural spine","spinous process of vertebra","http://purl.obolibrary.org/obo/UBERON:0001076","broad [laterally]","broad","PATO:0002359","","","","","","","","","","","","Dorsal neural spine"
307,"Anderson_2007.xml_87e69c8e-55af-481a-b388-cd75a6d004e9.xml","87e69c8e-55af-481a-b388-cd75a6d004e9","4bd1b125-dc90-4151-ba35-ca3dcce28212","laterally broad and sculpted","dorsal neural spine","spinous process of vertebra","http://purl.obolibrary.org/obo/UBERON:0001076","sculpted","","","","","","","","","","","","","","Dorsal neural spine"
308,"Anderson_2007.xml_87e69c8e-55af-481a-b388-cd75a6d004e9.xml","87e69c8e-55af-481a-b388-cd75a6d004e9","c1a27b47-782d-454e-a7d8-f802201f1d6f","narrow and smooth","dorsal neural spine","spinous process of vertebra","http://purl.obolibrary.org/obo/UBERON:0001076","narrow","decreased width","PATO:0000599","","","","","","","","","","","","Dorsal neural spine"
309,"Anderson_2007.xml_87e69c8e-55af-481a-b388-cd75a6d004e9.xml","87e69c8e-55af-481a-b388-cd75a6d004e9","c1a27b47-782d-454e-a7d8-f802201f1d6f","narrow and smooth","dorsal neural spine","spinous process of vertebra","http://purl.obolibrary.org/obo/UBERON:0001076","smooth","smooth","PATO:0000701","","","","","","","","","","","","Dorsal neural spine"
310,"Anderson_2007.xml_8800723e-f253-4482-981d-3b0175fe46cd.xml","8800723e-f253-4482-981d-3b0175fe46cd","7fbd6200-f9ab-4e64-b869-977133b9809b","loosely articulated","opisthotic","opisthotic","http://purl.obolibrary.org/obo/UBERON:0010910","articulated [loosely]","","","","","","","skull roof","dermatocranium","http://purl.obolibrary.org/obo/UBERON:0003113","","","","","Opisthotic connection to skull roof"
311,"Anderson_2007.xml_8800723e-f253-4482-981d-3b0175fe46cd.xml","8800723e-f253-4482-981d-3b0175fe46cd","7fbd6200-f9ab-4e64-b869-977133b9809b","loosely articulated","skull roof","dermatocranium","http://purl.obolibrary.org/obo/UBERON:0003113","articulated [loosely]","","","","","","","","","","","","","","Opisthotic connection to skull roof"
312,"Anderson_2007.xml_8800723e-f253-4482-981d-3b0175fe46cd.xml","8800723e-f253-4482-981d-3b0175fe46cd","80aaa763-1123-4e22-8f4a-6c7139b98646","strongly integrated","opisthotic","opisthotic","http://purl.obolibrary.org/obo/UBERON:0010910","integrated [strongly]","","","","","","","skull roof","dermatocranium","http://purl.obolibrary.org/obo/UBERON:0003113","","","","","Opisthotic connection to skull roof"
313,"Anderson_2007.xml_8800723e-f253-4482-981d-3b0175fe46cd.xml","8800723e-f253-4482-981d-3b0175fe46cd","80aaa763-1123-4e22-8f4a-6c7139b98646","strongly integrated","skull roof","dermatocranium","http://purl.obolibrary.org/obo/UBERON:0003113","integrated [strongly]","","","","","","","","","","","","","","Opisthotic connection to skull roof"
314,"Anderson_2007.xml_8982c1a6-889a-46a5-a629-5b0ff211ef0e.xml","8982c1a6-889a-46a5-a629-5b0ff211ef0e","4f19ab00-5e4d-42a4-968a-c55b31c65ee1","open","otic notch","","","open","open","PATO:0000610","","","","","","","","","","","","Otic notch posterior margin"
315,"Anderson_2007.xml_8982c1a6-889a-46a5-a629-5b0ff211ef0e.xml","8982c1a6-889a-46a5-a629-5b0ff211ef0e","4f19ab00-5e4d-42a4-968a-c55b31c65ee1","open","posterior margin","posterior margin","BSPO:0000672","open","open","PATO:0000610","","","","","","","","","","","","Otic notch posterior margin"
316,"Anderson_2007.xml_8982c1a6-889a-46a5-a629-5b0ff211ef0e.xml","8982c1a6-889a-46a5-a629-5b0ff211ef0e","b0f8e11d-0cab-46b5-96ff-70675af1a4e4","closed","otic notch","","","closed","closed","PATO:0000608","","","","","","","","","","","","Otic notch posterior margin"
317,"Anderson_2007.xml_8982c1a6-889a-46a5-a629-5b0ff211ef0e.xml","8982c1a6-889a-46a5-a629-5b0ff211ef0e","b0f8e11d-0cab-46b5-96ff-70675af1a4e4","closed","posterior margin","posterior margin","BSPO:0000672","closed","closed","PATO:0000608","","","","","","","","","","","","Otic notch posterior margin"
318,"Anderson_2007.xml_8a71942f-03bc-4e4e-8841-e40edef1fa55.xml","8a71942f-03bc-4e4e-8841-e40edef1fa55","0c0ae6c4-749f-4688-8651-6d0228d3028b","absent","flange","process","VAO:0000180","absent","absent","PATO:0000462","","","","","","","","squamosal","squamous part of temporal bone","http://purl.obolibrary.org/obo/UBERON:0001695","","Quadrate-internal flange of squamosal"
319,"Anderson_2007.xml_8a71942f-03bc-4e4e-8841-e40edef1fa55.xml","8a71942f-03bc-4e4e-8841-e40edef1fa55","0c0ae6c4-749f-4688-8651-6d0228d3028b","absent","squamosal","squamous part of temporal bone","http://purl.obolibrary.org/obo/UBERON:0001695","absent","absent","PATO:0000462","","","","","","","","squamosal","squamous part of temporal bone","http://purl.obolibrary.org/obo/UBERON:0001695","","Quadrate-internal flange of squamosal"
320,"Anderson_2007.xml_8a71942f-03bc-4e4e-8841-e40edef1fa55.xml","8a71942f-03bc-4e4e-8841-e40edef1fa55","f0f84c35-2c28-43e6-a9f3-53ed7ff13223","present","flange","process","VAO:0000180","present","present","PATO:0000467","","","","","","","","squamosal","squamous part of temporal bone","http://purl.obolibrary.org/obo/UBERON:0001695","","Quadrate-internal flange of squamosal"
321,"Anderson_2007.xml_8a71942f-03bc-4e4e-8841-e40edef1fa55.xml","8a71942f-03bc-4e4e-8841-e40edef1fa55","f0f84c35-2c28-43e6-a9f3-53ed7ff13223","present","squamosal","squamous part of temporal bone","http://purl.obolibrary.org/obo/UBERON:0001695","present","present","PATO:0000467","","","","","","","","squamosal","squamous part of temporal bone","http://purl.obolibrary.org/obo/UBERON:0001695","","Quadrate-internal flange of squamosal"
322,"Anderson_2007.xml_8abd8941-7ae1-4697-be1d-525162577e81.xml","8abd8941-7ae1-4697-be1d-525162577e81","3a53f0e0-a590-4422-91f3-b3d59eb111da","round","footplate","stapes base","http://purl.obolibrary.org/obo/UBERON:0002496","round","circular","PATO:0000411","","","","","","","","stapes","","","","Footplate of stapes"
323,"Anderson_2007.xml_8abd8941-7ae1-4697-be1d-525162577e81.xml","8abd8941-7ae1-4697-be1d-525162577e81","3a53f0e0-a590-4422-91f3-b3d59eb111da","round","stapes","stapes","http://purl.obolibrary.org/obo/UBERON:0001687","round","circular","PATO:0000411","","","","","","","","stapes","stapes","http://purl.obolibrary.org/obo/UBERON:0001687","","Footplate of stapes"
324,"Anderson_2007.xml_8abd8941-7ae1-4697-be1d-525162577e81.xml","8abd8941-7ae1-4697-be1d-525162577e81","853c45a5-1d9b-42b0-b69a-5a03e81b0e5a","oval","footplate","stapes base","http://purl.obolibrary.org/obo/UBERON:0002496","oval","ovate;elliptic","PATO:0001891;PATO:0000947","","","","","","","","stapes","","","","Footplate of stapes"
325,"Anderson_2007.xml_8abd8941-7ae1-4697-be1d-525162577e81.xml","8abd8941-7ae1-4697-be1d-525162577e81","853c45a5-1d9b-42b0-b69a-5a03e81b0e5a","oval","stapes","stapes","http://purl.obolibrary.org/obo/UBERON:0001687","oval","ovate;elliptic","PATO:0001891;PATO:0000947","","","","","","","","stapes","stapes","http://purl.obolibrary.org/obo/UBERON:0001687","","Footplate of stapes"
326,"Anderson_2007.xml_8c1955c3-315d-40f5-bb20-c51ecb07a165.xml","8c1955c3-315d-40f5-bb20-c51ecb07a165","b6205fc0-8cdc-4e69-b376-ea11543382b2","present","denticle","palatine","http://purl.obolibrary.org/obo/UBERON:2002158","present","present","PATO:0000467","","","","","","","","palatine","","","","Denticles on palatines"
327,"Anderson_2007.xml_8c1955c3-315d-40f5-bb20-c51ecb07a165.xml","8c1955c3-315d-40f5-bb20-c51ecb07a165","b6205fc0-8cdc-4e69-b376-ea11543382b2","present","palatine","palatine","http://purl.obolibrary.org/obo/UBERON:2002158","present","present","PATO:0000467","","","","","","","","palatine","palatine","http://purl.obolibrary.org/obo/UBERON:2002158","","Denticles on palatines"
328,"Anderson_2007.xml_8c1955c3-315d-40f5-bb20-c51ecb07a165.xml","8c1955c3-315d-40f5-bb20-c51ecb07a165","f71899d4-75aa-4571-b378-a5cd338dd253","absent","denticle","palatine","http://purl.obolibrary.org/obo/UBERON:2002158","absent","absent","PATO:0000462","","","","","","","","palatine","","","","Denticles on palatines"
329,"Anderson_2007.xml_8c1955c3-315d-40f5-bb20-c51ecb07a165.xml","8c1955c3-315d-40f5-bb20-c51ecb07a165","f71899d4-75aa-4571-b378-a5cd338dd253","absent","palatine","palatine","http://purl.obolibrary.org/obo/UBERON:2002158","absent","absent","PATO:0000462","","","","","","","","palatine","palatine","http://purl.obolibrary.org/obo/UBERON:2002158","","Denticles on palatines"
330,"Anderson_2007.xml_8c8c689d-463a-44ce-b604-37345e5bb2c9.xml","8c8c689d-463a-44ce-b604-37345e5bb2c9","3ca3a6ce-0c7e-41e9-adaf-95d0953a23e2","short","femur","femur","http://purl.obolibrary.org/obo/UBERON:0000981","short","decreased length;decreased height","PATO:0000574;PATO:0000569","","","","","","","","","","","","Femur"
331,"Anderson_2007.xml_8c8c689d-463a-44ce-b604-37345e5bb2c9.xml","8c8c689d-463a-44ce-b604-37345e5bb2c9","c3339946-c6e9-4917-933f-c049f29a77c8","long","femur","femur","http://purl.obolibrary.org/obo/UBERON:0000981","long","size","PATO:0000117","","","","","","","","","","","","Femur"
332,"Anderson_2007.xml_907e1c71-591b-491c-a0e5-f8c7ef275933.xml","907e1c71-591b-491c-a0e5-f8c7ef275933","1e83ef32-1197-437f-906e-3ea2225183c3","present","jugal-postorbital interfingered process","process","VAO:0000180","present","present","PATO:0000467","","","","","","","","","","","","Jugal-postorbital interfingered processes"
333,"Anderson_2007.xml_907e1c71-591b-491c-a0e5-f8c7ef275933.xml","907e1c71-591b-491c-a0e5-f8c7ef275933","d6839b62-e612-4514-8b9b-eb9a3c4ea3df","absent","jugal-postorbital interfingered process","process","VAO:0000180","absent","absent","PATO:0000462","","","","","","","","","","","","Jugal-postorbital interfingered processes"
334,"Anderson_2007.xml_90900042-5f7e-468c-8378-a6a36725afce.xml","90900042-5f7e-468c-8378-a6a36725afce","422774d8-a3bc-4628-99ee-4a419da7230e","present","supraglenoid foramen","anatomical conduit;cranial conduit","http://purl.obolibrary.org/obo/UBERON:0004111;http://purl.obolibrary.org/obo/UBERON:0005744","present","present","PATO:0000467","","","","","","","","","","","","Supraglenoid foramen"
335,"Anderson_2007.xml_90900042-5f7e-468c-8378-a6a36725afce.xml","90900042-5f7e-468c-8378-a6a36725afce","774ace10-796e-48d2-91dc-d4ba1900faf3","absent","supraglenoid foramen","anatomical conduit;cranial conduit","http://purl.obolibrary.org/obo/UBERON:0004111;http://purl.obolibrary.org/obo/UBERON:0005744","absent","absent","PATO:0000462","","","","","","","","","","","","Supraglenoid foramen"
336,"Anderson_2007.xml_9257a2ae-20f5-4307-94e5-b53b9ae668d8.xml","9257a2ae-20f5-4307-94e5-b53b9ae668d8","3c06d7df-9baf-4cf6-9078-f259a58d75ec","absent","palatal tooth","palatal tooth","http://purl.obolibrary.org/obo/UBERON:0012070","absent","absent","PATO:0000462","","","","","","","","","","","","Palatal teeth"
337,"Anderson_2007.xml_9257a2ae-20f5-4307-94e5-b53b9ae668d8.xml","9257a2ae-20f5-4307-94e5-b53b9ae668d8","81708f6b-6d4b-4722-897e-e06b5d23e50f","present","palatal tooth","palatal tooth","http://purl.obolibrary.org/obo/UBERON:0012070","present","present","PATO:0000467","","","","","","","","","","","","Palatal teeth"
338,"Anderson_2007.xml_94a364d0-93f3-463d-81e2-59079fa4cf9f.xml","94a364d0-93f3-463d-81e2-59079fa4cf9f","66cacaee-f78f-4544-b6b8-57876cfa76ef","zygantra","atlas accessory articulation","accessory articulation","http://purl.obolibrary.org/obo/UBERON:3000809","zygantra","","","","","","","","","","","cervical vertebra 1","http://purl.obolibrary.org/obo/UBERON:0001092","","Atlas accessory articulation"
339,"Anderson_2007.xml_94a364d0-93f3-463d-81e2-59079fa4cf9f.xml","94a364d0-93f3-463d-81e2-59079fa4cf9f","eaab7131-c813-4c1b-b75f-2fb43df7a642","absent","atlas accessory articulation","accessory articulation","http://purl.obolibrary.org/obo/UBERON:3000809","absent","absent","PATO:0000462","","","","","","","","","cervical vertebra 1","http://purl.obolibrary.org/obo/UBERON:0001092","","Atlas accessory articulation"
340,"Anderson_2007.xml_9546ea1d-9fdd-4b1d-b15b-ad8028eb1f6d.xml","9546ea1d-9fdd-4b1d-b15b-ad8028eb1f6d","1d7edaca-3e95-4a7a-9acd-2c4d689a71e6","shallow ridges","ridge","process","VAO:0000180","shallow","decreased depth","PATO:0001472","","","","","","","","","","","","Dermal sculpturing"
341,"Anderson_2007.xml_9546ea1d-9fdd-4b1d-b15b-ad8028eb1f6d.xml","9546ea1d-9fdd-4b1d-b15b-ad8028eb1f6d","571f1913-e06f-48ca-b52d-095879e12902","circular pits","pit","","","circular","circular","PATO:0000411","","","","","","","","","","","","Dermal sculpturing"
342,"Anderson_2007.xml_9546ea1d-9fdd-4b1d-b15b-ad8028eb1f6d.xml","9546ea1d-9fdd-4b1d-b15b-ad8028eb1f6d","9cfa0cfd-2584-4b6d-b66e-82bb814e7977","little to none","dermal sculpturing","","","little","","","","","","","","","","","","","","Dermal sculpturing"
343,"Anderson_2007.xml_9546ea1d-9fdd-4b1d-b15b-ad8028eb1f6d.xml","9546ea1d-9fdd-4b1d-b15b-ad8028eb1f6d","9cfa0cfd-2584-4b6d-b66e-82bb814e7977","little to none","dermal sculpturing","","","0","count","PATO:0000070","","","","","","","","","","","0","Dermal sculpturing"
344,"Anderson_2007.xml_980546aa-c164-4d4f-8f8e-f063c31333db.xml","980546aa-c164-4d4f-8f8e-f063c31333db","7a43166e-b3b1-4d0f-8185-e77ae8899143","present","lacrimal","lacrimal","http://purl.obolibrary.org/obo/UBERON:3010146","present","present","PATO:0000467","","","","","narial margin","marginal zone of embryo","http://purl.obolibrary.org/obo/UBERON:0004879","","","","","Lacrimal forms narial margin"
345,"Anderson_2007.xml_980546aa-c164-4d4f-8f8e-f063c31333db.xml","980546aa-c164-4d4f-8f8e-f063c31333db","7a43166e-b3b1-4d0f-8185-e77ae8899143","present","narial margin","marginal zone of embryo","http://purl.obolibrary.org/obo/UBERON:0004879","present","present","PATO:0000467","","","","","","","","","","","","Lacrimal forms narial margin"
346,"Anderson_2007.xml_980546aa-c164-4d4f-8f8e-f063c31333db.xml","980546aa-c164-4d4f-8f8e-f063c31333db","de7d3e9e-e43d-4ad2-ab53-d7bf10b3d957","absent","lacrimal","lacrimal","http://purl.obolibrary.org/obo/UBERON:3010146","absent","absent","PATO:0000462","","","","","narial margin","marginal zone of embryo","http://purl.obolibrary.org/obo/UBERON:0004879","","","","","Lacrimal forms narial margin"
347,"Anderson_2007.xml_980546aa-c164-4d4f-8f8e-f063c31333db.xml","980546aa-c164-4d4f-8f8e-f063c31333db","de7d3e9e-e43d-4ad2-ab53-d7bf10b3d957","absent","narial margin","marginal zone of embryo","http://purl.obolibrary.org/obo/UBERON:0004879","absent","absent","PATO:0000462","","","","","","","","","","","","Lacrimal forms narial margin"
348,"Anderson_2007.xml_993b98ef-f6ab-4e03-aa3b-6335b5c0ab2a.xml","993b98ef-f6ab-4e03-aa3b-6335b5c0ab2a","c5e7043f-39bd-43bb-b201-cf02d8398914","present","Tabular","","","present","present","PATO:0000467","","","","","","","","","","","","Tabular"
349,"Anderson_2007.xml_993b98ef-f6ab-4e03-aa3b-6335b5c0ab2a.xml","993b98ef-f6ab-4e03-aa3b-6335b5c0ab2a","f8392b5f-79c4-4e03-9258-35fb7a62b3a2","absent","Tabular","","","absent","absent","PATO:0000462","","","","","","","","","","","","Tabular"
350,"Anderson_2007.xml_99bbaa34-6093-457f-a392-de560a38f654.xml","99bbaa34-6093-457f-a392-de560a38f654","328f0c3d-487b-453f-9a97-68548190b166","present dissorophid","dissorophid","","","present","present","PATO:0000467","","","","","","","","","","","","Supratympanic flange"
351,"Anderson_2007.xml_99bbaa34-6093-457f-a392-de560a38f654.xml","99bbaa34-6093-457f-a392-de560a38f654","621d5998-b5b6-449d-9e1e-bd2eb1d31652","absent","supratympanic flange","process","VAO:0000180","absent","absent","PATO:0000462","","","","","","","","","","","","Supratympanic flange"
352,"Anderson_2007.xml_99bbaa34-6093-457f-a392-de560a38f654.xml","99bbaa34-6093-457f-a392-de560a38f654","847ce2e5-b8d0-4587-b677-7874fefdac17","present trematopid","trematopid","","","present","present","PATO:0000467","","","","","","","","","","","","Supratympanic flange"
353,"Anderson_2007.xml_9ae414ad-91e5-4ca7-ae13-827741b27050.xml","9ae414ad-91e5-4ca7-ae13-827741b27050","259d79ce-932d-48be-aa62-c8341625aa31","absent","canal groove","groove","http://purl.obolibrary.org/obo/UBERON:0006846","absent","absent","PATO:0000462","","","","","","","","","","","","Lateral line canal grooves"
354,"Anderson_2007.xml_9ae414ad-91e5-4ca7-ae13-827741b27050.xml","9ae414ad-91e5-4ca7-ae13-827741b27050","a9b28805-2d55-411b-a19c-7111dabf5420","present","canal groove","groove","http://purl.obolibrary.org/obo/UBERON:0006846","present","present","PATO:0000467","","","","","","","","","","","","Lateral line canal grooves"
355,"Anderson_2007.xml_9c65a92e-79ca-4e6a-8cfb-9320b3646510.xml","9c65a92e-79ca-4e6a-8cfb-9320b3646510","365ebcde-a328-4f77-ba85-0de98ff6b018","1","splenial","splenial","http://purl.obolibrary.org/obo/UBERON:3000573","1","count","PATO:0000070","","","","","","","","","","","1","Number of splenials"
356,"Anderson_2007.xml_9c65a92e-79ca-4e6a-8cfb-9320b3646510.xml","9c65a92e-79ca-4e6a-8cfb-9320b3646510","8536cd7c-c728-4169-81ba-a5b7acbfa053","0","splenial","splenial","http://purl.obolibrary.org/obo/UBERON:3000573","0","count","PATO:0000070","","","","","","","","","","","0","Number of splenials"
357,"Anderson_2007.xml_9c65a92e-79ca-4e6a-8cfb-9320b3646510.xml","9c65a92e-79ca-4e6a-8cfb-9320b3646510","cf3d7191-3499-4d66-81bf-68aeb55afb35","2","splenial","splenial","http://purl.obolibrary.org/obo/UBERON:3000573","2","count","PATO:0000070","","","","","","","","","","","2","Number of splenials"
358,"Anderson_2007.xml_9cc19a65-9770-4c62-a695-d6dd19ef164f.xml","9cc19a65-9770-4c62-a695-d6dd19ef164f","4c9532ce-e8a7-4764-b1f9-bd5ac0da3d12","absent","accessory ossicle","ossicle","http://purl.obolibrary.org/obo/UBERON:0010911","absent","absent","PATO:0000462","","","","","","","","","","","","Accessory ossicle"
359,"Anderson_2007.xml_9cc19a65-9770-4c62-a695-d6dd19ef164f.xml","9cc19a65-9770-4c62-a695-d6dd19ef164f","ad89f960-293c-49fd-9fdd-60f8805d5a22","present","accessory ossicle","ossicle","http://purl.obolibrary.org/obo/UBERON:0010911","present","present","PATO:0000467","","","","","","","","","","","","Accessory ossicle"
360,"Anderson_2007.xml_9f7a090c-5ed0-46ab-a774-46ccf3e5f0c6.xml","9f7a090c-5ed0-46ab-a774-46ccf3e5f0c6","39fff972-32df-4a08-85fd-e14b9e73adcb","sutural","lacrimal-prefrontal articulation","articulation","http://purl.obolibrary.org/obo/UBERON:0004905","sutural","","","","","","","","","","","","","","Lacrimal-prefrontal articulation"
